Date12[DDMMYYYYhhmm],JulianDayFromYear0[days],TimeFromStart[days],Simulation_Period,Run,IDpoint,L1 ,L2 ,L3 ,L4 ,L5 ,L6 ,L7 ,L8 ,L9 ,L10 ,L11  
22/10/2011 21:00,734798.875000,371.375000,1,1,12,0.235106,0.300705,0.202432,-9999.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000 
22/10/2011 22:00,734798.916667,371.416667,1,1,12,0.235179,0.300714,0.202464,-9999.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000 
22/10/2011 23:00,734798.958333,371.458333,1,1,12,0.235252,0.300723,0.202512,-9999.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000 
23/10/2011 00:00,734799.000000,371.500000,1,1,12,0.235323,0.300732,0.202573,-9999.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000 
23/10/2011 01:00,734799.041667,371.541667,1,1,12,0.235394,0.300740,0.202644,-9999.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000 
23/10/2011 02:00,734799.083333,371.583333,1,1,12,0.235465,0.300749,0.202725,-9999.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000 
23/10/2011 03:00,734799.125000,371.625000,1,1,12,0.235534,0.300757,0.202814,-9999.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000 
23/10/2011 04:00,734799.166667,371.666667,1,1,12,0.235603,0.300766,0.202911,-9999.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000 
23/10/2011 05:00,734799.208333,371.708333,1,1,12,0.235672,0.300774,0.203014,-9999.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000 
23/10/2011 06:00,734799.250000,371.750000,1,1,12,0.235740,0.300782,0.203125,-9999.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000 
23/10/2011 07:00,734799.291667,371.791667,1,1,12,0.235808,0.300791,0.203232,-9999.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000 
23/10/2011 08:00,734799.333333,371.833333,1,1,12,0.235875,0.300799,0.203254,-9999.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000 
23/10/2011 09:00,734799.375000,371.875000,1,1,12,0.235944,0.300809,0.203274,-9999.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000 
23/10/2011 10:00,734799.416667,371.916667,1,1,12,0.236014,0.300820,0.203296,-9999.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000 
23/10/2011 11:00,734799.458333,371.958333,1,1,12,0.236086,0.300832,0.203318,-9999.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000 
23/10/2011 12:00,734799.500000,372.000000,1,1,12,0.236159,0.300845,0.203342,-9999.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000 
23/10/2011 13:00,734799.541667,372.041667,1,1,12,0.236235,0.300859,0.203367,-9999.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000 
23/10/2011 14:00,734799.583333,372.083333,1,1,12,0.236312,0.300873,0.203392,-9999.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000 
23/10/2011 15:00,734799.625000,372.125000,1,1,12,0.236390,0.300970,0.203417,-9999.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000 
23/10/2011 16:00,734799.666667,372.166667,1,1,12,0.236469,0.304237,0.203440,-9999.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000 
23/10/2011 17:00,734799.708333,372.208333,1,1,12,0.236547,0.305669,0.203461,-9999.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000 
23/10/2011 18:00,734799.750000,372.250000,1,1,12,0.236622,0.305678,0.203479,-9999.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000 
23/10/2011 19:00,734799.791667,372.291667,1,1,12,0.236695,0.305687,0.203497,-9999.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000 
23/10/2011 20:00,734799.833333,372.333333,1,1,12,0.236765,0.305695,0.203514,-9999.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000 
23/10/2011 21:00,734799.875000,372.375000,1,1,12,0.236834,0.305702,0.203545,-9999.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000 
23/10/2011 22:00,734799.916667,372.416667,1,1,12,0.236903,0.305710,0.203600,-9999.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000 
23/10/2011 23:00,734799.958333,372.458333,1,1,12,0.236970,0.305718,0.203672,-9999.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000 
24/10/2011 00:00,734800.000000,372.500000,1,1,12,0.237037,0.305725,0.203757,-9999.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000 
24/10/2011 01:00,734800.041667,372.541667,1,1,12,0.237103,0.305733,0.203853,-9999.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000 
24/10/2011 02:00,734800.083333,372.583333,1,1,12,0.237168,0.305740,0.203959,-9999.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000 
24/10/2011 03:00,734800.125000,372.625000,1,1,12,0.237233,0.305748,0.204074,-9999.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000 
24/10/2011 04:00,734800.166667,372.666667,1,1,12,0.237297,0.305755,0.204197,-9999.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000 
24/10/2011 05:00,734800.208333,372.708333,1,1,12,0.237361,0.305763,0.204327,-9999.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000 
24/10/2011 06:00,734800.250000,372.750000,1,1,12,0.237425,0.305770,0.204463,-9999.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000 
24/10/2011 07:00,734800.291667,372.791667,1,1,12,0.237488,0.305777,0.204599,-9999.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000 
24/10/2011 08:00,734800.333333,372.833333,1,1,12,0.237551,0.305785,0.204627,-9999.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000 
24/10/2011 09:00,734800.375000,372.875000,1,1,12,0.237615,0.305794,0.204645,-9999.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000 
24/10/2011 10:00,734800.416667,372.916667,1,1,12,0.237680,0.305803,0.204665,-9999.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000 
24/10/2011 11:00,734800.458333,372.958333,1,1,12,0.237748,0.305813,0.204686,-9999.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000 
24/10/2011 12:00,734800.500000,373.000000,1,1,12,0.237817,0.305825,0.204708,-9999.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000 
24/10/2011 13:00,734800.541667,373.041667,1,1,12,0.237888,0.305837,0.204731,-9999.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000 
24/10/2011 14:00,734800.583333,373.083333,1,1,12,0.237961,0.305850,0.204754,-9999.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000 
24/10/2011 15:00,734800.625000,373.125000,1,1,12,0.238035,0.306131,0.204776,-9999.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000 
24/10/2011 16:00,734800.666667,373.166667,1,1,12,0.238109,0.308955,0.204798,-9999.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000 
24/10/2011 17:00,734800.708333,373.208333,1,1,12,0.238182,0.308965,0.204817,-9999.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000 
24/10/2011 18:00,734800.750000,373.250000,1,1,12,0.238252,0.308973,0.204834,-9999.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000 
24/10/2011 19:00,734800.791667,373.291667,1,1,12,0.238320,0.308980,0.204850,-9999.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000 
24/10/2011 20:00,734800.833333,373.333333,1,1,12,0.238387,0.308988,0.204870,-9999.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000 
24/10/2011 21:00,734800.875000,373.375000,1,1,12,0.238452,0.308995,0.204920,-9999.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000 
24/10/2011 22:00,734800.916667,373.416667,1,1,12,0.238516,0.309002,0.204993,-9999.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000 
24/10/2011 23:00,734800.958333,373.458333,1,1,12,0.238579,0.309009,0.205084,-9999.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000 
25/10/2011 00:00,734801.000000,373.500000,1,1,12,0.238642,0.309016,0.205188,-9999.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000 
25/10/2011 01:00,734801.041667,373.541667,1,1,12,0.238704,0.309023,0.205305,-9999.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000 
25/10/2011 02:00,734801.083333,373.583333,1,1,12,0.238766,0.309029,0.205431,-9999.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000 
25/10/2011 03:00,734801.125000,373.625000,1,1,12,0.238827,0.309036,0.205566,-9999.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000 
25/10/2011 04:00,734801.166667,373.666667,1,1,12,0.238888,0.309043,0.205710,-9999.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000 
25/10/2011 05:00,734801.208333,373.708333,1,1,12,0.238948,0.309050,0.205861,-9999.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000 
25/10/2011 06:00,734801.250000,373.750000,1,1,12,0.239008,0.309057,0.206019,-9999.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000 
25/10/2011 07:00,734801.291667,373.791667,1,1,12,0.239068,0.309063,0.206178,-9999.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000 
25/10/2011 08:00,734801.333333,373.833333,1,1,12,0.239127,0.309070,0.206212,-9999.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000 
25/10/2011 09:00,734801.375000,373.875000,1,1,12,0.239188,0.309078,0.206228,-9999.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000 
25/10/2011 10:00,734801.416667,373.916667,1,1,12,0.239250,0.309087,0.206247,-9999.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000 
25/10/2011 11:00,734801.458333,373.958333,1,1,12,0.239314,0.309097,0.206266,-9999.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000 
