Date12[DDMMYYYYhhmm],JulianDayFromYear0[days],TimeFromStart[days],Simulation_Period,Run,IDpoint,5.000000 ,15.000000 ,27.500000 ,50.000000 ,102.500000 ,200.000000 ,380.000000 ,750.000000  
16/10/2010 12:00,734427.500000,0.000000,0,1,6,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000 
16/10/2010 13:00,734427.541667,0.041667,1,1,6,4.969729,4.694604,4.475453,4.280544,4.080170,4.010622,4.000423,4.000003 
16/10/2010 14:00,734427.583333,0.083333,1,1,6,3.875256,3.843733,3.854156,3.935653,4.056506,4.032136,4.003521,4.000060 
16/10/2010 15:00,734427.625000,0.125000,1,1,6,2.921233,3.030686,3.173964,3.428894,3.842808,4.000548,4.005508,4.000212 
16/10/2010 16:00,734427.666667,0.166667,1,1,6,2.004007,2.239773,2.532756,3.003291,3.676152,3.958139,4.003521,4.000281 
16/10/2010 17:00,734427.708333,0.208333,1,1,6,1.324933,1.611306,1.954373,2.516451,3.436234,3.890921,3.997990,4.000290 
16/10/2010 18:00,734427.750000,0.250000,1,1,6,0.563592,0.950568,1.393149,2.081243,3.175425,3.798388,3.987514,4.000171 
16/10/2010 19:00,734427.791667,0.291667,1,1,6,-0.006452,0.399536,0.871871,1.626470,2.890217,3.683519,3.971010,3.999842 
16/10/2010 20:00,734427.833333,0.333333,1,1,6,-0.008386,0.296752,0.678460,1.341636,2.615887,3.550601,3.947699,3.999203 
16/10/2010 21:00,734427.875000,0.375000,1,1,6,-0.009335,0.257581,0.599168,1.198481,2.398493,3.411384,3.917452,3.998153 
16/10/2010 22:00,734427.916667,0.416667,1,1,6,-0.010810,0.229386,0.545106,1.100096,2.229942,3.276363,3.880954,3.996594 
16/10/2010 23:00,734427.958333,0.458333,1,1,6,-0.013122,0.205823,0.502685,1.023860,2.095153,3.150534,3.839309,3.994448 
17/10/2010 00:00,734428.000000,0.500000,1,1,6,-0.017216,0.184086,0.466851,0.961295,1.983804,3.035424,3.793702,3.991652 
17/10/2010 01:00,734428.041667,0.541667,1,1,6,-0.026557,0.160362,0.433430,0.907114,1.889184,2.930847,3.745230,3.988165 
17/10/2010 02:00,734428.083333,0.583333,1,1,6,-0.061113,0.118853,0.391269,0.854029,1.806174,2.835820,3.694831,3.983963 
17/10/2010 03:00,734428.125000,0.625000,1,1,6,-0.267287,-0.011726,0.277646,0.762732,1.724867,2.748558,3.643258,3.979031 
17/10/2010 04:00,734428.166667,0.666667,1,1,6,-0.371682,-0.015190,0.248215,0.702511,1.643089,2.666237,3.591016,3.973370 
17/10/2010 05:00,734428.208333,0.708333,1,1,6,-0.419036,-0.021439,0.223956,0.663339,1.573017,2.588764,3.538463,3.966981 
17/10/2010 06:00,734428.250000,0.750000,1,1,6,-0.426886,-0.034829,0.195066,0.626538,1.511819,2.516510,3.485950,3.959876 
17/10/2010 07:00,734428.291667,0.791667,1,1,6,-0.434191,-0.069103,0.151557,0.584885,1.455520,2.449114,3.433790,3.952068 
17/10/2010 08:00,734428.333333,0.833333,1,1,6,-0.418009,-0.107602,0.104717,0.540151,1.401179,2.385719,3.382222,3.943576 
17/10/2010 09:00,734428.375000,0.875000,1,1,6,-0.282356,-0.072683,0.116003,0.523569,1.352753,2.325819,3.331407,3.934421 
17/10/2010 10:00,734428.416667,0.916667,1,1,6,-0.225635,-0.060051,0.118415,0.512316,1.313327,2.270026,3.281504,3.924626 
17/10/2010 11:00,734428.458333,0.958333,1,1,6,-0.194374,-0.051632,0.119552,0.502229,1.279643,2.218466,3.232686,3.914218 
17/10/2010 12:00,734428.500000,1.000000,1,1,6,-0.144117,-0.040131,0.124377,0.494954,1.250167,2.170852,3.185099,3.903224 
17/10/2010 13:00,734428.541667,1.041667,1,1,6,-0.145274,-0.035151,0.125339,0.487554,1.224022,2.126839,3.138852,3.891673 
17/10/2010 14:00,734428.583333,1.083333,1,1,6,-0.205819,-0.041799,0.116395,0.475376,1.199325,2.085934,3.094018,3.879594 
17/10/2010 15:00,734428.625000,1.125000,1,1,6,-0.255768,-0.062195,0.095715,0.456189,1.174051,2.047438,3.050622,3.867020 
17/10/2010 16:00,734428.666667,1.166667,1,1,6,-0.355890,-0.151435,0.019996,0.408371,1.143697,2.010361,3.008631,3.853978 
17/10/2010 17:00,734428.708333,1.208333,1,1,6,-0.507168,-0.270115,-0.013712,0.359221,1.103721,1.972843,2.967917,3.840499 
17/10/2010 18:00,734428.750000,1.250000,1,1,6,-0.628403,-0.362170,-0.015935,0.341847,1.069230,1.935057,2.928296,3.826606 
17/10/2010 19:00,734428.791667,1.291667,1,1,6,-0.675615,-0.405094,-0.019400,0.325085,1.039695,1.898237,2.889678,3.812322 
17/10/2010 20:00,734428.833333,1.333333,1,1,6,-0.703769,-0.430635,-0.025016,0.306821,1.012664,1.862814,2.852033,3.797668 
17/10/2010 21:00,734428.875000,1.375000,1,1,6,-0.723618,-0.447365,-0.035239,0.285533,0.986626,1.828770,2.815348,3.782665 
17/10/2010 22:00,734428.916667,1.416667,1,1,6,-0.741441,-0.463742,-0.055576,0.257663,0.960129,1.795847,2.779599,3.767334 
17/10/2010 23:00,734428.958333,1.458333,1,1,6,-0.772505,-0.493847,-0.092702,0.217593,0.931002,1.763541,2.744739,3.751693 
18/10/2010 00:00,734429.000000,1.500000,1,1,6,-0.821872,-0.542790,-0.149853,0.161938,0.896760,1.731068,2.710682,3.735761 
18/10/2010 01:00,734429.041667,1.541667,1,1,6,-0.916087,-0.635297,-0.249644,0.076987,0.853457,1.697336,2.677289,3.719554 
18/10/2010 02:00,734429.083333,1.583333,1,1,6,-1.045083,-0.764871,-0.386597,-0.010619,0.797198,1.660641,2.644338,3.703083 
18/10/2010 03:00,734429.125000,1.625000,1,1,6,-1.126452,-0.845443,-0.469570,-0.011330,0.755142,1.622127,2.611586,3.686358 
18/10/2010 04:00,734429.166667,1.666667,1,1,6,-1.189891,-0.908914,-0.537022,-0.012175,0.725887,1.585146,2.579021,3.669386 
18/10/2010 05:00,734429.208333,1.708333,1,1,6,-1.245826,-0.964782,-0.595822,-0.013183,0.702688,1.550752,2.546768,3.652175 
18/10/2010 06:00,734429.250000,1.750000,1,1,6,-1.294490,-1.013265,-0.646214,-0.014404,0.682428,1.518943,2.514964,3.634733 
18/10/2010 07:00,734429.291667,1.791667,1,1,6,-1.312375,-1.036091,-0.676341,-0.015888,0.663629,1.489376,2.483720,3.617073 
18/10/2010 08:00,734429.333333,1.833333,1,1,6,-1.160214,-0.920772,-0.609280,-0.017428,0.645790,1.461661,2.453108,3.599207 
18/10/2010 09:00,734429.375000,1.875000,1,1,6,-0.736075,-0.586246,-0.391012,-0.018246,0.629380,1.435541,2.423170,3.581149 
18/10/2010 10:00,734429.416667,1.916667,1,1,6,-0.316379,-0.266203,-0.190702,-0.018109,0.615129,1.410961,2.393939,3.562913 
18/10/2010 11:00,734429.458333,1.958333,1,1,6,-0.010123,-0.060142,-0.086816,-0.017423,0.603149,1.387948,2.365441,3.544512 
18/10/2010 12:00,734429.500000,2.000000,1,1,6,1.106765,-0.011735,-0.051437,-0.016508,0.593130,1.366491,2.337704,3.525960 
18/10/2010 13:00,734429.541667,2.041667,1,1,6,0.843636,-0.006645,-0.023290,-0.015624,0.584554,1.346508,2.310747,3.507273 
18/10/2010 14:00,734429.583333,2.083333,1,1,6,0.021276,-0.006658,-0.015423,-0.014818,0.577044,1.327865,2.284583,3.488464 
18/10/2010 15:00,734429.625000,2.125000,1,1,6,-0.009307,-0.007338,-0.013530,-0.014118,0.570308,1.310413,2.259213,3.469548 
18/10/2010 16:00,734429.666667,2.166667,1,1,6,-0.020139,-0.008085,-0.012793,-0.013510,0.564157,1.294008,2.234628,3.450538 
18/10/2010 17:00,734429.708333,2.208333,1,1,6,-0.693957,-0.012848,-0.012597,-0.012979,0.558469,1.278521,2.210811,3.431448 
18/10/2010 18:00,734429.750000,2.250000,1,1,6,-1.955572,-1.048178,-0.017341,-0.012514,0.553164,1.263841,2.187742,3.412291 
18/10/2010 19:00,734429.791667,2.291667,1,1,6,-2.823985,-2.038966,-1.163475,-0.013105,0.547704,1.249859,2.165393,3.393080 
18/10/2010 20:00,734429.833333,2.333333,1,1,6,-3.336588,-2.539230,-1.589457,-0.018384,0.536878,1.235957,2.143719,3.373825 
18/10/2010 21:00,734429.875000,2.375000,1,1,6,-3.364267,-2.579173,-1.639445,-0.036367,0.518391,1.221007,2.122614,3.354538 
18/10/2010 22:00,734429.916667,2.416667,1,1,6,-3.546909,-2.808795,-1.953560,-0.617219,0.424758,1.200783,2.101859,3.335227 
18/10/2010 23:00,734429.958333,2.458333,1,1,6,-4.118253,-3.432913,-2.632860,-1.370287,0.084106,1.141851,2.079942,3.315887 
19/10/2010 00:00,734430.000000,2.500000,1,1,6,-3.964770,-3.389488,-2.703359,-1.587536,-0.008577,1.056781,2.054242,3.296475 
19/10/2010 01:00,734430.041667,2.541667,1,1,6,-3.444823,-2.989664,-2.431964,-1.494513,-0.009053,0.992205,2.025530,3.276939 
19/10/2010 02:00,734430.083333,2.583333,1,1,6,-3.316857,-2.864100,-2.318978,-1.436236,-0.009519,0.942849,1.995310,3.257245 
19/10/2010 03:00,734430.125000,2.625000,1,1,6,-3.301624,-2.858054,-2.325998,-1.476996,-0.010004,0.904091,1.964568,3.237382 
19/10/2010 04:00,734430.166667,2.666667,1,1,6,-3.288757,-2.860495,-2.346313,-1.529974,-0.010526,0.872728,1.933938,3.217350 
19/10/2010 05:00,734430.208333,2.708333,1,1,6,-3.251173,-2.841174,-2.347875,-1.566138,-0.011090,0.846560,1.903813,3.197158 
19/10/2010 06:00,734430.250000,2.750000,1,1,6,-3.186725,-2.796331,-2.325615,-1.580278,-0.011699,0.824084,1.874426,3.176818 
19/10/2010 07:00,734430.291667,2.791667,1,1,6,-3.077605,-2.712211,-2.269812,-1.567195,-0.012354,0.804274,1.845907,3.156344 
19/10/2010 08:00,734430.333333,2.833333,1,1,6,-2.826311,-2.501375,-2.105924,-1.473542,-0.013036,0.786442,1.818317,3.135754 
