Date12[DDMMYYYYhhmm],JulianDayFromYear0[days],TimeFromStart[days],Simulation_Period,Run,IDpoint,5.000000 ,15.000000 ,27.500000 ,50.000000 ,102.500000 ,200.000000 ,380.000000 ,750.000000  
16/10/2010 12:00,734427.500000,0.000000,0,1,10,0.194900,0.196900,0.199454,0.204208,0.183112,0.203967,0.048662,0.086850 
16/10/2010 13:00,734427.541667,0.041667,1,1,10,0.520000,0.520000,0.520000,0.386812,0.183639,0.203968,0.254327,0.393709 
16/10/2010 14:00,734427.583333,0.083333,1,1,10,0.520000,0.520000,0.520000,0.520000,0.236493,0.204015,0.254329,0.393708 
16/10/2010 15:00,734427.625000,0.125000,1,1,10,0.520000,0.520000,0.520000,0.520000,0.297270,0.204521,0.254332,0.393707 
16/10/2010 16:00,734427.666667,0.166667,1,1,10,0.520000,0.520000,0.520000,0.520000,0.342863,0.206232,0.254335,0.393706 
16/10/2010 17:00,734427.708333,0.208333,1,1,10,0.520000,0.520000,0.520000,0.520000,0.378165,0.210066,0.254339,0.393704 
16/10/2010 18:00,734427.750000,0.250000,1,1,10,0.520000,0.520000,0.520000,0.520000,0.404669,0.217045,0.254347,0.393703 
16/10/2010 19:00,734427.791667,0.291667,1,1,10,0.520000,0.520000,0.520000,0.520000,0.421476,0.228009,0.254361,0.393702 
16/10/2010 20:00,734427.833333,0.333333,1,1,10,0.520000,0.520000,0.520000,0.520000,0.428682,0.242981,0.254388,0.393701 
16/10/2010 21:00,734427.875000,0.375000,1,1,10,0.520000,0.520000,0.520000,0.520000,0.429861,0.260192,0.254441,0.393700 
16/10/2010 22:00,734427.916667,0.416667,1,1,10,0.520000,0.520000,0.520000,0.520000,0.429996,0.277193,0.254532,0.393699 
16/10/2010 23:00,734427.958333,0.458333,1,1,10,0.520000,0.520000,0.520000,0.520000,0.430000,0.293441,0.254680,0.393698 
17/10/2010 00:00,734428.000000,0.500000,1,1,10,0.520000,0.520000,0.520000,0.520000,0.430000,0.308871,0.254900,0.393698 
17/10/2010 01:00,734428.041667,0.541667,1,1,10,0.520000,0.520000,0.520000,0.520000,0.430000,0.323453,0.255215,0.393698 
17/10/2010 02:00,734428.083333,0.583333,1,1,10,0.520000,0.520000,0.520000,0.520000,0.430000,0.337159,0.255649,0.393698 
17/10/2010 03:00,734428.125000,0.625000,1,1,10,0.520000,0.520000,0.520000,0.520000,0.430000,0.349942,0.256227,0.393699 
17/10/2010 04:00,734428.166667,0.666667,1,1,10,0.520000,0.520000,0.520000,0.520000,0.430000,0.361765,0.256975,0.393699 
17/10/2010 05:00,734428.208333,0.708333,1,1,10,0.520000,0.520000,0.520000,0.520000,0.430000,0.372578,0.257920,0.393700 
17/10/2010 06:00,734428.250000,0.750000,1,1,10,0.520000,0.520000,0.520000,0.520000,0.430000,0.382340,0.259089,0.393700 
17/10/2010 07:00,734428.291667,0.791667,1,1,10,0.520000,0.520000,0.520000,0.520000,0.430000,0.391025,0.260502,0.393702 
17/10/2010 08:00,734428.333333,0.833333,1,1,10,0.520000,0.520000,0.520000,0.520000,0.430000,0.398623,0.262180,0.393703 
17/10/2010 09:00,734428.375000,0.875000,1,1,10,0.520000,0.520000,0.520000,0.520000,0.430000,0.405160,0.264135,0.393705 
17/10/2010 10:00,734428.416667,0.916667,1,1,10,0.520000,0.520000,0.520000,0.520000,0.430000,0.410652,0.266375,0.393708 
17/10/2010 11:00,734428.458333,0.958333,1,1,10,0.520000,0.520000,0.520000,0.520000,0.430000,0.415115,0.268898,0.393712 
17/10/2010 12:00,734428.500000,1.000000,1,1,10,0.520000,0.520000,0.520000,0.520000,0.430000,0.418616,0.271691,0.393716 
17/10/2010 13:00,734428.541667,1.041667,1,1,10,0.520000,0.520000,0.520000,0.520000,0.430000,0.421224,0.274727,0.393721 
17/10/2010 14:00,734428.583333,1.083333,1,1,10,0.520000,0.520000,0.520000,0.520000,0.430000,0.423027,0.277966,0.393728 
17/10/2010 15:00,734428.625000,1.125000,1,1,10,0.520000,0.520000,0.520000,0.520000,0.430000,0.424163,0.281350,0.393736 
17/10/2010 16:00,734428.666667,1.166667,1,1,10,0.520000,0.520000,0.520000,0.520000,0.430000,0.424773,0.284817,0.393746 
17/10/2010 17:00,734428.708333,1.208333,1,1,10,0.520000,0.520000,0.520000,0.520000,0.430000,0.424969,0.288302,0.393758 
17/10/2010 18:00,734428.750000,1.250000,1,1,10,0.520000,0.520000,0.520000,0.520000,0.430000,0.424876,0.291751,0.393771 
17/10/2010 19:00,734428.791667,1.291667,1,1,10,0.520000,0.520000,0.520000,0.520000,0.430000,0.424604,0.295123,0.393787 
17/10/2010 20:00,734428.833333,1.333333,1,1,10,0.520000,0.520000,0.520000,0.520000,0.430000,0.424248,0.298396,0.393805 
17/10/2010 21:00,734428.875000,1.375000,1,1,10,0.520000,0.520000,0.520000,0.520000,0.430000,0.423848,0.301561,0.393825 
17/10/2010 22:00,734428.916667,1.416667,1,1,10,0.520000,0.520000,0.520000,0.520000,0.429994,0.423399,0.304615,0.393848 
17/10/2010 23:00,734428.958333,1.458333,1,1,10,0.520000,0.520000,0.520000,0.520000,0.429945,0.422893,0.307553,0.393874 
18/10/2010 00:00,734429.000000,1.500000,1,1,10,0.520000,0.520000,0.520000,0.520000,0.429853,0.422363,0.310375,0.393902 
18/10/2010 01:00,734429.041667,1.541667,1,1,10,0.520000,0.520000,0.520000,0.520000,0.429694,0.421816,0.313086,0.393932 
18/10/2010 02:00,734429.083333,1.583333,1,1,10,0.520000,0.520000,0.520000,0.520000,0.429433,0.421220,0.315685,0.393966 
18/10/2010 03:00,734429.125000,1.625000,1,1,10,0.520000,0.520000,0.520000,0.519935,0.429070,0.420569,0.318176,0.394002 
18/10/2010 04:00,734429.166667,1.666667,1,1,10,0.520000,0.519993,0.519954,0.519749,0.428600,0.419855,0.320556,0.394041 
18/10/2010 05:00,734429.208333,1.708333,1,1,10,0.520000,0.519986,0.519929,0.519669,0.428322,0.419175,0.322832,0.394083 
18/10/2010 06:00,734429.250000,1.750000,1,1,10,0.519999,0.519983,0.519919,0.519631,0.428161,0.418608,0.325013,0.394128 
18/10/2010 07:00,734429.291667,1.791667,1,1,10,0.519999,0.519981,0.519913,0.519609,0.428058,0.418161,0.327114,0.394175 
18/10/2010 08:00,734429.333333,1.833333,1,1,10,0.516856,0.517321,0.517675,0.517884,0.427389,0.417767,0.329146,0.394225 
18/10/2010 09:00,734429.375000,1.875000,1,1,10,0.512426,0.513370,0.514207,0.515021,0.425660,0.417034,0.331102,0.394279 
18/10/2010 10:00,734429.416667,1.916667,1,1,10,0.507950,0.509462,0.510848,0.512332,0.424059,0.416105,0.332969,0.394335 
18/10/2010 11:00,734429.458333,1.958333,1,1,10,0.503494,0.505472,0.507356,0.509528,0.422511,0.415134,0.334751,0.394393 
18/10/2010 12:00,734429.500000,2.000000,1,1,10,0.499030,0.501473,0.503843,0.506681,0.420935,0.414162,0.336458,0.394455 
