Date12[DDMMYYYYhhmm],JulianDayFromYear0[days],TimeFromStart[days],Simulation_Period,Run,IDpoint,Psnow_over_canopy[mm],Prain_over_canopy[mm],Psnow_under_canopy[mm],Prain_under_canopy[mm],Prain_rain_on_snow[mm],Wind_speed[m/s],Wind_direction[deg],Relative_Humidity[-],Pressure[mbar],Tair[C],Tdew[C],Tsurface[C],Tvegetation[C],Tcanopyair[C],Surface_Energy_balance[W/m2],Soil_heat_flux[W/m2],SWin[W/m2],SWbeam[W/m2],SWdiff[W/m2],LWin[W/m2],LWin_min[W/m2],LWin_max[W/m2],SWnet[W/m2],LWnet[W/m2],H[W/m2],LE[W/m2],Canopy_fraction[-],LSAI[m2/m2],z0veg[m],d0veg[m],Estored_canopy[W/m2],SWv[W/m2],LWv[W/m2],Hv[W/m2],LEv[W/m2],Hg_unveg[W/m2],LEg_unveg[W/m2],Hg_veg[W/m2],LEg_veg[W/m2],Evap_surface[mm],Trasp_canopy[mm],Water_on_canopy[mm],Snow_on_canopy[mm],Qvegetation[-],Qsurface[-],Qair[-],Qcanopyair[-],LObukhov[m],LObukhovcanopy[m],Wind_speed_top_canopy[m/s],Decay_of_K_in_canopy[-],SWup[W/m2],LWup[W/m2],Hup[W/m2],LEup[W/m2],snow_depth[mm],snow_water_equivalent[mm],snow_density[kg/m3],snow_temperature[C],snow_melted[mm],snow_subl[mm],snow_blown_away[mm],snow_subl_while_blown[mm],glac_depth[mm],glac_water_equivalent[mm],glac_density[kg/m3],glac_temperature[C],glac_melted[mm],glac_subl[mm],lowest_thawed_soil_depth[mm],highest_thawed_soil_depth[mm],lowest_water_table_depth[mm],highest_water_table_depth[mm]
02/10/2014 01:00,735874.041667,0.041667,1,1,1,0.000000,0.000000,0.000000,0.000000,0.000000,2.230000,52.642883,0.777800,0.000000,10.250000,6.545127,4.715231,5.726135,6.433464,21.557289,21.557289,0.000000,0.000000,0.000000,326.734261,270.488526,294.396049,0.000000,4.489042,-11.437020,-5.631227,1.000000,4.000000,0.040000,0.266800,13.359554,0.000000,-21.367482,-29.749388,-4.977648,0.000000,0.000000,-11.437020,-5.630412,-0.008142,0.000000,0.000000,0.000000,0.008398,0.007808,0.008867,0.008426,6.277617,16.981925,0.506418,2.065378,0.000000,342.892719,0.000000,0.000000,0.000000,0.000000,-9999.000000,-9999.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1000.000000,0.000000,1000.000000,1000.000000
02/10/2014 02:00,735874.083333,0.083333,1,1,1,0.000000,0.000000,0.000000,0.000000,0.000000,2.339920,53.230113,0.796594,0.000000,9.340216,6.006758,5.363580,6.129578,6.723664,18.607663,18.607663,0.000000,0.000000,0.000000,322.355425,266.535223,290.489850,0.000000,3.220859,-11.328331,-4.058473,1.000000,4.000000,0.040000,0.266800,-0.458630,0.000000,-26.294603,-27.023446,1.187473,0.000000,0.000000,-11.328331,-4.058027,-0.005871,0.000000,0.000000,0.000000,0.008616,0.008168,0.008542,0.008463,10.892536,34.642383,0.584626,2.041307,0.000000,344.870479,0.000000,0.000000,0.000000,0.000000,-9999.000000,-9999.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1000.000000,0.000000,1000.000000,1000.000000
02/10/2014 03:00,735874.125000,0.125000,1,1,1,0.000000,0.000000,0.000000,0.000000,0.000000,2.350000,52.450623,0.807800,0.000000,8.700000,5.584654,5.462891,5.871373,6.444482,12.126949,12.126949,0.000000,0.000000,0.000000,319.272147,263.709814,287.744363,0.000000,1.498874,-8.678413,-1.949662,1.000000,4.000000,0.040000,0.266800,-0.170604,0.000000,-26.204829,-26.748320,0.714096,0.000000,0.000000,-8.678413,-1.949521,-0.002821,0.000000,0.000000,0.000000,0.008462,0.008225,0.008295,0.008263,13.170672,50.755540,0.602305,2.028213,0.000000,343.627520,0.000000,0.000000,0.000000,0.000000,-9999.000000,-9999.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1000.000000,0.000000,1000.000000,1000.000000
02/10/2014 04:00,735874.166667,0.166667,1,1,1,0.000000,0.000000,0.000000,0.000000,0.000000,2.450000,52.931132,0.820500,0.000000,8.170000,5.291892,5.454071,5.675392,6.225111,8.855319,8.855319,0.000000,0.000000,0.000000,316.776182,261.484625,285.514430,0.000000,0.587535,-7.573259,-0.694524,1.000000,4.000000,0.040000,0.266800,-0.234535,0.000000,-26.746026,-26.756730,0.245239,0.000000,0.000000,-7.573259,-0.694487,-0.001005,0.000000,0.000000,0.000000,0.008348,0.008220,0.008127,0.008117,17.314513,74.427247,0.648173,2.019283,0.000000,342.679171,0.000000,0.000000,0.000000,0.000000,-9999.000000,-9999.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1000.000000,0.000000,1000.000000,1000.000000
02/10/2014 05:00,735874.208333,0.208333,1,1,1,0.000000,0.000000,0.000000,0.000000,0.000000,2.390039,52.572105,0.821495,0.000000,7.859968,5.006359,5.371084,5.453052,5.994959,5.660502,5.660502,0.000000,0.000000,0.000000,315.245915,260.001416,284.161488,0.000000,-0.077724,-5.977284,0.239058,1.000000,4.000000,0.040000,0.266800,-0.264615,0.000000,-26.435329,-26.195460,0.024746,0.000000,0.000000,-5.977284,0.239050,0.000346,0.000000,0.000000,0.000000,0.008219,0.008172,0.007966,0.007973,17.137121,88.400421,0.631615,2.016250,0.000000,341.599432,0.000000,0.000000,0.000000,0.000000,-9999.000000,-9999.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1000.000000,0.000000,1000.000000,1000.000000
02/10/2014 06:00,735874.250000,0.250000,1,1,1,0.000000,0.000000,0.000000,0.000000,0.000000,2.380000,53.830765,0.816000,0.000000,7.510000,4.568391,5.230510,5.198204,5.734748,2.764355,2.764355,0.000000,0.000000,0.000000,313.448825,258.148009,282.585982,0.000000,-0.624873,-4.863195,1.473967,1.000000,4.000000,0.040000,0.266800,-0.262575,0.000000,-26.358344,-26.095769,0.000000,0.000000,0.000000,-4.863195,1.473943,0.002132,0.000000,0.000000,0.000000,0.008074,0.008092,0.007725,0.007759,17.926822,111.547700,0.631925,2.012899,0.000000,340.361070,0.000000,0.000000,0.000000,0.000000,-9999.000000,-9999.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1000.000000,0.000000,1000.000000,1000.000000
02/10/2014 07:00,735874.291667,0.291667,1,1,1,0.000000,0.000000,0.000000,0.000000,0.000000,1.890000,53.627016,0.798400,0.000000,7.410000,4.159687,5.001152,4.775554,5.290476,-1.021746,-1.021746,2.524938,0.000000,2.524938,312.749194,257.162207,282.004208,0.078256,-1.504862,-1.811477,1.406616,1.000000,4.000000,0.040000,0.266800,-0.535026,2.201697,-24.005348,-21.339000,0.070376,0.000000,0.000000,-1.811477,1.406625,0.002034,0.000102,0.000000,0.000000,0.007839,0.007964,0.007506,0.007561,8.165194,114.496084,0.451764,2.013275,0.244985,338.315271,0.000000,0.000000,0.000000,0.000000,-9999.000000,-9999.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1000.000000,0.000000,1000.000000,1000.000000
02/10/2014 08:00,735874.333333,0.333333,1,1,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.879454,93.311457,0.724558,0.000000,7.280456,2.659981,4.715745,3.810860,3.909725,-4.558387,-4.558387,16.530899,0.038255,16.492645,311.225988,254.377800,280.813891,0.511554,-4.598486,0.270196,0.201259,1.000000,4.000000,0.040000,0.266800,-1.250708,14.414670,-17.710802,-2.347393,0.301968,0.000000,0.000000,0.270196,0.201265,0.000291,0.000436,0.000000,0.000000,0.007325,0.007806,0.006749,0.007071,0.375389,-3.643907,0.138843,1.788499,1.604676,333.702056,0.000000,0.000000,0.000000,0.000000,-9999.000000,-9999.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1000.000000,0.000000,1000.000000,1000.000000
02/10/2014 09:00,735874.375000,0.375000,1,1,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.810000,211.867761,0.726300,0.000000,7.720000,3.117217,4.730661,5.014879,5.084575,2.039961,2.039961,33.353203,0.163166,33.190038,313.398559,256.505572,282.732077,1.031517,0.876257,-0.118836,-0.013349,1.000000,4.000000,0.040000,0.266800,2.517743,29.084798,-26.999565,-1.499425,1.066916,0.000000,0.000000,-0.118836,-0.013349,-0.000019,0.001543,0.000000,0.000000,0.007975,0.007814,0.006972,0.007619,0.423090,-11.143610,0.127499,2.172268,3.236888,339.443121,0.000000,0.000000,0.000000,0.000000,-9999.000000,-9999.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1000.000000,0.000000,1000.000000,1000.000000
02/10/2014 10:00,735874.416667,0.416667,1,1,1,0.000000,0.000000,0.000000,0.000000,0.000000,1.559999,199.842748,0.698600,0.000000,9.660000,4.429307,7.314234,12.595008,11.128023,68.673844,68.673844,269.696631,46.477423,223.219208,322.674895,264.954165,290.998343,8.263956,25.124213,-33.116662,-2.169014,1.000000,4.000000,0.040000,0.266800,11.509661,235.492612,-82.311727,63.890859,77.780366,0.000000,0.000000,-33.116662,-2.168031,-0.003140,0.113331,0.000000,0.000000,0.013374,0.009364,0.007650,0.009288,-20.325254,8.452652,0.498195,2.166047,25.940063,377.551782,0.000000,0.000000,0.000000,0.000000,-9999.000000,-9999.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1000.000000,0.000000,1000.000000,1000.000000
02/10/2014 11:00,735874.458333,0.458333,1,1,1,0.000000,0.000000,0.000000,0.000000,0.000000,1.860017,187.313230,0.680786,0.000000,11.109176,5.445998,10.212904,16.564582,14.076926,90.478091,90.478091,430.403905,181.926472,248.477432,329.774261,271.487789,297.316582,16.279552,31.307112,-43.481075,0.589648,1.000000,4.000000,0.040000,0.266800,3.513314,374.766607,-103.375106,117.668672,150.209516,0.000000,0.000000,-43.481075,0.589473,0.000860,0.219674,0.000000,0.000000,0.017298,0.011399,0.008215,0.010788,-10.105148,11.883684,0.611227,2.118917,39.357745,398.859048,0.000000,0.000000,0.000000,0.000000,-9999.000000,-9999.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1000.000000,0.000000,1000.000000,1000.000000
02/10/2014 12:00,735874.500000,0.500000,1,1,1,0.000000,0.000000,0.000000,0.000000,0.000000,2.280000,202.976362,0.646500,0.000000,11.530000,5.103949,12.482771,19.060161,15.758033,96.093768,96.093768,592.907995,391.774419,201.133576,328.029448,272.328099,286.256356,31.806468,33.037911,-45.544295,14.294905,1.000000,4.000000,0.040000,0.266800,2.509870,510.941180,-120.990754,171.615868,215.824688,0.000000,0.000000,-45.544295,14.286509,0.020814,0.316392,0.000000,0.000000,0.020277,0.013259,0.008021,0.011277,-10.299763,20.163918,0.748124,2.070802,50.160347,412.762766,0.000000,0.000000,0.000000,0.000000,-9999.000000,-9999.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1000.000000,0.000000,1000.000000,1000.000000
02/10/2014 13:00,735874.541667,0.541667,1,1,1,0.000000,0.000000,0.000000,0.000000,0.000000,2.150000,210.038760,0.604800,0.000000,12.730000,5.281088,14.448431,21.402424,17.647756,100.833502,100.833502,685.406249,523.617644,161.788605,324.856786,276.708488,258.997183,44.556900,35.549343,-43.709574,22.982316,1.000000,4.000000,0.040000,0.266800,2.695641,585.552414,-140.272032,188.911383,253.673358,0.000000,0.000000,-43.709574,22.967893,0.033523,0.372721,0.000000,0.000000,0.023482,0.015086,0.008121,0.012068,-7.994303,18.555667,0.715930,2.076613,55.296934,426.127104,0.000000,0.000000,0.000000,0.000000,-9999.000000,-9999.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1000.000000,0.000000,1000.000000,1000.000000
02/10/2014 14:00,735874.583333,0.583333,1,1,1,0.000000,0.000000,0.000000,0.000000,0.000000,2.219637,223.615756,0.627183,0.000000,13.220184,6.268479,15.946405,22.877864,18.752211,95.117536,95.117536,731.365158,609.928031,121.437127,331.837966,280.098807,276.134380,49.741092,35.974070,-40.170320,30.767946,1.000000,4.000000,0.040000,0.266800,1.614319,623.693141,-142.161377,209.913392,270.004053,0.000000,0.000000,-40.170320,30.749548,0.044943,0.397282,0.000000,0.000000,0.025722,0.016622,0.008699,0.012812,-7.470288,22.394586,0.742102,2.063665,57.930925,434.732656,0.000000,0.000000,0.000000,0.000000,-9999.000000,-9999.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1000.000000,0.000000,1000.000000,1000.000000
02/10/2014 15:00,735874.625000,0.625000,1,1,1,0.000000,0.000000,0.000000,0.000000,0.000000,1.890000,215.008449,0.628800,0.000000,13.940000,6.986936,16.556817,23.013836,19.186052,76.677468,76.677468,659.558548,551.670714,107.887834,335.677060,283.864096,279.312367,37.786028,33.580834,-33.728081,28.417474,1.000000,4.000000,0.040000,0.266800,0.474782,567.705614,-136.130396,179.932955,251.167481,0.000000,0.000000,-33.728081,28.403624,0.041538,0.369620,0.000000,0.000000,0.025944,0.017286,0.009142,0.013338,-5.807229,18.221201,0.641975,2.078029,54.066907,435.582167,0.000000,0.000000,0.000000,0.000000,-9999.000000,-9999.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1000.000000,0.000000,1000.000000,1000.000000
02/10/2014 16:00,735874.666667,0.666667,1,1,1,0.000000,0.000000,0.000000,0.000000,0.000000,1.570000,224.140613,0.645300,0.000000,14.420000,7.820652,16.282691,21.690176,18.679533,53.802077,53.802077,515.067551,418.931240,96.136310,341.606028,287.046658,293.312263,20.068047,27.843705,-26.276086,20.385762,1.000000,4.000000,0.040000,0.266800,-0.694795,449.476262,-116.016133,129.244733,204.910191,0.000000,0.000000,-26.276086,20.378706,0.029794,0.301175,0.000000,0.000000,0.023924,0.016985,0.009682,0.013570,-5.103965,14.533630,0.537938,2.097379,45.523241,427.957181,0.000000,0.000000,0.000000,0.000000,-9999.000000,-9999.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1000.000000,0.000000,1000.000000,1000.000000
02/10/2014 17:00,735874.708333,0.708333,1,1,1,0.000000,0.000000,0.000000,0.000000,0.000000,1.127946,244.906680,0.729354,0.000000,14.659408,9.861250,15.511452,19.302123,17.436672,34.012906,34.012906,308.811219,229.934386,78.876833,349.166387,291.670280,314.295794,6.860241,19.124669,-15.851774,7.823777,1.000000,4.000000,0.040000,0.266800,-4.283345,271.211264,-85.447286,68.289573,121.757750,0.000000,0.000000,-15.851774,7.822068,0.011428,0.178576,0.000000,0.000000,0.020632,0.016162,0.011123,0.013997,-4.384562,10.078401,0.391179,2.140416,30.739715,414.430118,0.000000,0.000000,0.000000,0.000000,-9999.000000,-9999.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1000.000000,0.000000,1000.000000,1000.000000
02/10/2014 18:00,735874.750000,0.750000,1,1,1,0.000000,0.000000,0.000000,0.000000,0.000000,2.020000,34.232526,0.760400,0.000000,14.160000,10.001429,13.567840,14.068471,13.998131,-4.067304,-4.067304,70.535976,38.109628,32.426348,346.959483,290.164585,312.268902,1.343729,1.926431,-4.275777,11.613242,1.000000,4.000000,0.040000,0.266800,-8.236152,61.271227,-40.436318,3.203190,25.867871,0.000000,0.000000,-4.275777,11.613483,0.016937,0.037779,0.000000,0.000000,0.014758,0.014246,0.011229,0.012038,-0.450901,164.454859,0.583714,2.009761,7.921020,385.861768,0.000000,0.000000,0.000000,0.000000,-9999.000000,-9999.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1000.000000,0.000000,1000.000000,1000.000000
02/10/2014 19:00,735874.791667,0.791667,1,1,1,0.000000,0.000000,0.000000,0.000000,0.000000,2.340000,48.302963,0.792200,0.000000,12.120000,8.630870,11.500308,10.697511,11.146676,-20.279450,-20.279450,0.000000,0.000000,0.000000,336.603795,280.531175,303.064936,0.000000,-4.568726,3.672642,12.038082,1.000000,4.000000,0.040000,0.266800,-3.074354,0.000000,-26.095432,-23.021079,0.000000,0.000000,0.000000,3.672642,12.039727,0.017523,0.000000,0.000000,0.000000,0.011769,0.012419,0.010233,0.010490,41.499947,-142.550256,0.654585,1.990907,0.000000,368.140430,0.000000,0.000000,0.000000,0.000000,-9999.000000,-9999.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1000.000000,0.000000,1000.000000,1000.000000
02/10/2014 20:00,735874.833333,0.833333,1,1,1,0.000000,0.000000,0.000000,0.000000,0.000000,2.549046,50.823320,0.816694,0.000000,10.740344,7.734686,10.236307,9.408196,9.858604,-19.745080,-19.745080,0.000000,0.000000,0.000000,329.761458,274.221160,296.976991,0.000000,-4.642790,4.383013,10.719276,1.000000,4.000000,0.040000,0.266800,-1.972084,0.000000,-26.315724,-24.343639,0.000000,0.000000,0.000000,4.383013,10.720673,0.015584,0.000000,0.000000,0.000000,0.010788,0.011409,0.009625,0.009827,48.145400,-157.331184,0.724624,1.992323,0.000000,361.497794,0.000000,0.000000,0.000000,0.000000,-9999.000000,-9999.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1000.000000,0.000000,1000.000000,1000.000000
02/10/2014 21:00,735874.875000,0.875000,1,1,1,0.000000,0.000000,0.000000,0.000000,0.000000,1.570000,49.498927,0.834700,0.000000,9.790000,7.124724,9.402443,7.962828,8.432443,-17.354898,-17.354898,0.000000,0.000000,0.000000,325.117704,269.956571,292.843089,0.000000,-7.525064,5.268601,4.561233,1.000000,4.000000,0.040000,0.266800,-2.651262,0.000000,-20.915547,-18.264285,0.000000,0.000000,0.000000,5.268601,4.561747,0.006626,0.000000,0.000000,0.000000,0.009778,0.010784,0.009229,0.009426,9.599509,-19.584779,0.381708,1.947106,0.000000,354.214001,0.000000,0.000000,0.000000,0.000000,-9999.000000,-9999.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1000.000000,0.000000,1000.000000,1000.000000
02/10/2014 22:00,735874.916667,0.916667,1,1,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.500000,145.800547,0.834200,0.000000,9.290000,6.626576,8.772696,5.734187,5.756835,-15.976450,-15.976450,0.000000,0.000000,0.000000,322.570234,267.429757,290.597713,0.000000,-14.938273,0.990163,0.048014,1.000000,4.000000,0.040000,0.266800,-4.481980,0.000000,-5.164724,-0.492920,-0.189824,0.000000,0.000000,0.990163,0.048019,0.000070,0.000000,0.000000,0.000000,0.008388,0.010333,0.008917,0.008380,0.072497,-0.319893,0.108624,1.422348,0.000000,343.262917,0.000000,0.000000,0.000000,0.000000,-9999.000000,-9999.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1000.000000,0.000000,1000.000000,1000.000000
02/10/2014 23:00,735874.958333,0.958333,1,1,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.500000,160.135336,0.834316,0.000000,9.600032,6.932061,8.180567,5.153659,5.174093,-15.737902,-15.737902,0.000000,0.000000,0.000000,324.145417,268.988081,291.986590,0.000000,-14.721078,0.989144,0.027680,1.000000,4.000000,0.040000,0.266800,-0.259513,0.000000,-0.975880,-0.452137,-0.264230,0.000000,0.000000,0.989144,0.027682,0.000040,0.000000,0.000000,0.000000,0.008049,0.009923,0.009108,0.008054,0.047481,-0.347403,0.112389,1.438711,0.000000,340.405123,0.000000,0.000000,0.000000,0.000000,-9999.000000,-9999.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1000.000000,0.000000,1000.000000,1000.000000
03/10/2014 00:00,735875.000000,1.000000,1,1,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.929999,40.151015,0.854200,0.000000,9.950000,7.619252,7.828555,5.563811,5.698224,-12.107426,-12.107426,0.000000,0.000000,0.000000,326.176962,271.356944,293.734926,0.000000,-11.087385,0.700579,0.319462,1.000000,4.000000,0.040000,0.266800,0.878575,0.000000,-4.665377,-3.332429,-2.211524,0.000000,0.000000,0.700579,0.319487,0.000463,0.000000,0.000000,0.000000,0.008283,0.009687,0.009549,0.008319,0.346644,-1.233838,0.147581,1.648141,0.000000,342.348556,0.000000,0.000000,0.000000,0.000000,-9999.000000,-9999.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1000.000000,0.000000,1000.000000,1000.000000
03/10/2014 01:00,735875.041667,1.041667,1,1,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.700000,51.271549,0.864000,0.000000,9.660000,7.501488,7.509350,5.154599,5.211931,-12.315826,-12.315826,0.000000,0.000000,0.000000,324.815148,270.179967,292.513826,0.000000,-11.461760,0.756724,0.097342,1.000000,4.000000,0.040000,0.266800,-1.288745,0.000000,-3.640016,-1.357702,-0.993569,0.000000,0.000000,0.756724,0.097350,0.000141,0.000000,0.000000,0.000000,0.008050,0.009477,0.009472,0.008067,0.143939,-0.719734,0.132027,1.560038,0.000000,340.350829,0.000000,0.000000,0.000000,0.000000,-9999.000000,-9999.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1000.000000,0.000000,1000.000000,1000.000000
03/10/2014 02:00,735875.083333,1.083333,1,1,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.500000,26.495747,0.872001,0.000000,9.330128,7.311923,7.145532,4.611353,4.631374,-13.085106,-13.085106,0.000000,0.000000,0.000000,323.231780,268.749353,291.101495,0.000000,-12.237568,0.829659,0.017879,1.000000,4.000000,0.040000,0.266800,-0.993333,0.000000,-1.791085,-0.441358,-0.356394,0.000000,0.000000,0.829659,0.017881,0.000026,0.000000,0.000000,0.000000,0.007749,0.009243,0.009349,0.007756,0.044068,-0.427502,0.112230,1.473104,0.000000,337.717119,0.000000,0.000000,0.000000,0.000000,-9999.000000,-9999.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1000.000000,0.000000,1000.000000,1000.000000
03/10/2014 03:00,735875.125000,1.125000,1,1,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.860000,58.770782,0.881000,0.000000,9.160000,7.294487,6.866690,4.653216,4.757667,-11.620729,-11.620729,0.000000,0.000000,0.000000,322.474660,268.153442,290.415619,0.000000,-10.724294,0.696131,0.200304,1.000000,4.000000,0.040000,0.266800,0.244789,0.000000,-4.298764,-2.550149,-1.993405,0.000000,0.000000,0.696131,0.200319,0.000290,0.000000,0.000000,0.000000,0.007772,0.009067,0.009338,0.007805,0.264668,-1.070506,0.141658,1.625906,0.000000,337.892208,0.000000,0.000000,0.000000,0.000000,-9999.000000,-9999.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1000.000000,0.000000,1000.000000,1000.000000
03/10/2014 04:00,735875.166667,1.166667,1,1,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.900000,81.369952,0.882800,0.000000,9.040000,7.206074,6.653694,4.610077,4.729387,-10.761665,-10.761665,0.000000,0.000000,0.000000,321.887377,267.601741,289.894294,0.000000,-9.915236,0.635441,0.210988,1.000000,4.000000,0.040000,0.266800,-0.294384,0.000000,-5.500379,-2.933685,-2.272310,0.000000,0.000000,0.635441,0.211003,0.000306,0.000000,0.000000,0.000000,0.007748,0.008934,0.009281,0.007785,0.311196,-1.277716,0.144622,1.654674,0.000000,337.667517,0.000000,0.000000,0.000000,0.000000,-9999.000000,-9999.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1000.000000,0.000000,1000.000000,1000.000000
03/10/2014 05:00,735875.208333,1.208333,1,1,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.680397,69.410647,0.879998,0.000000,8.630072,6.755859,6.389551,4.053159,4.105549,-12.068414,-12.068414,0.000000,0.000000,0.000000,319.783339,265.469724,288.045149,0.000000,-11.236830,0.755577,0.076007,1.000000,4.000000,0.040000,0.266800,-1.346143,0.000000,-3.559597,-1.245009,-0.968445,0.000000,0.000000,0.755577,0.076013,0.000110,0.000000,0.000000,0.000000,0.007451,0.008772,0.008997,0.007467,0.128984,-0.701726,0.131828,1.555697,0.000000,334.994021,0.000000,0.000000,0.000000,0.000000,-9999.000000,-9999.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1000.000000,0.000000,1000.000000,1000.000000
03/10/2014 06:00,735875.250000,1.250000,1,1,1,0.000000,0.000000,0.000000,0.000000,0.000000,1.010000,50.596818,0.874200,0.000000,8.310000,6.344673,6.164216,4.154007,4.329813,-10.997442,-10.997442,0.000000,0.000000,0.000000,318.107174,263.714559,286.578822,0.000000,-9.736909,0.908912,0.351621,1.000000,4.000000,0.040000,0.266800,0.244959,0.000000,-7.242476,-4.490312,-2.997123,0.000000,0.000000,0.908912,0.351646,0.000509,0.000000,0.000000,0.000000,0.007503,0.008636,0.008745,0.007551,0.490218,-1.728215,0.156834,1.701669,0.000000,335.452702,0.000000,0.000000,0.000000,0.000000,-9999.000000,-9999.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1000.000000,0.000000,1000.000000,1000.000000
03/10/2014 07:00,735875.291667,1.291667,1,1,1,0.000000,0.000000,0.000000,0.000000,0.000000,1.490000,51.837370,0.878800,0.000000,8.230000,6.342017,6.205851,5.471711,5.906643,-4.506570,-4.506570,2.331544,0.000000,2.331544,317.759107,263.447688,286.262661,0.072262,-3.889417,1.025960,-0.336545,1.000000,4.000000,0.040000,0.266800,3.095175,2.033061,-19.992800,-14.993557,-6.061357,0.000000,0.000000,1.025960,-0.336549,-0.000487,0.000000,0.000000,0.000000,0.008232,0.008661,0.008743,0.008303,3.985263,-65.161381,0.310862,1.975346,0.226221,341.764338,0.000000,0.000000,0.000000,0.000000,-9999.000000,-9999.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1000.000000,0.000000,1000.000000,1000.000000
03/10/2014 08:00,735875.333333,1.333333,1,1,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.899099,131.674836,0.840819,0.000000,7.919936,5.399129,6.192572,5.072705,5.198100,-5.774250,-5.774250,16.014956,0.036388,15.978569,315.770789,260.847742,284.585179,0.495598,-5.703476,0.502900,0.063471,1.000000,4.000000,0.040000,0.266800,-0.775372,13.964762,-18.174597,-2.986157,-0.448305,0.000000,0.000000,0.502900,0.063474,0.000092,0.000002,0.000000,0.000000,0.008004,0.008653,0.008188,0.008011,0.584953,-2.798934,0.139805,1.766418,1.554596,339.842778,0.000000,0.000000,0.000000,0.000000,-9999.000000,-9999.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1000.000000,0.000000,1000.000000,1000.000000
