Date12[DDMMYYYYhhmm],JulianDayFromYear0[days],TimeFromStart[days],Simulation_Period,Run,IDpoint,5.000000 ,15.000000 ,27.500000 ,50.000000 ,102.500000 ,200.000000 ,380.000000 ,750.000000  
16/10/2010 12:00,734427.500000,0.000000,0,1,5,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000 
16/10/2010 13:00,734427.541667,0.041667,1,1,5,5.529189,5.221393,4.895544,4.466213,4.071609,4.003820,4.000060,4.000000 
16/10/2010 14:00,734427.583333,0.083333,1,1,5,5.603732,5.414494,5.190762,4.830736,4.256468,4.028268,4.000872,4.000006 
16/10/2010 15:00,734427.625000,0.125000,1,1,5,5.318340,5.229091,5.111529,4.889524,4.407341,4.072052,4.003529,4.000040 
16/10/2010 16:00,734427.666667,0.166667,1,1,5,4.691513,4.722605,4.739353,4.712005,4.466120,4.120458,4.008483,4.000133 
16/10/2010 17:00,734427.708333,0.208333,1,1,5,3.931675,4.065949,4.203650,4.367480,4.417539,4.157639,4.015306,4.000320 
16/10/2010 18:00,734427.750000,0.250000,1,1,5,3.145717,3.361627,3.598606,3.928748,4.274462,4.171741,4.022873,4.000617 
16/10/2010 19:00,734427.791667,0.291667,1,1,5,2.672069,2.893524,3.147881,3.534699,4.073679,4.157183,4.029705,4.001023 
16/10/2010 20:00,734427.833333,0.333333,1,1,5,2.306171,2.530537,2.793650,3.209891,3.860556,4.116305,4.034394,4.001512 
16/10/2010 21:00,734427.875000,0.375000,1,1,5,1.991799,2.219686,2.490077,2.927322,3.652656,4.054957,4.035902,4.002041 
16/10/2010 22:00,734427.916667,0.416667,1,1,5,1.667087,1.890086,2.156854,2.598228,3.380898,3.945448,4.031525,4.002738 
16/10/2010 23:00,734427.958333,0.458333,1,1,5,1.421067,1.638116,1.896626,2.328190,3.126565,3.811318,4.017844,4.003254 
17/10/2010 00:00,734428.000000,0.500000,1,1,5,1.224949,1.437889,1.689761,2.111151,2.908950,3.671922,3.995216,4.003328 
17/10/2010 01:00,734428.041667,0.541667,1,1,5,0.948705,1.178617,1.455409,1.918219,2.762751,3.573594,3.974329,4.003010 
17/10/2010 02:00,734428.083333,0.583333,1,1,5,0.736569,0.970373,1.253195,1.730630,2.617463,3.480238,3.951334,4.002372 
17/10/2010 03:00,734428.125000,0.625000,1,1,5,0.581079,0.816362,1.096005,1.569774,2.473618,3.385633,3.925319,4.001360 
17/10/2010 04:00,734428.166667,0.666667,1,1,5,0.426527,0.664080,0.945836,1.423047,2.337513,3.290675,3.896492,3.999936 
17/10/2010 05:00,734428.208333,0.708333,1,1,5,0.293298,0.529083,0.809149,1.285514,2.207719,3.196190,3.865087,3.998063 
17/10/2010 06:00,734428.250000,0.750000,1,1,5,0.161541,0.397525,0.677741,1.155013,2.083936,3.102740,3.831354,3.995712 
17/10/2010 07:00,734428.291667,0.791667,1,1,5,0.135233,0.349922,0.608796,1.059526,1.969762,3.010913,3.795548,3.992855 
17/10/2010 08:00,734428.333333,0.833333,1,1,5,0.586359,0.680747,0.819854,1.118586,1.889743,2.923099,3.757971,3.989471 
17/10/2010 09:00,734428.375000,0.875000,1,1,5,1.124045,1.165054,1.243254,1.425881,1.910979,2.787448,3.680043,3.981072 
17/10/2010 10:00,734428.416667,0.916667,1,1,5,1.463638,1.449983,1.483788,1.613862,1.987412,2.711733,3.604072,3.970547 
17/10/2010 11:00,734428.458333,0.958333,1,1,5,2.214074,2.112833,2.017611,1.932914,2.067543,2.688168,3.561461,3.963292 
17/10/2010 12:00,734428.500000,1.000000,1,1,5,2.964885,2.793489,2.611137,2.374933,2.227319,2.688700,3.528520,3.956766 
17/10/2010 13:00,734428.541667,1.041667,1,1,5,3.382990,3.214745,3.025478,2.750099,2.435432,2.713970,3.498952,3.949856 
17/10/2010 14:00,734428.583333,1.083333,1,1,5,3.389437,3.284715,3.158776,2.953022,2.631527,2.760534,3.473699,3.942631 
17/10/2010 15:00,734428.625000,1.125000,1,1,5,3.499180,3.404369,3.288312,3.096235,2.787744,2.818910,3.453234,3.935167 
17/10/2010 16:00,734428.666667,1.166667,1,1,5,2.779272,2.848241,2.909469,2.957455,2.876125,2.879874,3.437499,3.927541 
17/10/2010 17:00,734428.708333,1.208333,1,1,5,2.023832,2.196517,2.378642,2.620759,2.847822,2.928402,3.425793,3.919826 
17/10/2010 18:00,734428.750000,1.250000,1,1,5,1.330495,1.561926,1.822842,2.210782,2.722397,2.952173,3.416713,3.912073 
17/10/2010 19:00,734428.791667,1.291667,1,1,5,0.922996,1.156148,1.428466,1.861436,2.544719,2.946558,3.408549,3.904310 
17/10/2010 20:00,734428.833333,1.333333,1,1,5,0.617015,0.850325,1.127257,1.581354,2.358539,2.914906,3.399741,3.896536 
17/10/2010 21:00,734428.875000,1.375000,1,1,5,0.361000,0.595221,0.875682,1.343351,2.179538,2.863514,3.389148,3.888733 
17/10/2010 22:00,734428.916667,1.416667,1,1,5,0.137174,0.372433,0.655681,1.133076,2.010920,2.798185,3.376057,3.880865 
17/10/2010 23:00,734428.958333,1.458333,1,1,5,-0.006785,0.219832,0.492468,0.959752,1.854535,2.723524,3.360081,3.872892 
18/10/2010 00:00,734429.000000,1.500000,1,1,5,-0.006988,0.183476,0.423296,0.850830,1.719611,2.643909,3.341101,3.864769 
18/10/2010 01:00,734429.041667,1.541667,1,1,5,-0.007476,0.166460,0.388688,0.786558,1.612565,2.564011,3.319247,3.856452 
18/10/2010 02:00,734429.083333,1.583333,1,1,5,-0.008161,0.153064,0.362990,0.738948,1.527429,2.487238,3.294853,3.847903 
18/10/2010 03:00,734429.125000,1.625000,1,1,5,-0.008999,0.141693,0.342200,0.700764,1.457671,2.415238,3.268351,3.839089 
18/10/2010 04:00,734429.166667,1.666667,1,1,5,-0.010022,0.131642,0.324676,0.668936,1.398898,2.348551,3.240186,3.829986 
18/10/2010 05:00,734429.208333,1.708333,1,1,5,-0.011308,0.122444,0.309429,0.641656,1.348257,2.287131,3.210772,3.820575 
18/10/2010 06:00,734429.250000,1.750000,1,1,5,-0.013089,0.113577,0.295662,0.617682,1.303833,2.230654,3.180477,3.810846 
18/10/2010 07:00,734429.291667,1.791667,1,1,5,-0.015491,0.104856,0.282919,0.596164,1.264281,2.178674,3.149615,3.800792 
18/10/2010 08:00,734429.333333,1.833333,1,1,5,-0.016267,0.098892,0.272665,0.577356,1.228743,2.130719,3.118447,3.790412 
18/10/2010 09:00,734429.375000,1.875000,1,1,5,-0.011111,0.102522,0.269877,0.564084,1.197249,2.086397,3.087191,3.779708 
