Date12[DDMMYYYYhhmm],JulianDayFromYear0[days],TimeFromStart[days],Simulation_Period,Run,IDpoint,5.000000 ,15.000000 ,27.500000 ,50.000000 ,102.500000 ,200.000000 ,380.000000 ,750.000000  
16/10/2010 12:00,734427.500000,0.000000,0,1,2,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000 
16/10/2010 13:00,734427.541667,0.041667,1,1,2,6.656910,6.144077,5.596622,4.859308,4.140254,4.007926,4.000100,4.000000 
16/10/2010 14:00,734427.583333,0.083333,1,1,2,6.483089,6.211228,5.887042,5.351735,4.442980,4.051714,4.001281,4.000008 
16/10/2010 15:00,734427.625000,0.125000,1,1,2,6.069289,5.928044,5.745901,5.405967,4.666710,4.124353,4.004903,4.000046 
16/10/2010 16:00,734427.666667,0.166667,1,1,2,5.179983,5.206888,5.212070,5.146566,4.752498,4.202439,4.011466,4.000149 
16/10/2010 17:00,734427.708333,0.208333,1,1,2,4.311435,4.447777,4.581827,4.728197,4.697467,4.263949,4.020488,4.000350 
16/10/2010 18:00,734427.750000,0.250000,1,1,2,3.522874,3.731966,3.956554,4.261367,4.541183,4.295516,4.030798,4.000672 
16/10/2010 19:00,734427.791667,0.291667,1,1,2,3.104403,3.306685,3.535026,3.877685,4.335526,4.293316,4.040973,4.001119 
16/10/2010 20:00,734427.833333,0.333333,1,1,2,2.835754,3.026067,3.246370,3.593267,4.130820,4.262305,4.049737,4.001679 
16/10/2010 21:00,734427.875000,0.375000,1,1,2,2.713052,2.878900,3.075252,3.397006,3.949429,4.211011,4.056194,4.002326 
16/10/2010 22:00,734427.916667,0.416667,1,1,2,2.524360,2.694236,2.894925,3.223212,3.792856,4.147651,4.059859,4.003027 
16/10/2010 23:00,734427.958333,0.458333,1,1,2,2.353093,2.523605,2.725881,3.059229,3.649863,4.077291,4.060545,4.003745 
17/10/2010 00:00,734428.000000,0.500000,1,1,2,2.148658,2.328507,2.541565,2.892047,3.513806,4.002702,4.058226,4.004441 
17/10/2010 01:00,734428.041667,0.541667,1,1,2,1.943388,2.131204,2.354046,2.721664,3.379140,3.925083,4.052953,4.005080 
17/10/2010 02:00,734428.083333,0.583333,1,1,2,1.759309,1.950694,2.178675,2.557342,3.245328,3.844985,4.044802,4.005624 
17/10/2010 03:00,734428.125000,0.625000,1,1,2,1.648504,1.830834,2.050211,2.420629,3.117116,3.763177,4.033871,4.006041 
17/10/2010 04:00,734428.166667,0.666667,1,1,2,1.464438,1.657986,1.889449,2.276679,2.994813,3.680868,4.020293,4.006298 
17/10/2010 05:00,734428.208333,0.708333,1,1,2,1.305958,1.492068,1.716743,2.098454,2.829262,3.565475,3.997133,4.006332 
17/10/2010 06:00,734428.250000,0.750000,1,1,2,1.218279,1.397048,1.614025,1.985872,2.710748,3.475884,3.975806,4.006048 
17/10/2010 07:00,734428.291667,0.791667,1,1,2,1.117735,1.290706,1.500173,1.860497,2.574839,3.365276,3.945128,4.005239 
17/10/2010 08:00,734428.333333,0.833333,1,1,2,1.345533,1.444097,1.583734,1.854651,2.448527,3.221128,3.895662,4.003112 
17/10/2010 09:00,734428.375000,0.875000,1,1,2,2.428565,2.285830,2.211719,2.231616,2.487800,3.116052,3.842241,3.999750 
17/10/2010 10:00,734428.416667,0.916667,1,1,2,3.054393,2.816256,2.661893,2.586232,2.651696,3.077495,3.789768,3.995146 
17/10/2010 11:00,734428.458333,0.958333,1,1,2,3.730752,3.391113,3.147762,2.966871,2.858602,3.095573,3.743032,3.989421 
17/10/2010 12:00,734428.500000,1.000000,1,1,2,5.964452,5.393963,4.777611,3.940025,3.112165,3.134640,3.719205,3.985536 
17/10/2010 13:00,734428.541667,1.041667,1,1,2,7.181309,6.606718,5.951596,4.959084,3.570696,3.214374,3.703138,3.982094 
17/10/2010 14:00,734428.583333,1.083333,1,1,2,7.213942,6.795270,6.297106,5.476123,4.042416,3.345059,3.692478,3.978531 
17/10/2010 15:00,734428.625000,1.125000,1,1,2,8.781500,8.082566,7.315599,6.180046,4.480514,3.509489,3.688570,3.974925 
17/10/2010 16:00,734428.666667,1.166667,1,1,2,6.560069,6.473587,6.332068,5.970202,4.815920,3.696225,3.692138,3.971365 
17/10/2010 17:00,734428.708333,1.208333,1,1,2,4.778539,4.979915,5.136877,5.233806,4.837235,3.863640,3.702743,3.967945 
17/10/2010 18:00,734428.750000,1.250000,1,1,2,3.250772,3.582949,3.930944,4.372483,4.625366,3.976976,3.718279,3.964736 
17/10/2010 19:00,734428.791667,1.291667,1,1,2,2.559802,2.863438,3.203517,3.702095,4.300077,4.024237,3.735877,3.961779 
17/10/2010 20:00,734428.833333,1.333333,1,1,2,2.082977,2.371001,2.702896,3.218034,3.972280,4.014242,3.752858,3.959077 
17/10/2010 21:00,734428.875000,1.375000,1,1,2,1.762274,2.031089,2.346604,2.853665,3.676526,3.962785,3.767285,3.956604 
17/10/2010 22:00,734428.916667,1.416667,1,1,2,1.517072,1.771179,2.072741,2.567511,3.419097,3.884326,3.777970,3.954318 
17/10/2010 23:00,734428.958333,1.458333,1,1,2,1.306774,1.551564,1.843932,2.329490,3.194999,3.789834,3.784315,3.952164 
18/10/2010 00:00,734429.000000,1.500000,1,1,2,0.936552,1.210181,1.533812,2.063490,2.987039,3.686214,3.786119,3.950085 
