Date12[DDMMYYYYhhmm],JulianDayFromYear0[days],TimeFromStart[days],Simulation_Period,Run,IDpoint,5.000000 ,15.000000 ,27.500000 ,50.000000 ,102.500000 ,200.000000 ,380.000000 ,750.000000  
16/10/2010 12:00,734427.500000,0.000000,0,1,2,0.194900,0.196900,0.199454,0.204208,0.183112,0.042326,0.048662,0.086850 
16/10/2010 13:00,734427.541667,0.041667,1,1,2,0.193940,0.196651,0.199324,0.204111,0.183021,0.203926,0.254321,0.086850 
16/10/2010 14:00,734427.583333,0.083333,1,1,2,0.193103,0.196380,0.199219,0.204049,0.182968,0.203904,0.254317,0.086850 
16/10/2010 15:00,734427.625000,0.125000,1,1,2,0.192429,0.196107,0.199125,0.204007,0.182936,0.203893,0.254313,0.086850 
16/10/2010 16:00,734427.666667,0.166667,1,1,2,0.191979,0.195863,0.199049,0.203985,0.182928,0.203893,0.254309,0.086850 
16/10/2010 17:00,734427.708333,0.208333,1,1,2,0.191780,0.195667,0.198986,0.203973,0.182927,0.203897,0.254305,0.086850 
16/10/2010 18:00,734427.750000,0.250000,1,1,2,0.191759,0.195515,0.198928,0.203961,0.182928,0.203902,0.254301,0.086850 
16/10/2010 19:00,734427.791667,0.291667,1,1,2,0.191735,0.195382,0.198869,0.203949,0.182928,0.203907,0.254297,0.086850 
16/10/2010 20:00,734427.833333,0.333333,1,1,2,0.191667,0.195257,0.198807,0.203936,0.182928,0.203912,0.254293,0.086850 
16/10/2010 21:00,734427.875000,0.375000,1,1,2,0.191667,0.195156,0.198750,0.203924,0.182928,0.203917,0.254289,0.086850 
16/10/2010 22:00,734427.916667,0.416667,1,1,2,0.191684,0.195069,0.198695,0.203912,0.182929,0.203922,0.254285,0.086850 
16/10/2010 23:00,734427.958333,0.458333,1,1,2,0.191767,0.195006,0.198644,0.203901,0.182929,0.203927,0.254282,0.086850 
17/10/2010 00:00,734428.000000,0.500000,1,1,2,0.191857,0.194959,0.198596,0.203890,0.182929,0.203932,0.254278,0.086850 
17/10/2010 01:00,734428.041667,0.541667,1,1,2,0.191832,0.194916,0.198549,0.203878,0.182930,0.203937,0.254274,0.086850 
17/10/2010 02:00,734428.083333,0.583333,1,1,2,0.191795,0.194872,0.198503,0.203865,0.182930,0.203941,0.254270,0.086850 
17/10/2010 03:00,734428.125000,0.625000,1,1,2,0.191801,0.194837,0.198461,0.203853,0.182930,0.203946,0.254266,0.086850 
