Date12[DDMMYYYYhhmm],JulianDayFromYear0[days],TimeFromStart[days],Simulation_Period,Run,IDpoint,5.000000 ,15.000000 ,27.500000 ,50.000000 ,102.500000 ,200.000000 ,380.000000 ,750.000000  
16/10/2010 12:00,734427.500000,0.000000,0,1,9,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000 
16/10/2010 13:00,734427.541667,0.041667,1,1,9,9.569996,8.650168,7.651601,6.168542,4.366982,4.021197,4.000272,4.000001 
16/10/2010 14:00,734427.583333,0.083333,1,1,9,10.336094,9.646268,8.854063,7.550664,5.176306,4.135521,4.003364,4.000014 
16/10/2010 15:00,734427.625000,0.125000,1,1,9,10.242239,9.763370,9.178277,8.134910,5.928790,4.340490,4.013114,4.000083 
16/10/2010 16:00,734427.666667,0.166667,1,1,9,9.404967,9.158388,8.824749,8.152310,6.431287,4.591172,4.031854,4.000278 
16/10/2010 17:00,734427.708333,0.208333,1,1,9,8.288621,8.241061,8.133406,7.812894,6.642673,4.836900,4.059720,4.000675 
16/10/2010 18:00,734427.750000,0.250000,1,1,9,7.223644,7.304215,7.352116,7.296635,6.626770,5.041633,4.095062,4.001346 
16/10/2010 19:00,734427.791667,0.291667,1,1,9,6.636778,6.723619,6.796500,6.828805,6.480508,5.189125,4.135304,4.002341 
16/10/2010 20:00,734427.833333,0.333333,1,1,9,6.190311,6.282866,6.370770,6.451559,6.293944,5.281345,4.177806,4.003685 
16/10/2010 21:00,734427.875000,0.375000,1,1,9,5.848396,5.940719,6.034189,6.140846,6.104115,5.328241,4.220390,4.005386 
16/10/2010 22:00,734427.916667,0.416667,1,1,9,5.553042,5.647822,5.747627,5.874833,5.923561,5.340642,4.261454,4.007432 
16/10/2010 23:00,734427.958333,0.458333,1,1,9,5.285147,5.384120,5.491159,5.637130,5.753559,5.327656,4.299904,4.009803 
17/10/2010 00:00,734428.000000,0.500000,1,1,9,5.058047,5.157521,5.267502,5.425059,5.593344,5.296225,4.335038,4.012468 
17/10/2010 01:00,734428.041667,0.541667,1,1,9,4.780546,4.896392,5.024844,5.211975,5.439018,5.251450,4.366437,4.015396 
17/10/2010 02:00,734428.083333,0.583333,1,1,9,4.558594,4.676847,4.810143,5.010861,5.286526,5.196404,4.393869,4.018550 
17/10/2010 03:00,734428.125000,0.625000,1,1,9,4.376011,4.492637,4.625890,4.831759,5.139793,5.133666,4.417223,4.021894 
17/10/2010 04:00,734428.166667,0.666667,1,1,9,4.202085,4.319816,4.455290,4.667498,5.000778,5.065729,4.436502,4.025391 
