Date12[DDMMYYYYhhmm],JulianDayFromYear0[days],TimeFromStart[days],Simulation_Period,Run,IDpoint,5.000000 ,15.000000 ,27.500000 ,50.000000 ,102.500000 ,200.000000 ,380.000000 ,750.000000  
16/10/2010 12:00,734427.500000,0.000000,0,1,12,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000 
16/10/2010 13:00,734427.541667,0.041667,1,1,12,3.834594,3.739741,3.713526,3.768610,3.923686,3.992990,3.999939,4.000001 
16/10/2010 14:00,734427.583333,0.083333,1,1,12,2.179914,2.431321,2.709846,3.109964,3.673745,3.947022,3.997760,3.999984 
16/10/2010 15:00,734427.625000,0.125000,1,1,12,1.356706,1.617629,1.928369,2.421624,3.271944,3.845208,3.990963,3.999899 
16/10/2010 16:00,734427.666667,0.166667,1,1,12,0.978829,1.206138,1.487251,1.957580,2.868069,3.686729,3.975734,3.999643 
16/10/2010 17:00,734427.708333,0.208333,1,1,12,0.795716,0.992819,1.241388,1.668076,2.544481,3.501285,3.950179,3.999066 
16/10/2010 18:00,734427.750000,0.250000,1,1,12,0.694049,0.868390,1.090714,1.477536,2.298687,3.314200,3.914524,3.998014 
16/10/2010 19:00,734427.791667,0.291667,1,1,12,0.629631,0.786697,0.988555,1.342757,2.110069,3.139068,3.870225,3.996348 
16/10/2010 20:00,734427.833333,0.333333,1,1,12,0.588237,0.731420,0.916543,1.243407,1.961780,2.981086,3.819161,3.993959 
16/10/2010 21:00,734427.875000,0.375000,1,1,12,0.561312,0.693110,0.864324,1.168087,1.842837,2.841111,3.763187,3.990770 
16/10/2010 22:00,734427.916667,0.416667,1,1,12,0.543836,0.666170,0.825684,1.109760,1.745908,2.718055,3.703946,3.986731 
16/10/2010 23:00,734427.958333,0.458333,1,1,12,0.485260,0.608297,0.767413,1.047280,1.662672,2.609876,3.642805,3.981817 
17/10/2010 00:00,734428.000000,0.500000,1,1,12,0.437070,0.554624,0.707667,0.978934,1.581056,2.512647,3.580786,3.976021 
17/10/2010 01:00,734428.041667,0.541667,1,1,12,0.421096,0.531745,0.676010,0.932770,1.509254,2.423906,3.518573,3.969350 
17/10/2010 02:00,734428.083333,0.583333,1,1,12,0.363466,0.475852,0.621201,0.877569,1.444501,2.343041,3.456708,3.961818 
17/10/2010 03:00,734428.125000,0.625000,1,1,12,0.287006,0.401662,0.549325,0.808668,1.376907,2.267612,3.395576,3.953449 
17/10/2010 04:00,734428.166667,0.666667,1,1,12,0.199613,0.316695,0.467077,0.730591,1.304605,2.195004,3.335337,3.944267 
17/10/2010 05:00,734428.208333,0.708333,1,1,12,0.108022,0.227081,0.379788,0.647220,1.228236,2.123433,3.275994,3.934300 
17/10/2010 06:00,734428.250000,0.750000,1,1,12,0.013171,0.134113,0.289067,0.560384,1.148904,2.051928,3.217461,3.923573 
17/10/2010 07:00,734428.291667,0.791667,1,1,12,-0.000802,0.106743,0.247661,0.501349,1.074025,1.980527,3.159625,3.912110 
17/10/2010 08:00,734428.333333,0.833333,1,1,12,-0.000832,0.100159,0.232680,0.471976,1.017458,1.912310,3.102504,3.899933 
17/10/2010 09:00,734428.375000,0.875000,1,1,12,-0.000804,0.095644,0.221964,0.450421,0.973440,1.849627,3.046318,3.887065 
17/10/2010 10:00,734428.416667,0.916667,1,1,12,0.165728,0.233203,0.325751,0.503950,0.954843,1.794294,2.991373,3.873535 
17/10/2010 11:00,734428.458333,0.958333,1,1,12,0.273851,0.335587,0.418596,0.575669,0.970031,1.751721,2.938226,3.859376 
17/10/2010 12:00,734428.500000,1.000000,1,1,12,0.294648,0.360558,0.447351,0.606798,0.987322,1.721246,2.887553,3.844631 
17/10/2010 13:00,734428.541667,1.041667,1,1,12,0.298046,0.365638,0.454153,0.615442,0.993269,1.697426,2.839702,3.829353 
17/10/2010 14:00,734428.583333,1.083333,1,1,12,0.296733,0.364758,0.453674,0.615283,0.990975,1.676276,2.794655,3.813593 
17/10/2010 15:00,734428.625000,1.125000,1,1,12,0.293632,0.361551,0.450231,0.611228,0.984060,1.655938,2.752216,3.797401 
17/10/2010 16:00,734428.666667,1.166667,1,1,12,0.289861,0.357346,0.445405,0.605222,0.974619,1.635723,2.712135,3.780821 
17/10/2010 17:00,734428.708333,1.208333,1,1,12,-0.000888,0.105220,0.241384,0.475617,0.937177,1.613595,2.674131,3.763895 
17/10/2010 18:00,734428.750000,1.250000,1,1,12,-0.001176,0.085219,0.199276,0.404919,0.865759,1.580306,2.637486,3.746654 
17/10/2010 19:00,734428.791667,1.291667,1,1,12,-0.001657,0.077959,0.184749,0.378083,0.818169,1.541542,2.601453,3.729118 
17/10/2010 20:00,734428.833333,1.333333,1,1,12,-0.002611,0.072420,0.174735,0.360194,0.784753,1.503172,2.565842,3.711298 
17/10/2010 21:00,734428.875000,1.375000,1,1,12,-0.005686,0.066065,0.165519,0.345639,0.758486,1.467195,2.530716,3.693206 
17/10/2010 22:00,734428.916667,1.416667,1,1,12,-0.172749,-0.003652,0.110077,0.309237,0.732355,1.433740,2.496193,3.674854 
17/10/2010 23:00,734428.958333,1.458333,1,1,12,-0.222113,-0.014424,0.087332,0.274156,0.696065,1.400203,2.462286,3.656257 
18/10/2010 00:00,734429.000000,1.500000,1,1,12,-0.509183,-0.302080,-0.015743,0.188076,0.645663,1.364896,2.428862,3.637426 
18/10/2010 01:00,734429.041667,1.541667,1,1,12,-0.886859,-0.691806,-0.438771,-0.008048,0.555775,1.323015,2.395592,3.618370 
18/10/2010 02:00,734429.083333,1.583333,1,1,12,-1.075851,-0.860443,-0.563331,-0.015174,0.478161,1.270495,2.361754,3.599090 
18/10/2010 03:00,734429.125000,1.625000,1,1,12,-1.167851,-0.953063,-0.663433,-0.158094,0.414240,1.218466,2.327143,3.579577 
18/10/2010 04:00,734429.166667,1.666667,1,1,12,-1.588463,-1.384244,-1.117063,-0.666732,0.181790,1.145896,2.291303,3.559820 
18/10/2010 05:00,734429.208333,1.708333,1,1,12,-1.980904,-1.772608,-1.495420,-1.013373,-0.007452,1.039974,2.252120,3.539788 
18/10/2010 06:00,734429.250000,1.750000,1,1,12,-2.221438,-2.005859,-1.712624,-1.185119,-0.008737,0.953230,2.209576,3.519427 
18/10/2010 07:00,734429.291667,1.791667,1,1,12,-2.314319,-2.099151,-1.802604,-1.259176,-0.011138,0.889217,2.165697,3.498708 
18/10/2010 08:00,734429.333333,1.833333,1,1,12,-2.163403,-1.975924,-1.711811,-1.213187,-0.015597,0.839996,2.121818,3.477628 
18/10/2010 09:00,734429.375000,1.875000,1,1,12,-1.847215,-1.704262,-1.494241,-1.078529,-0.024140,0.800124,2.078708,3.456200 
18/10/2010 10:00,734429.416667,1.916667,1,1,12,-1.688987,-1.547899,-1.347741,-0.966504,-0.041949,0.765314,2.036742,3.434444 
18/10/2010 11:00,734429.458333,1.958333,1,1,12,-1.598630,-1.473072,-1.291410,-0.940405,-0.094407,0.729562,1.995938,3.412385 
18/10/2010 12:00,734429.500000,2.000000,1,1,12,-1.362326,-1.269453,-1.133081,-0.864283,-0.199028,0.681843,1.955690,3.390041 
18/10/2010 13:00,734429.541667,2.041667,1,1,12,-1.182475,-1.109253,-1.001969,-0.790444,-0.260767,0.626759,1.915162,3.367417 
18/10/2010 14:00,734429.583333,2.083333,1,1,12,-1.157855,-1.079862,-0.970510,-0.765492,-0.281522,0.577980,1.874440,3.344512 
18/10/2010 15:00,734429.625000,2.125000,1,1,12,-1.238273,-1.145870,-1.020956,-0.797302,-0.303193,0.536656,1.834064,3.321333 
18/10/2010 16:00,734429.666667,2.166667,1,1,12,-1.522815,-1.393881,-1.225543,-0.938882,-0.360847,0.495896,1.794269,3.297892 
18/10/2010 17:00,734429.708333,2.208333,1,1,12,-2.237256,-2.037057,-1.777321,-1.343172,-0.527756,0.439382,1.754490,3.274199 
18/10/2010 18:00,734429.750000,2.250000,1,1,12,-2.852119,-2.619642,-2.314722,-1.797839,-0.803496,0.345531,1.712781,3.250242 
18/10/2010 19:00,734429.791667,2.291667,1,1,12,-3.270371,-3.036728,-2.726158,-2.188652,-1.109945,0.212598,1.666634,3.225975 
18/10/2010 20:00,734429.833333,2.333333,1,1,12,-3.610333,-3.377433,-3.065752,-2.520551,-1.400679,0.053296,1.614300,3.201316 
18/10/2010 21:00,734429.875000,2.375000,1,1,12,-3.905119,-3.672953,-3.360685,-2.809942,-1.655347,-0.006662,1.558011,3.176182 
18/10/2010 22:00,734429.916667,2.416667,1,1,12,-4.142906,-3.912281,-3.600076,-3.043742,-1.849223,-0.007179,1.505886,3.150598 
18/10/2010 23:00,734429.958333,2.458333,1,1,12,-4.337238,-4.106974,-3.793582,-3.230538,-1.999894,-0.007917,1.457951,3.124637 
19/10/2010 00:00,734430.000000,2.500000,1,1,12,-4.217387,-4.023971,-3.754342,-3.252765,-2.083948,-0.008950,1.413741,3.098368 
19/10/2010 01:00,734430.041667,2.541667,1,1,12,-4.151197,-3.968977,-3.713457,-3.234710,-2.105013,-0.010367,1.372844,3.071849 
19/10/2010 02:00,734430.083333,2.583333,1,1,12,-4.046250,-3.875734,-3.635265,-3.181038,-2.092556,-0.012344,1.334892,3.045132 
19/10/2010 03:00,734430.125000,2.625000,1,1,12,-3.917849,-3.757896,-3.531332,-3.100671,-2.056333,-0.015210,1.299542,3.018264 
19/10/2010 04:00,734430.166667,2.666667,1,1,12,-3.775912,-3.625438,-3.411593,-3.003193,-2.004047,-0.019631,1.266456,2.991283 
19/10/2010 05:00,734430.208333,2.708333,1,1,12,-3.627585,-3.485650,-3.283454,-2.895979,-1.942023,-0.027142,1.235257,2.964225 
19/10/2010 06:00,734430.250000,2.750000,1,1,12,-3.477488,-3.343375,-3.152006,-2.784426,-1.875671,-0.042020,1.205421,2.937114 
19/10/2010 07:00,734430.291667,2.791667,1,1,12,-3.325709,-3.199721,-3.019508,-2.672350,-1.811099,-0.078961,1.175866,2.909966 
19/10/2010 08:00,734430.333333,2.833333,1,1,12,-3.138136,-3.024828,-2.861946,-2.546022,-1.754063,-0.176227,1.143704,2.882764 
19/10/2010 09:00,734430.375000,2.875000,1,1,12,-2.775910,-2.702756,-2.589802,-2.352363,-1.695313,-0.317704,1.105062,2.855432 
19/10/2010 10:00,734430.416667,2.916667,1,1,12,-2.666509,-2.583066,-2.462480,-2.227491,-1.634795,-0.432816,1.060523,2.827870 
19/10/2010 11:00,734430.458333,2.958333,1,1,12,-2.814481,-2.703945,-2.550571,-2.268829,-1.632292,-0.515837,1.013026,2.800016 
19/10/2010 12:00,734430.500000,3.000000,1,1,12,-2.719181,-2.630066,-2.501924,-2.255252,-1.657163,-0.583663,0.964371,2.771845 
19/10/2010 13:00,734430.541667,3.041667,1,1,12,-2.575774,-2.502230,-2.395046,-2.184574,-1.654476,-0.637779,0.915582,2.743354 
19/10/2010 14:00,734430.583333,3.083333,1,1,12,-2.464364,-2.396306,-2.298263,-2.107679,-1.629216,-0.676319,0.867691,2.714554 
19/10/2010 15:00,734430.625000,3.125000,1,1,12,-2.437631,-2.363305,-2.259658,-2.065844,-1.603140,-0.701749,0.821598,2.685472 
19/10/2010 16:00,734430.666667,3.166667,1,1,12,-2.533529,-2.440514,-2.315406,-2.092543,-1.600514,-0.720929,0.777768,2.656145 
19/10/2010 17:00,734430.708333,3.208333,1,1,12,-2.911859,-2.775829,-2.595922,-2.286581,-1.665249,-0.745609,0.735986,2.626611 
19/10/2010 18:00,734430.750000,3.250000,1,1,12,-3.201293,-3.051557,-2.851851,-2.504142,-1.792152,-0.789802,0.695073,2.596896 
19/10/2010 19:00,734430.791667,3.291667,1,1,12,-3.385413,-3.237119,-3.036977,-2.682369,-1.932735,-0.854239,0.653498,2.567004 
19/10/2010 20:00,734430.833333,3.333333,1,1,12,-3.520888,-3.375386,-3.177773,-2.824312,-2.062896,-0.931814,0.610192,2.536916 
19/10/2010 21:00,734430.875000,3.375000,1,1,12,-3.625491,-3.483376,-3.289529,-2.940553,-2.178850,-1.015480,0.564703,2.506604 
19/10/2010 22:00,734430.916667,3.416667,1,1,12,-3.706976,-3.568640,-3.379311,-3.036739,-2.281292,-1.100363,0.517026,2.476038 
19/10/2010 23:00,734430.958333,3.458333,1,1,12,-3.772596,-3.637918,-3.453137,-3.117539,-2.371729,-1.183454,0.467418,2.445189 
20/10/2010 00:00,734431.000000,3.500000,1,1,12,-3.825441,-3.694394,-3.514219,-3.185963,-2.451779,-1.263079,0.416256,2.414035 
20/10/2010 01:00,734431.041667,3.541667,1,1,12,-3.904868,-3.771426,-3.588985,-3.258809,-2.526395,-1.338730,0.363955,2.382560 
20/10/2010 02:00,734431.083333,3.583333,1,1,12,-3.998486,-3.862470,-3.676890,-3.342028,-2.603136,-1.411708,0.310851,2.350754 
20/10/2010 03:00,734431.125000,3.625000,1,1,12,-4.094639,-3.956874,-3.768967,-3.430086,-2.683320,-1.483721,0.257129,2.318612 
