Date12[DDMMYYYYhhmm],JulianDayFromYear0[days],TimeFromStart[days],Simulation_Period,Run,IDpoint,5.000000 ,15.000000 ,27.500000 ,50.000000 ,102.500000 ,200.000000 ,380.000000 ,750.000000  
16/10/2010 12:00,734427.500000,0.000000,0,1,7,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000 
16/10/2010 13:00,734427.541667,0.041667,1,1,7,3.704327,3.710765,3.747456,3.843997,3.974147,3.998587,3.999983,4.000000 
16/10/2010 14:00,734427.583333,0.083333,1,1,7,3.672911,3.698538,3.731206,3.793359,3.927247,3.991177,3.999777,3.999999 
16/10/2010 15:00,734427.625000,0.125000,1,1,7,3.506350,3.559981,3.620988,3.717598,3.881183,3.978902,3.999168,3.999992 
16/10/2010 16:00,734427.666667,0.166667,1,1,7,3.199319,3.298119,3.407589,3.571734,3.816420,3.961331,3.997982,3.999974 
16/10/2010 17:00,734427.708333,0.208333,1,1,7,2.602366,2.770826,2.977345,3.283164,3.692372,3.929026,3.995451,3.999926 
16/10/2010 18:00,734427.750000,0.250000,1,1,7,1.986147,2.183682,2.420247,2.799359,3.432117,3.858866,3.989505,3.999789 
16/10/2010 19:00,734427.791667,0.291667,1,1,7,1.609645,1.807328,2.044972,2.435742,3.149997,3.752488,3.978658,3.999498 
16/10/2010 20:00,734427.833333,0.333333,1,1,7,1.327999,1.525467,1.763757,2.158492,2.909437,3.633566,3.963185,3.999004 
16/10/2010 21:00,734427.875000,0.375000,1,1,7,1.031553,1.230864,1.477456,1.891772,2.682740,3.502035,3.941763,3.998189 
16/10/2010 22:00,734427.916667,0.416667,1,1,7,0.932263,1.119596,1.347741,1.740790,2.531636,3.404158,3.922891,3.997357 
16/10/2010 23:00,734427.958333,0.458333,1,1,7,0.854518,1.014091,1.226234,1.609184,2.395618,3.305862,3.901193,3.996281 
17/10/2010 00:00,734428.000000,0.500000,1,1,7,0.818686,0.962053,1.155318,1.513246,2.275818,3.209200,3.876873,3.994928 
17/10/2010 01:00,734428.041667,0.541667,1,1,7,0.545374,0.746405,0.984822,1.383854,2.164925,3.115733,3.850202,3.993273 
17/10/2010 02:00,734428.083333,0.583333,1,1,7,0.363304,0.569453,0.815347,1.229918,2.045252,3.024093,3.821431,3.991290 
17/10/2010 03:00,734428.125000,0.625000,1,1,7,0.204585,0.412210,0.660920,1.082854,1.921534,2.932724,3.790722,3.988960 
17/10/2010 04:00,734428.166667,0.666667,1,1,7,0.028740,0.245745,0.504134,0.939011,1.798043,2.841243,3.758190,3.986262 
17/10/2010 05:00,734428.208333,0.708333,1,1,7,-0.003844,0.181279,0.411730,0.819788,1.677124,2.749639,3.723938,3.983180 
17/10/2010 06:00,734428.250000,0.750000,1,1,7,-0.003997,0.164484,0.376639,0.755136,1.574835,2.659555,3.688089,3.979697 
17/10/2010 07:00,734428.291667,0.791667,1,1,7,-0.004130,0.152921,0.352911,0.710185,1.492192,2.573547,3.650860,3.975801 
17/10/2010 08:00,734428.333333,0.833333,1,1,7,-0.004141,0.144605,0.334873,0.675153,1.424219,2.493080,3.612533,3.971480 
17/10/2010 09:00,734428.375000,0.875000,1,1,7,-0.003902,0.139919,0.321321,0.646944,1.367032,2.418644,3.573409,3.966729 
17/10/2010 10:00,734428.416667,0.916667,1,1,7,0.774412,0.740218,0.737072,0.829778,1.348029,2.351671,3.533791,3.961545 
17/10/2010 11:00,734428.458333,0.958333,1,1,7,1.437582,1.340672,1.256441,1.200196,1.432227,2.302624,3.494216,3.955931 
17/10/2010 12:00,734428.500000,1.000000,1,1,7,2.162160,1.993467,1.824328,1.627106,1.596610,2.281113,3.455646,3.949898 
17/10/2010 13:00,734428.541667,1.041667,1,1,7,2.666619,2.484263,2.290865,2.031736,1.811643,2.290613,3.419232,3.943473 
17/10/2010 14:00,734428.583333,1.083333,1,1,7,2.832062,2.693263,2.539333,2.312667,2.030065,2.327933,3.386048,3.936694 
17/10/2010 15:00,734428.625000,1.125000,1,1,7,3.297593,3.096674,2.884978,2.591245,2.231529,2.384880,3.356832,3.929613 
17/10/2010 16:00,734428.666667,1.166667,1,1,7,2.708217,2.702073,2.682462,2.615395,2.393845,2.454408,3.331975,3.922285 
17/10/2010 17:00,734428.708333,1.208333,1,1,7,2.084484,2.195748,2.301677,2.417002,2.447804,2.521241,3.311381,3.914768 
17/10/2010 18:00,734428.750000,1.250000,1,1,7,1.425763,1.615647,1.817927,2.094085,2.397398,2.570202,3.294301,3.907113 
17/10/2010 19:00,734428.791667,1.291667,1,1,7,0.998616,1.203876,1.433494,1.777646,2.275141,2.592432,3.279547,3.899358 
17/10/2010 20:00,734428.833333,1.333333,1,1,7,0.666901,0.879838,1.123672,1.505192,2.124130,2.587387,3.265837,3.891523 
17/10/2010 21:00,734428.875000,1.375000,1,1,7,0.387083,0.605380,0.858830,1.265158,1.965851,2.559126,3.252071,3.883616 
17/10/2010 22:00,734428.916667,1.416667,1,1,7,0.144156,0.366015,0.625982,1.049475,1.808760,2.512659,3.237416,3.875631 
17/10/2010 23:00,734428.958333,1.458333,1,1,7,-0.004612,0.193132,0.436442,0.854960,1.655091,2.452451,3.221287,3.867552 
