Date12[DDMMYYYYhhmm],JulianDayFromYear0[days],TimeFromStart[days],Simulation_Period,Run,IDpoint,5.000000 ,15.000000 ,27.500000 ,50.000000 ,102.500000 ,200.000000 ,380.000000 ,750.000000  
16/10/2010 12:00,734427.500000,0.000000,0,1,1,0.038000,0.038181,0.038412,0.038843,0.039932,0.042326,0.048662,0.086850 
16/10/2010 13:00,734427.541667,0.041667,1,1,1,0.195106,0.196782,0.199353,0.204123,0.183029,0.203886,0.254253,0.393705 
16/10/2010 14:00,734427.583333,0.083333,1,1,1,0.194586,0.196675,0.199284,0.204068,0.182976,0.203833,0.254210,0.393699 
16/10/2010 15:00,734427.625000,0.125000,1,1,1,0.194120,0.196552,0.199226,0.204029,0.182940,0.203798,0.254184,0.393692 
16/10/2010 16:00,734427.666667,0.166667,1,1,1,0.193885,0.196459,0.199195,0.204014,0.182928,0.203786,0.254182,0.393686 
16/10/2010 17:00,734427.708333,0.208333,1,1,1,0.193846,0.196401,0.199180,0.204011,0.182926,0.203785,0.254191,0.393680 
16/10/2010 18:00,734427.750000,0.250000,1,1,1,0.193723,0.196328,0.199156,0.204007,0.182927,0.203787,0.254203,0.393674 
16/10/2010 19:00,734427.791667,0.291667,1,1,1,0.193453,0.196225,0.199120,0.204000,0.182927,0.203789,0.254214,0.393668 
16/10/2010 20:00,734427.833333,0.333333,1,1,1,0.193163,0.196109,0.199080,0.203992,0.182927,0.203790,0.254225,0.393662 
16/10/2010 21:00,734427.875000,0.375000,1,1,1,0.193153,0.196035,0.199054,0.203987,0.182927,0.203792,0.254237,0.393656 
16/10/2010 22:00,734427.916667,0.416667,1,1,1,0.193280,0.195997,0.199034,0.203983,0.182928,0.203794,0.254248,0.393650 
16/10/2010 23:00,734427.958333,0.458333,1,1,1,0.193481,0.195988,0.199020,0.203982,0.182928,0.203796,0.254259,0.393644 
17/10/2010 00:00,734428.000000,0.500000,1,1,1,0.193683,0.195998,0.199009,0.203980,0.182929,0.203798,0.254270,0.393638 
17/10/2010 01:00,734428.041667,0.541667,1,1,1,0.193774,0.196013,0.198997,0.203978,0.182930,0.203800,0.254281,0.393632 
17/10/2010 02:00,734428.083333,0.583333,1,1,1,0.193770,0.196014,0.198981,0.203974,0.182930,0.203802,0.254291,0.393626 
17/10/2010 03:00,734428.125000,0.625000,1,1,1,0.193794,0.196019,0.198967,0.203970,0.182930,0.203803,0.254302,0.393620 
17/10/2010 04:00,734428.166667,0.666667,1,1,1,0.193830,0.196026,0.198955,0.203966,0.182931,0.203805,0.254313,0.393614 
17/10/2010 05:00,734428.208333,0.708333,1,1,1,0.200687,0.196326,0.198949,0.203962,0.182931,0.203807,0.254323,0.393609 
17/10/2010 06:00,734428.250000,0.750000,1,1,1,0.200210,0.196808,0.198962,0.203958,0.182931,0.203809,0.254334,0.393603 
17/10/2010 07:00,734428.291667,0.791667,1,1,1,0.206679,0.197536,0.198996,0.203954,0.182931,0.203811,0.254344,0.393597 
17/10/2010 08:00,734428.333333,0.833333,1,1,1,0.206264,0.198433,0.199068,0.203952,0.182932,0.203813,0.254354,0.393592 
17/10/2010 09:00,734428.375000,0.875000,1,1,1,0.212824,0.199598,0.199183,0.203953,0.182932,0.203815,0.254364,0.393586 
17/10/2010 10:00,734428.416667,0.916667,1,1,1,0.211429,0.200825,0.199340,0.203952,0.182930,0.203814,0.254372,0.393580 
17/10/2010 11:00,734428.458333,0.958333,1,1,1,0.210067,0.201680,0.199527,0.203948,0.182924,0.203809,0.254375,0.393575 
17/10/2010 12:00,734428.500000,1.000000,1,1,1,0.208538,0.202198,0.199708,0.203926,0.182899,0.203786,0.254359,0.393569 
17/10/2010 13:00,734428.541667,1.041667,1,1,1,0.206987,0.202386,0.199832,0.203854,0.182826,0.203714,0.254296,0.393564 
17/10/2010 14:00,734428.583333,1.083333,1,1,1,0.205411,0.202356,0.199926,0.203762,0.182732,0.203622,0.254212,0.393558 
17/10/2010 15:00,734428.625000,1.125000,1,1,1,0.203716,0.202125,0.199970,0.203642,0.182609,0.203501,0.254099,0.393552 
17/10/2010 16:00,734428.666667,1.166667,1,1,1,0.202612,0.201912,0.200081,0.203603,0.182562,0.203456,0.254064,0.393546 
17/10/2010 17:00,734428.708333,1.208333,1,1,1,0.201885,0.201736,0.200219,0.203606,0.182555,0.203450,0.254067,0.393540 
17/10/2010 18:00,734428.750000,1.250000,1,1,1,0.201300,0.201561,0.200345,0.203617,0.182555,0.203452,0.254077,0.393534 
17/10/2010 19:00,734428.791667,1.291667,1,1,1,0.200694,0.201363,0.200447,0.203628,0.182555,0.203454,0.254088,0.393528 
17/10/2010 20:00,734428.833333,1.333333,1,1,1,0.200090,0.201147,0.200528,0.203638,0.182554,0.203456,0.254099,0.393521 
17/10/2010 21:00,734428.875000,1.375000,1,1,1,0.199565,0.200931,0.200595,0.203650,0.182554,0.203459,0.254110,0.393515 
17/10/2010 22:00,734428.916667,1.416667,1,1,1,0.198931,0.200685,0.200639,0.203660,0.182553,0.203461,0.254121,0.393510 
17/10/2010 23:00,734428.958333,1.458333,1,1,1,0.198301,0.200424,0.200667,0.203670,0.182553,0.203463,0.254132,0.393504 
18/10/2010 00:00,734429.000000,1.500000,1,1,1,0.197719,0.200156,0.200680,0.203679,0.182552,0.203466,0.254142,0.393498 
18/10/2010 01:00,734429.041667,1.541667,1,1,1,0.197145,0.199879,0.200678,0.203687,0.182551,0.203468,0.254153,0.393492 
18/10/2010 02:00,734429.083333,1.583333,1,1,1,0.196613,0.199603,0.200665,0.203695,0.182550,0.203470,0.254163,0.393486 
18/10/2010 03:00,734429.125000,1.625000,1,1,1,0.196129,0.199329,0.200642,0.203703,0.182549,0.203473,0.254173,0.393480 
18/10/2010 04:00,734429.166667,1.666667,1,1,1,0.195821,0.199089,0.200621,0.203713,0.182549,0.203475,0.254183,0.393475 
18/10/2010 05:00,734429.208333,1.708333,1,1,1,0.195503,0.198855,0.200592,0.203724,0.182548,0.203477,0.254194,0.393469 
18/10/2010 06:00,734429.250000,1.750000,1,1,1,0.195262,0.198640,0.200560,0.203734,0.182548,0.203480,0.254204,0.393463 
18/10/2010 07:00,734429.291667,1.791667,1,1,1,0.194889,0.198408,0.200513,0.203742,0.182548,0.203482,0.254214,0.393458 
18/10/2010 08:00,734429.333333,1.833333,1,1,1,0.194455,0.198162,0.200453,0.203744,0.182541,0.203478,0.254217,0.393452 
18/10/2010 09:00,734429.375000,1.875000,1,1,1,0.193684,0.197818,0.200330,0.203697,0.182489,0.203428,0.254175,0.393446 
18/10/2010 10:00,734429.416667,1.916667,1,1,1,0.192096,0.197184,0.200020,0.203496,0.182286,0.203228,0.253982,0.393440 
18/10/2010 11:00,734429.458333,1.958333,1,1,1,0.189919,0.196307,0.199593,0.203214,0.182009,0.202952,0.253716,0.393434 
18/10/2010 12:00,734429.500000,2.000000,1,1,1,0.187492,0.195241,0.199073,0.202868,0.181670,0.202615,0.253389,0.393427 
18/10/2010 13:00,734429.541667,2.041667,1,1,1,0.184559,0.193907,0.198415,0.202426,0.181243,0.202189,0.252974,0.393419 
18/10/2010 14:00,734429.583333,2.083333,1,1,1,0.181447,0.192390,0.197688,0.201965,0.180804,0.201752,0.252550,0.393410 
18/10/2010 15:00,734429.625000,2.125000,1,1,1,0.178664,0.190874,0.196989,0.201570,0.180440,0.201390,0.252202,0.393401 
18/10/2010 16:00,734429.666667,2.166667,1,1,1,0.176576,0.189501,0.196375,0.201277,0.180185,0.201138,0.251965,0.393391 
18/10/2010 17:00,734429.708333,2.208333,1,1,1,0.175528,0.188513,0.195990,0.201208,0.180159,0.201115,0.251958,0.393380 
18/10/2010 18:00,734429.750000,2.250000,1,1,1,0.174786,0.187683,0.195637,0.201161,0.180157,0.201118,0.251977,0.393370 
18/10/2010 19:00,734429.791667,2.291667,1,1,1,0.174368,0.186992,0.195306,0.201116,0.180155,0.201121,0.251995,0.393360 
18/10/2010 20:00,734429.833333,2.333333,1,1,1,0.173942,0.186365,0.194977,0.201069,0.180154,0.201125,0.252014,0.393349 
18/10/2010 21:00,734429.875000,2.375000,1,1,1,0.173555,0.185796,0.194653,0.201021,0.180152,0.201128,0.252032,0.393339 
18/10/2010 22:00,734429.916667,2.416667,1,1,1,0.173295,0.185294,0.194342,0.200971,0.180151,0.201131,0.252051,0.393329 
18/10/2010 23:00,734429.958333,2.458333,1,1,1,0.173034,0.184833,0.194035,0.200920,0.180149,0.201135,0.252069,0.393319 
19/10/2010 00:00,734430.000000,2.500000,1,1,1,0.172760,0.184402,0.193734,0.200866,0.180148,0.201138,0.252087,0.393309 
19/10/2010 01:00,734430.041667,2.541667,1,1,1,0.172535,0.184006,0.193441,0.200810,0.180146,0.201142,0.252105,0.393299 
19/10/2010 02:00,734430.083333,2.583333,1,1,1,0.172313,0.183634,0.193155,0.200753,0.180145,0.201145,0.252122,0.393289 
19/10/2010 03:00,734430.125000,2.625000,1,1,1,0.172132,0.183291,0.192878,0.200695,0.180143,0.201149,0.252140,0.393280 
19/10/2010 04:00,734430.166667,2.666667,1,1,1,0.171954,0.182969,0.192608,0.200635,0.180141,0.201153,0.252158,0.393270 
19/10/2010 05:00,734430.208333,2.708333,1,1,1,0.171698,0.182648,0.192339,0.200572,0.180139,0.201156,0.252175,0.393260 
19/10/2010 06:00,734430.250000,2.750000,1,1,1,0.171439,0.182337,0.192076,0.200508,0.180138,0.201160,0.252192,0.393251 
19/10/2010 07:00,734430.291667,2.791667,1,1,1,0.171161,0.182031,0.191817,0.200442,0.180135,0.201163,0.252209,0.393241 
19/10/2010 08:00,734430.333333,2.833333,1,1,1,0.170732,0.181699,0.191550,0.200369,0.180130,0.201164,0.252223,0.393232 
19/10/2010 09:00,734430.375000,2.875000,1,1,1,0.170135,0.181304,0.191241,0.200251,0.180081,0.201121,0.252194,0.393222 
19/10/2010 10:00,734430.416667,2.916667,1,1,1,0.168832,0.180635,0.190742,0.199965,0.179869,0.200915,0.252000,0.393212 
19/10/2010 11:00,734430.458333,2.958333,1,1,1,0.166955,0.179704,0.190086,0.199552,0.179537,0.200589,0.251689,0.393202 
19/10/2010 12:00,734430.500000,3.000000,1,1,1,0.164376,0.178471,0.189266,0.199013,0.179091,0.200148,0.251264,0.393191 
19/10/2010 13:00,734430.541667,3.041667,1,1,1,0.161539,0.177045,0.188357,0.198413,0.178590,0.199653,0.250786,0.393179 
19/10/2010 14:00,734430.583333,3.083333,1,1,1,0.158493,0.175461,0.187393,0.197794,0.178083,0.199156,0.250303,0.393166 
19/10/2010 15:00,734430.625000,3.125000,1,1,1,0.155840,0.173893,0.186457,0.197215,0.177623,0.198710,0.249870,0.393152 
19/10/2010 16:00,734430.666667,3.166667,1,1,1,0.153660,0.172447,0.185610,0.196731,0.177266,0.198369,0.249541,0.393137 
19/10/2010 17:00,734430.708333,3.208333,1,1,1,0.152362,0.171426,0.185080,0.196552,0.177221,0.198333,0.249528,0.393122 
19/10/2010 18:00,734430.750000,3.250000,1,1,1,0.151516,0.170594,0.184624,0.196415,0.177216,0.198337,0.249555,0.393107 
19/10/2010 19:00,734430.791667,3.291667,1,1,1,0.150761,0.169837,0.184184,0.196278,0.177210,0.198342,0.249582,0.393092 
19/10/2010 20:00,734430.833333,3.333333,1,1,1,0.150167,0.169159,0.183765,0.196144,0.177204,0.198347,0.249609,0.393077 
19/10/2010 21:00,734430.875000,3.375000,1,1,1,0.149702,0.168551,0.183364,0.196012,0.177199,0.198351,0.249636,0.393062 
19/10/2010 22:00,734430.916667,3.416667,1,1,1,0.149380,0.168011,0.182983,0.195883,0.177193,0.198356,0.249663,0.393047 
