Date12[DDMMYYYYhhmm],JulianDayFromYear0[days],TimeFromStart[days],Simulation_Period,Run,IDpoint,5.000000 ,15.000000 ,27.500000 ,50.000000 ,102.500000 ,200.000000 ,380.000000 ,750.000000  
16/10/2010 12:00,734427.500000,0.000000,0,1,12,0.194900,0.196900,0.199454,0.204208,0.183112,0.042326,0.048662,0.086850 
16/10/2010 13:00,734427.541667,0.041667,1,1,12,0.063472,0.037966,0.038330,0.038821,0.039928,0.042326,0.048662,0.086850 
16/10/2010 14:00,734427.583333,0.083333,1,1,12,0.082121,0.037988,0.038330,0.038821,0.039928,0.042326,0.048662,0.086850 
16/10/2010 15:00,734427.625000,0.125000,1,1,12,0.095601,0.038065,0.038330,0.038821,0.039928,0.042326,0.048662,0.086850 
16/10/2010 16:00,734427.666667,0.166667,1,1,12,0.106450,0.038232,0.038330,0.038821,0.039928,0.042326,0.048662,0.086850 
16/10/2010 17:00,734427.708333,0.208333,1,1,12,0.115602,0.038525,0.038330,0.038821,0.039928,0.042326,0.048662,0.086850 
16/10/2010 18:00,734427.750000,0.250000,1,1,12,0.123494,0.038975,0.038330,0.038821,0.039928,0.042326,0.048662,0.086850 
16/10/2010 19:00,734427.791667,0.291667,1,1,12,0.130370,0.039605,0.038330,0.038821,0.039928,0.042326,0.048662,0.086850 
16/10/2010 20:00,734427.833333,0.333333,1,1,12,0.136394,0.040427,0.038330,0.038821,0.039928,0.042326,0.048662,0.086850 
16/10/2010 21:00,734427.875000,0.375000,1,1,12,0.141691,0.041440,0.038330,0.038821,0.039928,0.042326,0.048662,0.086850 
16/10/2010 22:00,734427.916667,0.416667,1,1,12,0.146361,0.042635,0.038330,0.038821,0.039928,0.042326,0.048662,0.086850 
16/10/2010 23:00,734427.958333,0.458333,1,1,12,0.150486,0.043995,0.038330,0.038821,0.039928,0.042326,0.048662,0.086850 
17/10/2010 00:00,734428.000000,0.500000,1,1,12,0.154138,0.045497,0.038330,0.038821,0.039928,0.042326,0.048662,0.086850 
17/10/2010 01:00,734428.041667,0.541667,1,1,12,0.156242,0.047116,0.038330,0.038821,0.039928,0.042326,0.048662,0.086850 
17/10/2010 02:00,734428.083333,0.583333,1,1,12,0.154732,0.048626,0.038330,0.038821,0.039928,0.042326,0.048662,0.086850 
17/10/2010 03:00,734428.125000,0.625000,1,1,12,0.153396,0.049961,0.038331,0.038821,0.039928,0.042326,0.048662,0.086850 
17/10/2010 04:00,734428.166667,0.666667,1,1,12,0.152198,0.051158,0.038331,0.038821,0.039928,0.042326,0.048662,0.086850 
17/10/2010 05:00,734428.208333,0.708333,1,1,12,0.151112,0.052244,0.038332,0.038821,0.039928,0.042326,0.048662,0.086850 
