Date12[DDMMYYYYhhmm],JulianDayFromYear0[days],TimeFromStart[days],Simulation_Period,Run,IDpoint,5.000000 ,15.000000 ,27.500000 ,50.000000 ,102.500000 ,200.000000 ,380.000000 ,750.000000  
16/10/2010 12:00,734427.500000,0.000000,0,1,1,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000 
16/10/2010 13:00,734427.541667,0.041667,1,1,1,5.916113,5.530746,5.123119,4.585225,4.089987,4.004819,4.000058,4.000000 
16/10/2010 14:00,734427.583333,0.083333,1,1,1,6.267560,5.978800,5.644854,5.122299,4.334582,4.036394,4.000858,4.000003 
16/10/2010 15:00,734427.625000,0.125000,1,1,1,6.289666,6.072531,5.810831,5.370283,4.572995,4.097104,4.003594,4.000022 
16/10/2010 16:00,734427.666667,0.166667,1,1,1,6.064649,5.926043,5.749851,5.427879,4.745779,4.173890,4.009058,4.000077 
16/10/2010 17:00,734427.708333,0.208333,1,1,1,5.756951,5.681420,5.577393,5.366408,4.842027,4.252540,4.017408,4.000191 
16/10/2010 18:00,734427.750000,0.250000,1,1,1,5.321856,5.315812,5.291632,5.204672,4.867474,4.322265,4.028284,4.000389 
16/10/2010 19:00,734427.791667,0.291667,1,1,1,5.068328,5.076025,5.074096,5.038989,4.839452,4.376059,4.040990,4.000689 
16/10/2010 20:00,734427.833333,0.333333,1,1,1,4.975254,4.973126,4.964741,4.933353,4.794040,4.412892,4.054717,4.001100 
16/10/2010 21:00,734427.875000,0.375000,1,1,1,4.772024,4.794624,4.813671,4.822930,4.745731,4.435815,4.068776,4.001628 
16/10/2010 22:00,734427.916667,0.416667,1,1,1,4.624949,4.653502,4.681735,4.711663,4.689784,4.447026,4.082633,4.002271 
16/10/2010 23:00,734427.958333,0.458333,1,1,1,4.569522,4.589093,4.609554,4.634658,4.634708,4.448627,4.095871,4.003026 
17/10/2010 00:00,734428.000000,0.500000,1,1,1,4.521189,4.538149,4.556194,4.579490,4.587671,4.443578,4.108202,4.003884 
17/10/2010 01:00,734428.041667,0.541667,1,1,1,4.431716,4.456593,4.483325,4.519162,4.545322,4.434286,4.119472,4.004835 
17/10/2010 02:00,734428.083333,0.583333,1,1,1,4.305761,4.343367,4.384475,4.442064,4.500558,4.421699,4.129604,4.005870 
17/10/2010 03:00,734428.125000,0.625000,1,1,1,4.183386,4.229404,4.280849,4.356399,4.449947,4.405756,4.138534,4.006978 
17/10/2010 04:00,734428.166667,0.666667,1,1,1,4.085588,4.134456,4.190200,4.275372,4.395639,4.386398,4.146200,4.008147 
17/10/2010 05:00,734428.208333,0.708333,1,1,1,3.984041,4.037787,4.099802,4.196082,4.340100,4.364002,4.152551,4.009365 
17/10/2010 06:00,734428.250000,0.750000,1,1,1,3.884876,3.943009,4.010587,4.117047,4.283485,4.338984,4.157554,4.010622 
17/10/2010 07:00,734428.291667,0.791667,1,1,1,3.785282,3.847145,3.920073,4.036830,4.225684,4.311667,4.161195,4.011904 
17/10/2010 08:00,734428.333333,0.833333,1,1,1,3.934311,3.952759,3.979617,4.036650,4.179601,4.283002,4.163481,4.013200 
17/10/2010 09:00,734428.375000,0.875000,1,1,1,4.535778,4.441309,4.344713,4.229978,4.184325,4.257841,4.164533,4.014499 
17/10/2010 10:00,734428.416667,0.916667,1,1,1,4.988354,4.854964,4.707455,4.497871,4.260033,4.245216,4.164775,4.015791 
17/10/2010 11:00,734428.458333,0.958333,1,1,1,5.468201,5.291042,5.090607,4.790952,4.383349,4.250542,4.164910,4.017074 
17/10/2010 12:00,734428.500000,1.000000,1,1,1,6.187233,5.922856,5.624929,5.178668,4.553323,4.276217,4.165737,4.018349 
