Date12[DDMMYYYYhhmm],JulianDayFromYear0[days],TimeFromStart[days],Simulation_Period,Run,IDpoint,5.000000 ,15.000000 ,27.500000 ,50.000000 ,102.500000 ,200.000000 ,380.000000 ,750.000000  
16/10/2010 12:00,734427.500000,0.000000,0,1,8,0.194900,0.196900,0.199454,0.204208,0.183112,0.203967,0.048662,0.086850 
16/10/2010 13:00,734427.541667,0.041667,1,1,8,0.520000,0.519553,0.482649,0.233957,0.183036,0.203926,0.254355,0.393694 
16/10/2010 14:00,734427.583333,0.083333,1,1,8,0.519707,0.513964,0.485274,0.331781,0.183832,0.203901,0.254385,0.393678 
16/10/2010 15:00,734427.625000,0.125000,1,1,8,0.519732,0.515615,0.496752,0.396152,0.187684,0.203891,0.254415,0.393662 
16/10/2010 16:00,734427.666667,0.166667,1,1,8,0.488140,0.485336,0.474469,0.422142,0.195832,0.203903,0.254445,0.393646 
16/10/2010 17:00,734427.708333,0.208333,1,1,8,0.470959,0.468537,0.459508,0.421167,0.204494,0.203936,0.254475,0.393630 
16/10/2010 18:00,734427.750000,0.250000,1,1,8,0.460003,0.457694,0.449559,0.416562,0.211997,0.203989,0.254504,0.393615 
16/10/2010 19:00,734427.791667,0.291667,1,1,8,0.451902,0.449581,0.441909,0.411800,0.218355,0.204064,0.254533,0.393599 
16/10/2010 20:00,734427.833333,0.333333,1,1,8,0.445458,0.443066,0.435667,0.407508,0.223794,0.204160,0.254562,0.393583 
16/10/2010 21:00,734427.875000,0.375000,1,1,8,0.440207,0.437683,0.430442,0.403757,0.228489,0.204276,0.254591,0.393568 
16/10/2010 22:00,734427.916667,0.416667,1,1,8,0.435745,0.433129,0.426009,0.400519,0.232575,0.204412,0.254620,0.393553 
16/10/2010 23:00,734427.958333,0.458333,1,1,8,0.431840,0.429160,0.422158,0.397705,0.236187,0.204566,0.254649,0.393537 
17/10/2010 00:00,734428.000000,0.500000,1,1,8,0.428367,0.425642,0.418758,0.395235,0.239416,0.204737,0.254678,0.393522 
17/10/2010 01:00,734428.041667,0.541667,1,1,8,0.420983,0.420751,0.415273,0.393010,0.242332,0.204926,0.254707,0.393507 
17/10/2010 02:00,734428.083333,0.583333,1,1,8,0.415512,0.415912,0.411486,0.390861,0.244979,0.205131,0.254736,0.393492 
17/10/2010 03:00,734428.125000,0.625000,1,1,8,0.410880,0.411595,0.407828,0.388746,0.247383,0.205352,0.254764,0.393477 
17/10/2010 04:00,734428.166667,0.666667,1,1,8,0.406785,0.407707,0.404418,0.386687,0.249564,0.205588,0.254793,0.393463 
17/10/2010 05:00,734428.208333,0.708333,1,1,8,0.403102,0.404171,0.401260,0.384704,0.251545,0.205838,0.254822,0.393448 
17/10/2010 06:00,734428.250000,0.750000,1,1,8,0.399729,0.400925,0.398333,0.382810,0.253345,0.206102,0.254851,0.393433 
17/10/2010 07:00,734428.291667,0.791667,1,1,8,0.396642,0.397930,0.395611,0.381008,0.254982,0.206377,0.254881,0.393419 
17/10/2010 08:00,734428.333333,0.833333,1,1,8,0.393782,0.395145,0.393069,0.379300,0.256476,0.206663,0.254910,0.393405 
17/10/2010 09:00,734428.375000,0.875000,1,1,8,0.390864,0.392451,0.390663,0.377687,0.257853,0.206959,0.254939,0.393390 
17/10/2010 10:00,734428.416667,0.916667,1,1,8,0.387701,0.389691,0.388299,0.376139,0.259141,0.207266,0.254969,0.393376 
17/10/2010 11:00,734428.458333,0.958333,1,1,8,0.384489,0.386875,0.385932,0.374623,0.260345,0.207584,0.254999,0.393362 
17/10/2010 12:00,734428.500000,1.000000,1,1,8,0.381138,0.383983,0.383536,0.373113,0.261461,0.207909,0.255028,0.393348 
17/10/2010 13:00,734428.541667,1.041667,1,1,8,0.377824,0.381051,0.381092,0.371579,0.262480,0.208234,0.255057,0.393334 
17/10/2010 14:00,734428.583333,1.083333,1,1,8,0.374708,0.378194,0.378655,0.370023,0.263404,0.208565,0.255087,0.393321 
17/10/2010 15:00,734428.625000,1.125000,1,1,8,0.371506,0.375353,0.376223,0.368428,0.264191,0.208883,0.255116,0.393307 
17/10/2010 16:00,734428.666667,1.166667,1,1,8,0.369092,0.372838,0.373958,0.366916,0.264967,0.209250,0.255145,0.393293 
