DATE[day/month/year hour:min],t[days],JDfrom0,JD,snowDav,SWEav,Tav,Tsav,perc.SFA,perc.SCA
16/10/2010 13:00,0.041667,734427.541667,288.541667,0.000000,0.000000,0.000000,0.000000,100.000000,0.000000
16/10/2010 14:00,0.083333,734427.583333,288.583333,10.039054,0.403959,-0.776251,-0.776251,99.941280,0.058720
16/10/2010 15:00,0.125000,734427.625000,288.625000,13.685720,0.468565,-0.621430,-0.621430,97.592484,2.407516
16/10/2010 16:00,0.166667,734427.666667,288.666667,15.983302,0.685420,-0.352365,-0.352365,95.361127,4.638873
16/10/2010 17:00,0.208333,734427.708333,288.708333,16.637413,0.873379,-0.414957,-0.414957,90.076336,9.923664
16/10/2010 18:00,0.250000,734427.750000,288.750000,18.718162,1.136847,-0.654154,-0.654154,85.672343,14.327657
16/10/2010 19:00,0.291667,734427.791667,288.791667,20.078428,1.334281,-0.803310,-0.803310,79.976512,20.023488
16/10/2010 20:00,0.333333,734427.833333,288.833333,22.241252,1.549816,-0.867095,-0.867095,76.218438,23.781562
16/10/2010 21:00,0.375000,734427.875000,288.875000,24.488483,1.755902,-0.893976,-0.893976,73.047563,26.952437
16/10/2010 22:00,0.416667,734427.916667,288.916667,26.834185,1.967439,-0.894856,-0.894856,70.463887,29.536113
16/10/2010 23:00,0.458333,734427.958333,288.958333,29.563306,2.200165,-0.887505,-0.887505,68.878450,31.121550
17/10/2010 0:00,0.500000,734428.000000,289.000000,32.273630,2.431564,-0.854079,-0.854079,67.586612,32.413388
17/10/2010 1:00,0.541667,734428.041667,289.041667,31.811584,2.424614,-0.809832,-0.809832,67.527892,32.472108
17/10/2010 2:00,0.583333,734428.083333,289.083333,31.410682,2.420505,-0.842999,-0.842999,67.527892,32.472108
17/10/2010 3:00,0.625000,734428.125000,289.125000,30.949524,2.409808,-0.877513,-0.877513,67.410452,32.589548
17/10/2010 4:00,0.666667,734428.166667,289.166667,30.576958,2.405663,-0.908974,-0.908974,67.410452,32.589548
17/10/2010 5:00,0.708333,734428.208333,289.208333,30.303403,2.407919,-0.940979,-0.940979,67.410452,32.589548
17/10/2010 6:00,0.750000,734428.250000,289.250000,29.840965,2.394841,-0.963658,-0.963658,67.234292,32.765708
17/10/2010 7:00,0.791667,734428.291667,289.291667,29.742301,2.407872,-0.966893,-0.966893,67.116853,32.883147
17/10/2010 8:00,0.833333,734428.333333,289.333333,30.174959,2.459922,-0.870298,-0.870298,66.764533,33.235467
17/10/2010 9:00,0.875000,734428.375000,289.375000,30.570676,2.507147,-0.608174,-0.608174,65.883735,34.116265
17/10/2010 10:00,0.916667,734428.416667,289.416667,30.252316,2.509928,-0.418207,-0.418207,65.531415,34.468585
17/10/2010 11:00,0.958333,734428.458333,289.458333,29.981499,2.524410,-0.337458,-0.337458,65.531415,34.468585
17/10/2010 12:00,1.000000,734428.500000,289.500000,29.238395,2.516187,-0.198329,-0.198329,65.590135,34.409865
17/10/2010 13:00,1.041667,734428.541667,289.541667,28.844011,2.530331,-0.175601,-0.175601,65.883735,34.116265
17/10/2010 14:00,1.083333,734428.583333,289.583333,28.639476,2.545347,-0.305068,-0.305068,65.883735,34.116265
17/10/2010 15:00,1.125000,734428.625000,289.625000,28.357827,2.554090,-0.296877,-0.296877,65.942454,34.057546
17/10/2010 16:00,1.166667,734428.666667,289.666667,28.215885,2.566560,-0.593576,-0.593576,65.883735,34.116265
17/10/2010 17:00,1.208333,734428.708333,289.708333,27.974595,2.566740,-0.882315,-0.882315,65.825015,34.174985
17/10/2010 18:00,1.250000,734428.750000,289.750000,27.723222,2.567686,-1.134242,-1.134242,65.825015,34.174985
17/10/2010 19:00,1.291667,734428.791667,289.791667,27.525161,2.573422,-1.247249,-1.247249,65.883735,34.116265
17/10/2010 20:00,1.333333,734428.833333,289.833333,27.343331,2.577520,-1.348481,-1.348481,65.942454,34.057546
17/10/2010 21:00,1.375000,734428.875000,289.875000,27.132091,2.579732,-1.441945,-1.441945,65.942454,34.057546
17/10/2010 22:00,1.416667,734428.916667,289.916667,26.884179,2.576336,-1.541624,-1.541624,65.825015,34.174985
17/10/2010 23:00,1.458333,734428.958333,289.958333,26.674358,2.573840,-1.649318,-1.649318,65.766295,34.233705
18/10/2010 0:00,1.500000,734429.000000,290.000000,26.501645,2.575338,-1.775522,-1.775522,65.766295,34.233705
18/10/2010 1:00,1.541667,734429.041667,290.041667,26.272664,2.575274,-1.940240,-1.940240,65.825015,34.174985
18/10/2010 2:00,1.583333,734429.083333,290.083333,26.028609,2.570571,-2.070384,-2.070384,65.825015,34.174985
18/10/2010 3:00,1.625000,734429.125000,290.125000,25.839875,2.576808,-2.194441,-2.194441,66.001174,33.998826
18/10/2010 4:00,1.666667,734429.166667,290.166667,25.635153,2.574657,-2.308470,-2.308470,66.059894,33.940106
18/10/2010 5:00,1.708333,734429.208333,290.208333,25.411513,2.569859,-2.440294,-2.440294,66.059894,33.940106
18/10/2010 6:00,1.750000,734429.250000,290.250000,25.220620,2.567072,-2.569317,-2.569317,66.118614,33.881386
18/10/2010 7:00,1.791667,734429.291667,290.291667,25.032891,2.564387,-2.623655,-2.623655,66.177334,33.822666
18/10/2010 8:00,1.833333,734429.333333,290.333333,24.792096,2.555050,-2.335467,-2.335467,66.177334,33.822666
18/10/2010 9:00,1.875000,734429.375000,290.375000,24.462516,2.535242,-1.547000,-1.547000,66.236054,33.763946
18/10/2010 10:00,1.916667,734429.416667,290.416667,23.876639,2.567000,-0.712900,-0.712900,68.761010,31.238990
18/10/2010 11:00,1.958333,734429.458333,290.458333,23.249595,2.542274,-0.642160,-0.642160,71.403406,28.596594
18/10/2010 12:00,2.000000,734429.500000,290.500000,22.544536,2.506744,-0.464924,-0.464924,74.809160,25.190840
18/10/2010 13:00,2.041667,734429.541667,290.541667,21.342455,2.385521,-0.427939,-0.427939,77.980035,22.019965
18/10/2010 14:00,2.083333,734429.583333,290.583333,20.878721,2.316010,-0.634055,-0.634055,80.093952,19.906048
18/10/2010 15:00,2.125000,734429.625000,290.625000,20.920172,2.317348,-0.971751,-0.971751,81.327070,18.672930
18/10/2010 16:00,2.166667,734429.666667,290.666667,20.849152,2.317339,-1.533779,-1.533779,81.620669,18.379331
18/10/2010 17:00,2.208333,734429.708333,290.708333,20.678091,2.303576,-2.542156,-2.542156,81.620669,18.379331
18/10/2010 18:00,2.250000,734429.750000,290.750000,20.535289,2.296385,-3.201583,-3.201583,81.620669,18.379331
18/10/2010 19:00,2.291667,734429.791667,290.791667,20.435230,2.292988,-3.489168,-3.489168,81.679389,18.320611
18/10/2010 20:00,2.333333,734429.833333,290.833333,20.338933,2.290050,-3.712809,-3.712809,81.738109,18.261891
18/10/2010 21:00,2.375000,734429.875000,290.875000,20.245874,2.286450,-3.878368,-3.878368,81.796829,18.203171
18/10/2010 22:00,2.416667,734429.916667,290.916667,20.156065,2.283258,-4.024821,-4.024821,81.855549,18.144451
18/10/2010 23:00,2.458333,734429.958333,290.958333,20.100386,2.283004,-4.169121,-4.169121,81.972989,18.027011
19/10/2010 0:00,2.500000,734430.000000,291.000000,20.078466,2.286153,-4.144267,-4.144267,82.149149,17.850851
19/10/2010 1:00,2.541667,734430.041667,291.041667,20.237217,2.246803,-4.246270,-4.246270,80.916031,19.083969
19/10/2010 2:00,2.583333,734430.083333,291.083333,20.738382,2.255883,-4.248469,-4.248469,80.211392,19.788608
19/10/2010 3:00,2.625000,734430.125000,291.125000,21.286940,2.279502,-4.225449,-4.225449,79.624193,20.375807
19/10/2010 4:00,2.666667,734430.166667,291.166667,21.913556,2.311228,-4.191832,-4.191832,79.213153,20.786847
19/10/2010 5:00,2.708333,734430.208333,291.208333,22.480552,2.334419,-4.125306,-4.125306,78.684674,21.315326
19/10/2010 6:00,2.750000,734430.250000,291.250000,22.759703,2.323629,-4.045883,-4.045883,77.627716,22.372284
19/10/2010 7:00,2.791667,734430.291667,291.291667,23.304685,2.352775,-3.930312,-3.930312,77.099237,22.900763
19/10/2010 8:00,2.833333,734430.333333,291.333333,23.700078,2.374224,-3.597853,-3.597853,76.629477,23.370523
19/10/2010 9:00,2.875000,734430.375000,291.375000,24.087836,2.409663,-2.607583,-2.607583,76.570757,23.429243
19/10/2010 10:00,2.916667,734430.416667,291.416667,24.102255,2.412504,-1.210611,-1.210611,77.099237,22.900763
19/10/2010 11:00,2.958333,734430.458333,291.458333,24.915305,2.551695,-1.159456,-1.159456,79.213153,20.786847
19/10/2010 12:00,3.000000,734430.500000,291.500000,25.058376,2.637103,-0.842047,-0.842047,80.974750,19.025250
19/10/2010 13:00,3.041667,734430.541667,291.541667,25.728953,2.779734,-0.780948,-0.780948,83.206107,16.793893
19/10/2010 14:00,3.083333,734430.583333,291.583333,26.229494,2.905485,-0.923526,-0.923526,84.556665,15.443335
19/10/2010 15:00,3.125000,734430.625000,291.625000,26.628946,2.967542,-1.261991,-1.261991,84.967704,15.032296
19/10/2010 16:00,3.166667,734430.666667,291.666667,26.880521,2.994592,-1.827051,-1.827051,84.850264,15.149736
19/10/2010 17:00,3.208333,734430.708333,291.708333,27.251629,3.020506,-2.948386,-2.948386,84.674105,15.325895
19/10/2010 18:00,3.250000,734430.750000,291.750000,27.626920,3.043919,-3.668767,-3.668767,84.380505,15.619495
19/10/2010 19:00,3.291667,734430.791667,291.791667,28.178329,3.084727,-4.024681,-4.024681,84.204345,15.795655
19/10/2010 20:00,3.333333,734430.833333,291.833333,28.485672,3.084455,-4.244026,-4.244026,83.793306,16.206694
19/10/2010 21:00,3.375000,734430.875000,291.875000,28.806717,3.087687,-4.375881,-4.375881,83.382267,16.617733
19/10/2010 22:00,3.416667,734430.916667,291.916667,28.939304,3.061359,-4.417209,-4.417209,82.736348,17.263652
19/10/2010 23:00,3.458333,734430.958333,291.958333,29.404752,3.076051,-4.464757,-4.464757,82.325308,17.674692
20/10/2010 0:00,3.500000,734431.000000,292.000000,29.751898,3.077020,-4.409507,-4.409507,81.796829,18.203171
20/10/2010 1:00,3.541667,734431.041667,292.041667,29.703541,3.081839,-4.542663,-4.542663,81.796829,18.203171
20/10/2010 2:00,3.583333,734431.083333,292.083333,29.661549,3.086360,-4.654727,-4.654727,81.796829,18.203171
20/10/2010 3:00,3.625000,734431.125000,292.125000,29.622356,3.090384,-4.738829,-4.738829,81.796829,18.203171
20/10/2010 4:00,3.666667,734431.166667,292.166667,29.587779,3.094134,-4.823547,-4.823547,81.796829,18.203171
20/10/2010 5:00,3.708333,734431.208333,292.208333,29.311017,3.063321,-4.895628,-4.895628,81.561950,18.438050
20/10/2010 6:00,3.750000,734431.250000,292.250000,29.229025,3.057844,-4.935011,-4.935011,81.503230,18.496770
20/10/2010 7:00,3.791667,734431.291667,292.291667,29.207254,3.061382,-4.904597,-4.904597,81.503230,18.496770
20/10/2010 8:00,3.833333,734431.333333,292.333333,28.925618,3.026747,-4.654935,-4.654935,81.268350,18.731650
20/10/2010 9:00,3.875000,734431.375000,292.375000,28.398071,2.955375,-3.704545,-3.704545,80.857311,19.142689
20/10/2010 10:00,3.916667,734431.416667,292.416667,28.077728,2.914496,-3.173156,-3.173156,80.681151,19.318849
20/10/2010 11:00,3.958333,734431.458333,292.458333,27.669364,2.860263,-3.018279,-3.018279,80.387551,19.612449
20/10/2010 12:00,4.000000,734431.500000,292.500000,28.458527,2.984876,-1.771050,-1.771050,81.738109,18.261891
20/10/2010 13:00,4.041667,734431.541667,292.541667,28.575637,3.019149,-1.757100,-1.757100,82.207868,17.792132
20/10/2010 14:00,4.083333,734431.583333,292.583333,28.493437,3.027467,-2.066507,-2.066507,82.384028,17.615972
20/10/2010 15:00,4.125000,734431.625000,292.625000,28.292779,3.003167,-2.149228,-2.149228,82.384028,17.615972
20/10/2010 16:00,4.166667,734431.666667,292.666667,28.179368,2.994225,-2.869456,-2.869456,82.384028,17.615972
20/10/2010 17:00,4.208333,734431.708333,292.708333,28.107362,2.989581,-3.407957,-3.407957,82.384028,17.615972
20/10/2010 18:00,4.250000,734431.750000,292.750000,28.092582,2.990737,-4.063766,-4.063766,82.384028,17.615972
20/10/2010 19:00,4.291667,734431.791667,292.791667,28.141326,3.003623,-4.427652,-4.427652,82.442748,17.557252
20/10/2010 20:00,4.333333,734431.833333,292.833333,28.160727,3.007527,-4.711031,-4.711031,82.442748,17.557252
20/10/2010 21:00,4.375000,734431.875000,292.875000,28.193427,3.012727,-4.948531,-4.948531,82.442748,17.557252
20/10/2010 22:00,4.416667,734431.916667,292.916667,28.236020,3.018829,-5.173323,-5.173323,82.442748,17.557252
20/10/2010 23:00,4.458333,734431.958333,292.958333,28.283887,3.025503,-5.380455,-5.380455,82.442748,17.557252
21/10/2010 0:00,4.500000,734432.000000,293.000000,28.337125,3.032752,-5.571213,-5.571213,82.442748,17.557252
21/10/2010 1:00,4.541667,734432.041667,293.041667,28.204888,3.028578,-5.795438,-5.795438,82.442748,17.557252
21/10/2010 2:00,4.583333,734432.083333,293.083333,28.183762,3.041820,-6.001509,-6.001509,82.560188,17.439812
21/10/2010 3:00,4.625000,734432.125000,293.125000,28.061792,3.038474,-6.181445,-6.181445,82.560188,17.439812
21/10/2010 4:00,4.666667,734432.166667,293.166667,27.945077,3.035586,-6.345076,-6.345076,82.560188,17.439812
21/10/2010 5:00,4.708333,734432.208333,293.208333,27.832436,3.032943,-6.508000,-6.508000,82.560188,17.439812
21/10/2010 6:00,4.750000,734432.250000,293.250000,27.743180,3.035339,-6.739740,-6.739740,82.618908,17.381092
21/10/2010 7:00,4.791667,734432.291667,293.291667,27.554920,3.031943,-6.926353,-6.926353,82.618908,17.381092
21/10/2010 8:00,4.833333,734432.333333,293.333333,27.489166,3.036573,-6.734499,-6.734499,82.677628,17.322372
21/10/2010 9:00,4.875000,734432.375000,293.375000,27.380314,3.038204,-5.748791,-5.748791,82.736348,17.263652
21/10/2010 10:00,4.916667,734432.416667,293.416667,27.209354,3.026093,-4.254593,-4.254593,82.795068,17.204932
21/10/2010 11:00,4.958333,734432.458333,293.458333,27.160808,3.055813,-3.539125,-3.539125,83.147387,16.852613
21/10/2010 12:00,5.000000,734432.500000,293.500000,27.109174,3.130626,-2.801192,-2.801192,83.793306,16.206694
21/10/2010 13:00,5.041667,734432.541667,293.541667,27.373688,3.252421,-2.448010,-2.448010,84.732824,15.267176
21/10/2010 14:00,5.083333,734432.583333,293.583333,27.288748,3.283574,-2.482706,-2.482706,85.085144,14.914856
21/10/2010 15:00,5.125000,734432.625000,293.625000,27.281364,3.301950,-2.862232,-2.862232,85.320023,14.679977
21/10/2010 16:00,5.166667,734432.666667,293.666667,27.186035,3.296931,-3.476905,-3.476905,85.378743,14.621257
21/10/2010 17:00,5.208333,734432.708333,293.708333,27.095526,3.297316,-4.670097,-4.670097,85.378743,14.621257
21/10/2010 18:00,5.250000,734432.750000,293.750000,27.041044,3.314026,-5.330228,-5.330228,85.437463,14.562537
21/10/2010 19:00,5.291667,734432.791667,293.791667,26.965793,3.318164,-5.709063,-5.709063,85.437463,14.562537
21/10/2010 20:00,5.333333,734432.833333,293.833333,26.893493,3.322415,-5.996036,-5.996036,85.437463,14.562537
21/10/2010 21:00,5.375000,734432.875000,293.875000,26.823508,3.326619,-6.227004,-6.227004,85.437463,14.562537
21/10/2010 22:00,5.416667,734432.916667,293.916667,26.892033,3.347294,-6.405620,-6.405620,85.554903,14.445097
21/10/2010 23:00,5.458333,734432.958333,293.958333,26.894884,3.360016,-6.565992,-6.565992,85.613623,14.386377
22/10/2010 0:00,5.500000,734433.000000,294.000000,26.830387,3.363912,-6.674648,-6.674648,85.613623,14.386377
22/10/2010 1:00,5.541667,734433.041667,294.041667,26.835294,3.376521,-6.814244,-6.814244,85.672343,14.327657
22/10/2010 2:00,5.583333,734433.083333,294.083333,26.841661,3.388743,-6.919784,-6.919784,85.731063,14.268937
22/10/2010 3:00,5.625000,734433.125000,294.125000,26.780125,3.391818,-7.018907,-7.018907,85.731063,14.268937
22/10/2010 4:00,5.666667,734433.166667,294.166667,26.719654,3.394671,-7.104936,-7.104936,85.731063,14.268937
22/10/2010 5:00,5.708333,734433.208333,294.208333,26.660103,3.397226,-7.192174,-7.192174,85.731063,14.268937
22/10/2010 6:00,5.750000,734433.250000,294.250000,26.601746,3.400059,-7.196681,-7.196681,85.731063,14.268937
22/10/2010 7:00,5.791667,734433.291667,294.291667,26.544648,3.403012,-7.162202,-7.162202,85.731063,14.268937
22/10/2010 8:00,5.833333,734433.333333,294.333333,26.487347,3.405542,-6.893683,-6.893683,85.731063,14.268937
22/10/2010 9:00,5.875000,734433.375000,294.375000,26.411492,3.402167,-5.778040,-5.778040,85.731063,14.268937
22/10/2010 10:00,5.916667,734433.416667,294.416667,26.268531,3.388554,-4.237239,-4.237239,85.731063,14.268937
22/10/2010 11:00,5.958333,734433.458333,294.458333,26.287132,3.407946,-3.513102,-3.513102,85.965942,14.034058
22/10/2010 12:00,6.000000,734433.500000,294.500000,26.046585,3.378346,-2.895142,-2.895142,85.965942,14.034058
22/10/2010 13:00,6.041667,734433.541667,294.541667,25.700885,3.371067,-2.208655,-2.208655,86.200822,13.799178
22/10/2010 14:00,6.083333,734433.583333,294.583333,25.693548,3.391487,-2.303420,-2.303420,86.494422,13.505578
22/10/2010 15:00,6.125000,734433.625000,294.625000,25.780227,3.485928,-2.933555,-2.933555,86.905461,13.094539
22/10/2010 16:00,6.166667,734433.666667,294.666667,25.762132,3.490414,-3.579555,-3.579555,86.964181,13.035819
22/10/2010 17:00,6.208333,734433.708333,294.708333,25.769536,3.500664,-4.412651,-4.412651,87.022901,12.977099
22/10/2010 18:00,6.250000,734433.750000,294.750000,25.715695,3.503373,-5.089302,-5.089302,87.022901,12.977099
22/10/2010 19:00,6.291667,734433.791667,294.791667,25.664751,3.506368,-5.466785,-5.466785,87.022901,12.977099
22/10/2010 20:00,6.333333,734433.833333,294.833333,25.615735,3.509395,-5.759039,-5.759039,87.022901,12.977099
22/10/2010 21:00,6.375000,734433.875000,294.875000,25.568368,3.512473,-5.987999,-5.987999,87.022901,12.977099
22/10/2010 22:00,6.416667,734433.916667,294.916667,25.522350,3.515490,-6.193252,-6.193252,87.022901,12.977099
22/10/2010 23:00,6.458333,734433.958333,294.958333,25.548097,3.528919,-6.359521,-6.359521,87.081621,12.918379
23/10/2010 0:00,6.500000,734434.000000,295.000000,25.504081,3.531714,-6.491179,-6.491179,87.081621,12.918379
23/10/2010 1:00,6.541667,734434.041667,295.041667,27.004518,3.624868,-6.739694,-6.739694,86.905461,13.094539
23/10/2010 2:00,6.583333,734434.083333,295.083333,28.649812,3.737962,-6.835849,-6.835849,86.846741,13.153259
23/10/2010 3:00,6.625000,734434.125000,295.125000,28.303403,3.529870,-6.567564,-6.567564,85.202584,14.797416
23/10/2010 4:00,6.666667,734434.166667,295.166667,28.733996,3.446980,-6.312238,-6.324968,83.910746,16.089254
23/10/2010 5:00,6.708333,734434.208333,295.208333,29.838720,3.470242,-6.191722,-6.218203,83.147387,16.852613
23/10/2010 6:00,6.750000,734434.250000,295.250000,30.762053,3.480976,-6.072662,-6.096015,82.266588,17.733412
23/10/2010 7:00,6.791667,734434.291667,295.291667,31.738279,3.508688,-5.924544,-5.944776,81.503230,18.496770
23/10/2010 8:00,6.833333,734434.333333,295.333333,32.240583,3.486420,-5.526148,-5.537944,80.446271,19.553729
23/10/2010 9:00,6.875000,734434.375000,295.375000,32.627334,3.474891,-4.557865,-4.561627,79.506753,20.493247
23/10/2010 10:00,6.916667,734434.416667,295.416667,32.933487,3.474479,-3.374169,-3.375081,79.036994,20.963006
23/10/2010 11:00,6.958333,734434.458333,295.458333,34.012864,3.626246,-2.759284,-2.758901,79.800352,20.199648
23/10/2010 12:00,7.000000,734434.500000,295.500000,35.035395,3.763263,-2.605210,-2.591599,80.093952,19.906048
23/10/2010 13:00,7.041667,734434.541667,295.541667,35.593096,3.837811,-2.313797,-2.292608,80.093952,19.906048
23/10/2010 14:00,7.083333,734434.583333,295.583333,36.415139,3.948247,-2.264558,-2.250690,80.270112,19.729888
23/10/2010 15:00,7.125000,734434.625000,295.625000,37.277675,4.038667,-2.602569,-2.622893,80.211392,19.788608
23/10/2010 16:00,7.166667,734434.666667,295.666667,38.264601,4.137096,-2.951331,-2.993417,80.152672,19.847328
23/10/2010 17:00,7.208333,734434.708333,295.708333,39.541945,4.260836,-3.681404,-3.860395,80.152672,19.847328
23/10/2010 18:00,7.250000,734434.750000,295.750000,41.084680,4.399704,-4.203951,-4.512347,80.152672,19.847328
23/10/2010 19:00,7.291667,734434.791667,295.791667,42.722613,4.543819,-4.456723,-4.870093,80.152672,19.847328
23/10/2010 20:00,7.333333,734434.833333,295.833333,44.276466,4.678148,-4.622985,-5.113451,80.093952,19.906048
23/10/2010 21:00,7.375000,734434.875000,295.875000,45.828290,4.810848,-4.715678,-5.199735,80.035232,19.964768
23/10/2010 22:00,7.416667,734434.916667,295.916667,47.282581,4.932016,-4.766459,-5.235263,79.917792,20.082208
23/10/2010 23:00,7.458333,734434.958333,295.958333,47.763434,4.942419,-4.706588,-5.160635,79.271873,20.728127
24/10/2010 0:00,7.500000,734435.000000,296.000000,48.628369,5.015293,-4.427164,-4.821589,78.919554,21.080446
24/10/2010 1:00,7.541667,734435.041667,296.041667,45.499720,4.267361,-3.460507,-3.696216,65.120376,34.879624
24/10/2010 2:00,7.583333,734435.083333,296.083333,57.958176,5.231606,-3.163569,-3.461147,63.006459,36.993541
24/10/2010 3:00,7.625000,734435.125000,296.125000,71.457000,6.320034,-3.042827,-3.456310,62.360540,37.639460
24/10/2010 4:00,7.666667,734435.166667,296.166667,83.835690,7.334573,-3.003940,-3.546998,61.303582,38.696418
24/10/2010 5:00,7.708333,734435.208333,296.208333,93.739027,8.168282,-2.995107,-3.602973,59.248385,40.751615
24/10/2010 6:00,7.750000,734435.250000,296.250000,98.064817,8.566873,-2.951275,-3.624403,54.668233,45.331767
24/10/2010 7:00,7.791667,734435.291667,296.291667,103.355849,9.111952,-2.890817,-3.648864,50.733999,49.266001
24/10/2010 8:00,7.833333,734435.333333,296.333333,107.925815,9.677335,-2.671476,-3.397096,46.682325,53.317675
24/10/2010 9:00,7.875000,734435.375000,296.375000,113.291112,10.369552,-2.314644,-2.821667,43.511450,56.488550
24/10/2010 10:00,7.916667,734435.416667,296.416667,118.403223,11.086331,-1.422225,-1.000702,41.103934,58.896066
24/10/2010 11:00,7.958333,734435.458333,296.458333,123.600946,11.949658,-1.052176,-0.483939,40.105696,59.894304
24/10/2010 12:00,8.000000,734435.500000,296.500000,128.426066,12.794894,-0.892893,-0.390844,39.283617,60.716383
24/10/2010 13:00,8.041667,734435.541667,296.541667,131.552426,13.538989,-0.723623,-0.233232,38.226659,61.773341
24/10/2010 14:00,8.083333,734435.583333,296.583333,135.663861,14.338488,-0.644776,-0.199965,37.580740,62.419260
24/10/2010 15:00,8.125000,734435.625000,296.625000,141.351207,15.140582,-0.709002,-0.547529,36.817381,63.182619
24/10/2010 16:00,8.166667,734435.666667,296.666667,147.840330,15.964489,-0.838636,-1.145164,35.877863,64.122137
24/10/2010 17:00,8.208333,734435.708333,296.708333,155.014929,16.811644,-1.138852,-2.269641,34.879624,65.120376
24/10/2010 18:00,8.250000,734435.750000,296.750000,163.545594,17.699937,-1.577570,-3.608529,33.881386,66.118614
24/10/2010 19:00,8.291667,734435.791667,296.791667,173.514859,18.664668,-1.971642,-4.635101,32.530828,67.469172
24/10/2010 20:00,8.333333,734435.833333,296.833333,183.842732,19.630024,-2.313227,-5.286669,31.062830,68.937170
24/10/2010 21:00,8.375000,734435.875000,296.875000,193.657483,20.538329,-2.575644,-5.574527,29.653553,70.346447
24/10/2010 22:00,8.416667,734435.916667,296.916667,205.501319,21.605599,-2.810614,-5.801785,28.302995,71.697005
24/10/2010 23:00,8.458333,734435.958333,296.958333,219.722299,22.823236,-3.039278,-6.026581,26.600117,73.399883
25/10/2010 0:00,8.500000,734436.000000,297.000000,230.700746,23.882212,-3.032102,-5.863043,25.601879,74.398121
25/10/2010 1:00,8.541667,734436.041667,297.041667,231.183634,24.104448,-3.096050,-6.227670,25.249560,74.750440
25/10/2010 2:00,8.583333,734436.083333,297.083333,231.445926,24.301275,-3.139824,-6.355685,24.955960,75.044040
25/10/2010 3:00,8.625000,734436.125000,297.125000,233.243848,24.605503,-3.207331,-6.523989,24.603641,75.396359
25/10/2010 4:00,8.666667,734436.166667,297.166667,233.835314,24.818844,-3.252001,-6.634976,24.427481,75.572519
25/10/2010 5:00,8.708333,734436.208333,297.208333,234.902987,25.058828,-3.299914,-6.699528,24.192601,75.807399
25/10/2010 6:00,8.750000,734436.250000,297.250000,234.940487,25.209498,-3.331249,-6.732862,23.957722,76.042278
25/10/2010 7:00,8.791667,734436.291667,297.291667,234.292577,25.283744,-3.320567,-6.625693,23.487962,76.512038
25/10/2010 8:00,8.833333,734436.333333,297.333333,233.998433,25.407519,-3.170058,-6.087472,23.253083,76.746917
25/10/2010 9:00,8.875000,734436.375000,297.375000,234.228461,25.595669,-2.873008,-5.163627,23.253083,76.746917
25/10/2010 10:00,8.916667,734436.416667,297.416667,233.596220,25.709276,-2.398613,-3.882610,23.135643,76.864357
25/10/2010 11:00,8.958333,734436.458333,297.458333,232.811375,25.819350,-1.832398,-2.435950,23.018203,76.981797
25/10/2010 12:00,9.000000,734436.500000,297.500000,232.096153,25.959352,-1.434500,-1.541779,23.018203,76.981797
25/10/2010 13:00,9.041667,734436.541667,297.541667,231.159223,26.092362,-1.202504,-1.194373,23.018203,76.981797
25/10/2010 14:00,9.083333,734436.583333,297.583333,229.751628,26.223611,-0.979431,-0.679145,23.018203,76.981797
25/10/2010 15:00,9.125000,734436.625000,297.625000,228.787318,26.374853,-0.919557,-0.836252,23.076923,76.923077
25/10/2010 16:00,9.166667,734436.666667,297.666667,228.223071,26.511626,-1.025227,-1.576503,23.076923,76.923077
25/10/2010 17:00,9.208333,734436.708333,297.708333,228.013446,26.672148,-1.320794,-2.798093,23.135643,76.864357
25/10/2010 18:00,9.250000,734436.750000,297.750000,228.321711,26.859726,-1.842000,-4.424445,23.253083,76.746917
25/10/2010 19:00,9.291667,734436.791667,297.791667,228.675033,27.034495,-2.332640,-5.579487,23.311803,76.688197
25/10/2010 20:00,9.333333,734436.833333,297.833333,228.866360,27.172750,-2.753771,-6.462843,23.253083,76.746917
25/10/2010 21:00,9.375000,734436.875000,297.875000,229.185393,27.315390,-3.101076,-7.098555,23.194363,76.805637
25/10/2010 22:00,9.416667,734436.916667,297.916667,229.961634,27.499846,-3.393577,-7.622116,23.253083,76.746917
25/10/2010 23:00,9.458333,734436.958333,297.958333,230.512836,27.648254,-3.657710,-8.082676,23.194363,76.805637
26/10/2010 0:00,9.500000,734437.000000,298.000000,230.786327,27.757519,-3.841682,-8.323890,23.018203,76.981797
26/10/2010 1:00,9.541667,734437.041667,298.041667,229.447209,27.780796,-4.030818,-8.744224,23.076923,76.923077
26/10/2010 2:00,9.583333,734437.083333,298.083333,228.169123,27.805911,-4.211641,-9.089617,23.135643,76.864357
26/10/2010 3:00,9.625000,734437.125000,298.125000,226.787281,27.810452,-4.385746,-9.414228,23.135643,76.864357
26/10/2010 4:00,9.666667,734437.166667,298.166667,225.462701,27.815684,-4.556024,-9.735312,23.135643,76.864357
26/10/2010 5:00,9.708333,734437.208333,298.208333,224.354522,27.840901,-4.720858,-10.046374,23.194363,76.805637
26/10/2010 6:00,9.750000,734437.250000,298.250000,223.775617,27.931151,-4.891376,-10.371212,23.429243,76.570757
26/10/2010 7:00,9.791667,734437.291667,298.291667,222.756795,27.957823,-5.012317,-10.544733,23.487962,76.512038
26/10/2010 8:00,9.833333,734437.333333,298.333333,221.926748,28.004798,-4.895445,-9.986369,23.605402,76.394598
