Date12[DDMMYYYYhhmm],JulianDayFromYear0[days],TimeFromStart[days],Simulation_Period,Run,IDpoint,5.000000 ,15.000000 ,27.500000 ,50.000000 ,102.500000 ,200.000000 ,380.000000 ,750.000000  
16/10/2010 12:00,734427.500000,0.000000,0,1,4,0.194900,0.196900,0.199454,0.204208,0.183112,0.042326,0.048662,0.086850 
16/10/2010 13:00,734427.541667,0.041667,1,1,4,0.201352,0.196822,0.199262,0.204097,0.183028,0.203886,0.048648,0.086850 
16/10/2010 14:00,734427.583333,0.083333,1,1,4,0.206951,0.197316,0.199126,0.204019,0.182977,0.203836,0.048641,0.086850 
16/10/2010 15:00,734427.625000,0.125000,1,1,4,0.211214,0.198268,0.199057,0.203965,0.182949,0.203810,0.048637,0.086850 
16/10/2010 16:00,734427.666667,0.166667,1,1,4,0.213967,0.199484,0.199061,0.203931,0.182941,0.203803,0.048636,0.086850 
16/10/2010 17:00,734427.708333,0.208333,1,1,4,0.215362,0.200750,0.199129,0.203905,0.182937,0.203802,0.048636,0.086850 
16/10/2010 18:00,734427.750000,0.250000,1,1,4,0.214715,0.201907,0.199278,0.203891,0.182935,0.203800,0.048636,0.086850 
16/10/2010 19:00,734427.791667,0.291667,1,1,4,0.213422,0.202788,0.199469,0.203884,0.182933,0.203798,0.048636,0.086850 
16/10/2010 20:00,734427.833333,0.333333,1,1,4,0.211814,0.203382,0.199680,0.203878,0.182932,0.203796,0.048636,0.086850 
16/10/2010 21:00,734427.875000,0.375000,1,1,4,0.206095,0.203608,0.199897,0.203876,0.182930,0.203795,0.048636,0.086850 
16/10/2010 22:00,734427.916667,0.416667,1,1,4,0.193576,0.203017,0.200091,0.203876,0.182929,0.203793,0.048636,0.086850 
16/10/2010 23:00,734427.958333,0.458333,1,1,4,0.177914,0.201405,0.200224,0.203879,0.182928,0.203791,0.048636,0.086850 
17/10/2010 00:00,734428.000000,0.500000,1,1,4,0.161025,0.198645,0.200255,0.203882,0.182927,0.203790,0.048636,0.086850 
17/10/2010 01:00,734428.041667,0.541667,1,1,4,0.141284,0.194579,0.200149,0.203884,0.182925,0.203788,0.048636,0.086850 
17/10/2010 02:00,734428.083333,0.583333,1,1,4,0.120766,0.189061,0.199854,0.203884,0.182924,0.203786,0.048636,0.086850 
17/10/2010 03:00,734428.125000,0.625000,1,1,4,0.100244,0.182029,0.199312,0.203880,0.182923,0.203785,0.048636,0.086850 
17/10/2010 04:00,734428.166667,0.666667,1,1,4,0.080933,0.173338,0.198453,0.203866,0.182922,0.203783,0.048636,0.086850 
17/10/2010 05:00,734428.208333,0.708333,1,1,4,0.064759,0.162877,0.197189,0.203835,0.182920,0.203781,0.048636,0.086850 
17/10/2010 06:00,734428.250000,0.750000,1,1,4,0.052515,0.150492,0.195429,0.203782,0.182917,0.203780,0.048636,0.086850 
17/10/2010 07:00,734428.291667,0.791667,1,1,4,0.045531,0.136382,0.193063,0.203704,0.182914,0.203778,0.048636,0.086850 
17/10/2010 08:00,734428.333333,0.833333,1,1,4,0.044044,0.125213,0.190120,0.203593,0.182911,0.203777,0.048636,0.086850 
17/10/2010 09:00,734428.375000,0.875000,1,1,4,0.049438,0.121547,0.187037,0.203445,0.182908,0.203775,0.048636,0.086850 
17/10/2010 10:00,734428.416667,0.916667,1,1,4,0.060898,0.122076,0.184294,0.203263,0.182904,0.203773,0.048636,0.086850 
17/10/2010 11:00,734428.458333,0.958333,1,1,4,0.079622,0.124060,0.182001,0.203049,0.182896,0.203767,0.048635,0.086850 
17/10/2010 12:00,734428.500000,1.000000,1,1,4,0.111899,0.126614,0.180091,0.202800,0.182880,0.203754,0.048633,0.086850 
17/10/2010 13:00,734428.541667,1.041667,1,1,4,0.146242,0.129467,0.178543,0.202536,0.182866,0.203744,0.048632,0.086850 
17/10/2010 14:00,734428.583333,1.083333,1,1,4,0.171069,0.133184,0.177318,0.202264,0.182855,0.203738,0.048631,0.086850 
17/10/2010 15:00,734428.625000,1.125000,1,1,4,0.193675,0.138862,0.176416,0.201981,0.182842,0.203730,0.048630,0.086850 
17/10/2010 16:00,734428.666667,1.166667,1,1,4,0.190348,0.144799,0.175880,0.201711,0.182836,0.203729,0.048630,0.086850 
17/10/2010 17:00,734428.708333,1.208333,1,1,4,0.173488,0.148397,0.175556,0.201442,0.182830,0.203727,0.048630,0.086850 
17/10/2010 18:00,734428.750000,1.250000,1,1,4,0.143804,0.149852,0.175328,0.201175,0.182822,0.203725,0.048630,0.086850 
17/10/2010 19:00,734428.791667,1.291667,1,1,4,0.111417,0.149961,0.175130,0.200912,0.182814,0.203724,0.048630,0.086850 
17/10/2010 20:00,734428.833333,1.333333,1,1,4,0.079531,0.148047,0.174901,0.200650,0.182805,0.203722,0.048630,0.086850 
17/10/2010 21:00,734428.875000,1.375000,1,1,4,0.053953,0.141958,0.174515,0.200385,0.182795,0.203720,0.048630,0.086850 
17/10/2010 22:00,734428.916667,1.416667,1,1,4,0.043248,0.124534,0.173684,0.200115,0.182783,0.203718,0.048630,0.086850 
17/10/2010 23:00,734428.958333,1.458333,1,1,4,0.041562,0.098570,0.171671,0.199831,0.182771,0.203717,0.048630,0.086850 
