Date12[DDMMYYYYhhmm],JulianDayFromYear0[days],TimeFromStart[days],Simulation_Period,Run,IDpoint,5.000000 ,15.000000 ,27.500000 ,50.000000 ,102.500000 ,200.000000 ,380.000000 ,750.000000  
16/10/2010 12:00,734427.500000,0.000000,0,1,4,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000 
16/10/2010 13:00,734427.541667,0.041667,1,1,4,3.792016,3.825435,3.863015,3.918245,3.984280,3.998998,3.999982,4.000000 
16/10/2010 14:00,734427.583333,0.083333,1,1,4,3.405214,3.502646,3.609766,3.761326,3.939847,3.993799,3.999804,3.999998 
16/10/2010 15:00,734427.625000,0.125000,1,1,4,2.946730,3.098177,3.268402,3.518927,3.851197,3.979822,3.999130,3.999991 
16/10/2010 16:00,734427.666667,0.166667,1,1,4,2.326851,2.549577,2.802732,3.182271,3.711949,3.952213,3.997393,3.999964 
16/10/2010 17:00,734427.708333,0.208333,1,1,4,1.637890,1.910648,2.226597,2.719693,3.479841,3.895250,3.992845,3.999876 
16/10/2010 18:00,734427.750000,0.250000,1,1,4,0.880912,1.220547,1.615566,2.236471,3.215907,3.816734,3.985050,3.999689 
16/10/2010 19:00,734427.791667,0.291667,1,1,4,0.448756,0.790002,1.192041,1.843589,2.950133,3.723228,3.973959,3.999372 
16/10/2010 20:00,734427.833333,0.333333,1,1,4,0.095124,0.439840,0.845889,1.511895,2.688945,3.612365,3.958331,3.998850 
16/10/2010 21:00,734427.875000,0.375000,1,1,4,-0.007554,0.277448,0.633756,1.254978,2.445174,3.489495,3.937788,3.998051 
16/10/2010 22:00,734427.916667,0.416667,1,1,4,-0.008042,0.242297,0.559846,1.120313,2.244636,3.361597,3.912302,3.996903 
16/10/2010 23:00,734427.958333,0.458333,1,1,4,-0.008745,0.218332,0.511181,1.029602,2.087415,3.236016,3.882248,3.995337 
17/10/2010 00:00,734428.000000,0.500000,1,1,4,-0.009656,0.199117,0.473593,0.959661,1.961332,3.117047,3.848269,3.993294 
17/10/2010 01:00,734428.041667,0.541667,1,1,4,-0.011012,0.182271,0.442497,0.902642,1.857148,3.006494,3.811098,3.990727 
17/10/2010 02:00,734428.083333,0.583333,1,1,4,-0.012965,0.166922,0.415760,0.854480,1.768784,2.904750,3.771454,3.987600 
17/10/2010 03:00,734428.125000,0.625000,1,1,4,-0.015958,0.152243,0.391948,0.812687,1.692260,2.811487,3.729989,3.983890 
17/10/2010 04:00,734428.166667,0.666667,1,1,4,-0.020956,0.137122,0.369677,0.775361,1.624833,2.726046,3.687272,3.979582 
17/10/2010 05:00,734428.208333,0.708333,1,1,4,-0.030029,0.119693,0.347196,0.740718,1.564440,2.647637,3.643781,3.974671 
17/10/2010 06:00,734428.250000,0.750000,1,1,4,-0.050381,0.093974,0.320047,0.705807,1.509185,2.575417,3.599910,3.969156 
17/10/2010 07:00,734428.291667,0.791667,1,1,4,-0.105337,0.040797,0.274398,0.662622,1.456264,2.508446,3.555972,3.963045 
17/10/2010 08:00,734428.333333,0.833333,1,1,4,-0.133214,0.004980,0.234810,0.617350,1.403130,2.445565,3.512197,3.956348 
17/10/2010 09:00,734428.375000,0.875000,1,1,4,-0.057920,0.059637,0.261958,0.609283,1.357052,2.386265,3.468747,3.949077 
17/10/2010 10:00,734428.416667,0.916667,1,1,4,-0.032728,0.081313,0.276269,0.609596,1.323031,2.331391,3.425787,3.941248 
17/10/2010 11:00,734428.458333,0.958333,1,1,4,-0.021125,0.091375,0.281250,0.605541,1.295173,2.281198,3.383503,3.932879 
17/10/2010 12:00,734428.500000,1.000000,1,1,4,-0.014005,0.097066,0.279889,0.592372,1.253565,2.205367,3.313720,3.917497 
17/10/2010 13:00,734428.541667,1.041667,1,1,4,-0.010626,0.100168,0.278106,0.582960,1.227204,2.158304,3.266926,3.905986 
17/10/2010 14:00,734428.583333,1.083333,1,1,4,-0.009082,0.099882,0.271295,0.565606,1.186078,2.086613,3.190950,3.885043 
17/10/2010 15:00,734428.625000,1.125000,1,1,4,-0.008022,0.100241,0.266595,0.553571,1.158531,2.039637,3.138454,3.868782 
17/10/2010 16:00,734428.666667,1.166667,1,1,4,-0.008163,0.098648,0.262039,0.545026,1.140647,2.009407,3.103675,3.857140 
17/10/2010 17:00,734428.708333,1.208333,1,1,4,-0.008949,0.095334,0.256316,0.535798,1.123291,1.980642,3.069948,3.845148 
17/10/2010 18:00,734428.750000,1.250000,1,1,4,-0.010783,0.090071,0.249308,0.525844,1.106255,1.953150,3.037244,3.832827 
17/10/2010 19:00,734428.791667,1.291667,1,1,4,-0.014069,0.083269,0.241125,0.515102,1.089362,1.926754,3.005527,3.820198 
17/10/2010 20:00,734428.833333,1.333333,1,1,4,-0.021226,0.073230,0.230741,0.503150,1.072449,1.901294,2.974753,3.807280 
17/10/2010 21:00,734428.875000,1.375000,1,1,4,-0.044909,0.050042,0.211696,0.486876,1.054878,1.876589,2.944876,3.794093 
17/10/2010 22:00,734428.916667,1.416667,1,1,4,-0.189692,-0.012343,0.157629,0.447233,1.032408,1.852175,2.915840,3.780654 
17/10/2010 23:00,734428.958333,1.458333,1,1,4,-0.283744,-0.016086,0.145105,0.425307,1.006724,1.827258,2.887552,3.766979 
18/10/2010 00:00,734429.000000,1.500000,1,1,4,-0.338304,-0.024171,0.130704,0.408893,0.983757,1.802187,2.859921,3.753083 
18/10/2010 01:00,734429.041667,1.541667,1,1,4,-0.367623,-0.051408,0.101923,0.386738,0.961663,1.777326,2.832888,3.738979 
18/10/2010 02:00,734429.083333,1.583333,1,1,4,-0.484397,-0.184592,-0.004915,0.326918,0.933679,1.752362,2.806400,3.724679 
18/10/2010 03:00,734429.125000,1.625000,1,1,4,-0.608382,-0.313881,-0.012227,0.288396,0.897126,1.725925,2.780358,3.710193 
18/10/2010 04:00,734429.166667,1.666667,1,1,4,-0.673939,-0.389661,-0.014509,0.274201,0.867992,1.698675,2.754648,3.695531 
18/10/2010 05:00,734429.208333,1.708333,1,1,4,-0.731203,-0.448086,-0.017928,0.260367,0.844183,1.671790,2.729231,3.680700 
18/10/2010 06:00,734429.250000,1.750000,1,1,4,-0.763979,-0.481451,-0.023605,0.244867,0.822971,1.645737,2.704112,3.665707 
18/10/2010 07:00,734429.291667,1.791667,1,1,4,-0.734819,-0.469046,-0.032920,0.226866,0.802723,1.620578,2.679306,3.650560 
18/10/2010 08:00,734429.333333,1.833333,1,1,4,-0.489088,-0.317393,-0.037289,0.211269,0.783138,1.596219,2.654826,3.635265 
18/10/2010 09:00,734429.375000,1.875000,1,1,4,-0.158861,-0.123803,-0.030976,0.205854,0.766388,1.572764,2.630684,3.619830 
18/10/2010 10:00,734429.416667,1.916667,1,1,4,-0.059178,-0.070758,-0.024922,0.205619,0.753509,1.550564,2.606902,3.604263 
18/10/2010 11:00,734429.458333,1.958333,1,1,4,-0.024382,-0.044532,-0.021008,0.205634,0.743111,1.529809,2.583520,3.588572 
18/10/2010 12:00,734429.500000,2.000000,1,1,4,-0.015487,-0.034670,-0.018436,0.205469,0.734130,1.510460,2.560575,3.572766 
18/10/2010 13:00,734429.541667,2.041667,1,1,4,-0.011206,-0.028107,-0.016618,0.205156,0.726010,1.492384,2.538097,3.556852 
18/10/2010 14:00,734429.583333,2.083333,1,1,4,-0.009183,-0.022260,-0.015230,0.204802,0.718491,1.475425,2.516106,3.540841 
18/10/2010 15:00,734429.625000,2.125000,1,1,4,-0.008340,-0.017924,-0.014110,0.204462,0.711447,1.459440,2.494611,3.524741 
18/10/2010 16:00,734429.666667,2.166667,1,1,4,-0.008426,-0.015445,-0.013184,0.204144,0.704803,1.444308,2.473613,3.508562 
18/10/2010 17:00,734429.708333,2.208333,1,1,4,-0.010787,-0.014577,-0.012410,0.203841,0.698503,1.429925,2.453109,3.492312 
18/10/2010 18:00,734429.750000,2.250000,1,1,4,-0.018011,-0.014470,-0.011766,0.203547,0.692504,1.416206,2.433090,3.476000 
18/10/2010 19:00,734429.791667,2.291667,1,1,4,-0.085115,-0.015126,-0.011233,0.203271,0.686773,1.403078,2.413545,3.459635 
18/10/2010 20:00,734429.833333,2.333333,1,1,4,-0.292091,-0.027045,-0.010863,0.203002,0.681284,1.390482,2.394462,3.443224 
18/10/2010 21:00,734429.875000,2.375000,1,1,4,-0.385732,-0.141469,-0.011194,0.202527,0.675992,1.378366,2.375825,3.426776 
18/10/2010 22:00,734429.916667,2.416667,1,1,4,-0.526855,-0.273800,-0.013114,0.199963,0.670533,1.366661,2.357618,3.410297 
