Date12[DDMMYYYYhhmm],JulianDayFromYear0[days],TimeFromStart[days],Simulation_Period,Run,IDpoint,5.000000 ,15.000000 ,25.000000 ,40.000000 ,60.000000 ,85.000000 ,125.000000 ,175.000000 ,225.000000 ,275.000000 ,350.000000 ,450.000000 ,550.000000 ,650.000000 ,775.000000 ,925.000000  
21/09/2014 22:00,735863.916667,165.166667,1,1,1,12.714517,12.791491,12.868621,12.983717,13.129712,13.300077,13.521255,13.677942,13.761738,13.792687,13.797091,13.782628,13.772434,13.764860,13.755973,13.748397 
21/09/2014 23:00,735863.958333,165.208333,1,1,1,12.668014,12.741176,12.813540,12.920817,13.057192,13.217802,13.433778,13.605326,13.711262,13.762081,13.787954,13.781926,13.772775,13.765052,13.756334,13.749166 
22/09/2014 00:00,735864.000000,165.250000,1,1,1,12.623505,12.693194,12.761888,12.863554,12.993255,13.147066,13.358389,13.539157,13.661372,13.728816,13.775061,13.779415,13.772639,13.765214,13.756705,13.749897 
22/09/2014 01:00,735864.041667,165.291667,1,1,1,12.610908,12.672677,12.734301,12.826443,12.946191,13.090533,13.294346,13.479668,13.613506,13.694519,13.759238,13.775104,13.771876,13.765250,13.757069,13.750593 
22/09/2014 02:00,735864.083333,165.333333,1,1,1,12.672933,12.717096,12.763417,12.835477,12.934787,13.059706,13.246207,13.429048,13.569355,13.660652,13.741331,13.769116,13.770383,13.765074,13.757403,13.751253 
22/09/2014 03:00,735864.125000,165.375000,1,1,1,12.700748,12.740304,12.781094,12.844014,12.930783,13.041097,13.210618,13.387173,13.529825,13.628312,13.722141,13.761651,13.768114,13.764613,13.757679,13.751876 
22/09/2014 04:00,735864.166667,165.416667,1,1,1,12.709003,12.747109,12.785757,12.844615,12.924624,13.025926,13.182698,13.352316,13.494866,13.598081,13.702341,13.752953,13.765064,13.763812,13.757869,13.752457 
22/09/2014 05:00,735864.208333,165.458333,1,1,1,12.690963,12.731238,12.771156,12.830771,12.909577,13.007714,13.157656,13.322004,13.463678,13.570016,13.682422,13.743271,13.761265,13.762633,13.757948,13.752990 
22/09/2014 06:00,735864.250000,165.500000,1,1,1,12.686371,12.724505,12.762603,12.819770,12.895630,12.990219,13.134802,13.294933,13.435505,13.543947,13.662704,13.732832,13.756770,13.761056,13.757888,13.753465 
22/09/2014 07:00,735864.291667,165.541667,1,1,1,12.723255,12.752702,12.783407,12.831053,12.897326,12.982568,13.117419,13.271775,13.410293,13.519841,13.643422,13.721844,13.751646,13.759074,13.757670,13.753872 
22/09/2014 08:00,735864.333333,165.583333,1,1,1,13.052823,13.026167,13.010004,12.998661,13.008653,13.042276,13.130496,13.262508,13.391721,13.499134,13.625046,13.710533,13.745979,13.756693,13.757275,13.754202 
22/09/2014 09:00,735864.375000,165.625000,1,1,1,13.641361,13.537656,13.453302,13.351429,13.266915,13.206904,13.200787,13.281948,13.386986,13.485245,13.608605,13.699234,13.739881,13.753935,13.756690,13.754443 
22/09/2014 10:00,735864.416667,165.666667,1,1,1,14.221626,14.070041,13.938396,13.767528,13.599325,13.445900,13.328573,13.337068,13.402131,13.482079,13.595613,13.688437,13.733513,13.750842,13.755908,13.754585 
22/09/2014 11:00,735864.458333,165.708333,1,1,1,14.779809,14.593399,14.426430,14.202435,13.965327,13.729794,13.503060,13.427432,13.440107,13.492653,13.587751,13.678778,13.727097,13.747478,13.754929,13.754619 
22/09/2014 12:00,735864.500000,165.750000,1,1,1,15.310016,15.097279,14.903126,14.637492,14.344224,14.039008,13.712050,13.548764,13.501089,13.518594,13.586542,13.670974,13.720910,13.743936,13.753760,13.754536 
22/09/2014 13:00,735864.541667,165.791667,1,1,1,15.515494,15.333813,15.160566,14.913967,14.622606,14.300955,13.920383,13.685931,13.579913,13.558893,13.592891,13.665709,13.715271,13.740336,13.752423,13.754331 
22/09/2014 14:00,735864.583333,165.833333,1,1,1,15.585522,15.434762,15.287368,15.072350,14.805956,14.498500,14.104970,13.823461,13.668712,13.610316,13.606829,13.663509,13.710503,13.736820,13.750946,13.754003 
22/09/2014 15:00,735864.625000,165.875000,1,1,1,15.415799,15.321046,15.221670,15.068141,14.860406,14.604107,14.243048,13.945353,13.757948,13.667911,13.627446,13.664641,13.706892,13.733540,13.749370,13.753553 
22/09/2014 16:00,735864.666667,165.916667,1,1,1,15.248263,15.184796,15.115968,15.006255,14.849058,14.645315,14.334494,14.043829,13.840129,13.726627,13.653144,13.669072,13.704656,13.730646,13.747744,13.752990 
22/09/2014 17:00,735864.708333,165.958333,1,1,1,15.010833,14.982546,14.946514,14.882642,14.778079,14.630763,14.381467,14.115379,13.910089,13.782128,13.681984,13.676498,13.703914,13.728270,13.746122,13.752324 
22/09/2014 18:00,735864.750000,166.000000,1,1,1,14.338336,14.410686,14.461585,14.510867,14.521772,14.488130,14.354315,14.146115,13.959835,13.829233,13.711587,13.686339,13.704676,13.726514,13.744560,13.751572 
22/09/2014 19:00,735864.791667,166.041667,1,1,1,13.502155,13.645143,13.772431,13.939079,14.096660,14.224173,14.264792,14.146461,13.995293,13.870143,13.741013,13.697381,13.706276,13.725128,13.743045,13.750774 
22/09/2014 20:00,735864.833333,166.083333,1,1,1,13.253950,13.368635,13.476032,13.625454,13.791215,13.958405,14.104935,14.089688,13.997870,13.894856,13.767950,13.709949,13.709291,13.724448,13.741652,13.749911 
22/09/2014 21:00,735864.875000,166.125000,1,1,1,13.122629,13.220243,13.313296,13.445561,13.600620,13.768632,13.950442,14.004291,13.970057,13.898863,13.788758,13.722887,13.713554,13.724546,13.740447,13.749002 
22/09/2014 22:00,735864.916667,166.166667,1,1,1,13.039897,13.124430,13.206018,13.323604,13.466018,13.626474,13.818575,13.915036,13.926214,13.887016,13.801988,13.734924,13.718605,13.725337,13.739462,13.748078 
22/09/2014 23:00,735864.958333,166.208333,1,1,1,12.984707,13.059217,13.131667,13.236976,13.367148,13.517467,13.708885,13.830788,13.875464,13.864610,13.807598,13.745118,13.724007,13.726719,13.738722,13.747163 
23/09/2014 00:00,735865.000000,166.250000,1,1,1,12.934309,13.002912,13.069723,13.167070,13.288363,13.430169,13.617451,13.754450,13.823272,13.836086,13.806516,13.752893,13.729329,13.728549,13.738236,13.746282 
23/09/2014 01:00,735865.041667,166.291667,1,1,1,12.866925,12.935038,13.000989,13.096613,13.215029,13.353383,13.538625,13.685747,13.772335,13.804493,13.800032,13.758015,13.734201,13.730655,13.737995,13.745456 
23/09/2014 02:00,735865.083333,166.333333,1,1,1,12.823108,12.886228,12.947839,13.037871,13.150978,13.284830,13.468207,13.623070,13.723499,13.771597,13.789407,13.760502,13.738342,13.732864,13.737973,13.744703 
23/09/2014 03:00,735865.125000,166.375000,1,1,1,12.790099,12.848894,12.906508,12.991056,13.098276,13.226468,13.405945,13.565840,13.677048,13.738365,13.775694,13.760524,13.741563,13.735013,13.738133,13.744035 
23/09/2014 04:00,735865.166667,166.416667,1,1,1,12.748246,12.806050,12.862496,12.945095,13.049497,13.174332,13.350583,13.513709,13.633201,13.705430,13.759735,13.758325,13.743752,13.736961,13.738431,13.743460 
23/09/2014 05:00,735865.208333,166.458333,1,1,1,12.662230,12.726991,12.789224,12.878905,12.989266,13.118657,13.297883,13.465186,13.591741,13.673145,13.742189,13.754181,13.744865,13.738596,13.738816,13.742979 
23/09/2014 06:00,735865.250000,166.500000,1,1,1,12.621328,12.681241,12.739791,12.825492,12.933720,13.062920,13.245168,13.418088,13.551773,13.641438,13.723519,13.748361,13.744902,13.739830,13.739237,13.742587 
23/09/2014 07:00,735865.291667,166.541667,1,1,1,12.846759,12.841691,12.850117,12.878222,12.941425,13.037569,13.201337,13.373960,13.513124,13.610159,13.704032,13.741141,13.743929,13.740618,13.739649,13.742275 
23/09/2014 08:00,735865.333333,166.583333,1,1,1,13.613453,13.483007,13.380877,13.264365,13.185343,13.151767,13.209182,13.346818,13.479617,13.580303,13.684015,13.732716,13.741989,13.740923,13.740010,13.742031 
23/09/2014 09:00,735865.375000,166.625000,1,1,1,14.098154,13.958655,13.836770,13.679010,13.528762,13.400358,13.327974,13.382497,13.475785,13.563409,13.666142,13.723302,13.738822,13.740487,13.740216,13.741855 
23/09/2014 10:00,735865.416667,166.666667,1,1,1,14.603764,14.435979,14.285808,14.085103,13.875868,13.672606,13.490700,13.457218,13.498015,13.561522,13.652712,13.714143,13.735064,13.739570,13.740275,13.741702 
23/09/2014 11:00,735865.458333,166.708333,1,1,1,15.059889,14.873827,14.703852,14.471605,14.217055,13.954612,13.681004,13.562177,13.544407,13.575821,13.645537,13.706087,13.731011,13.738245,13.740174,13.741554 
23/09/2014 12:00,735865.500000,166.750000,1,1,1,15.387312,15.203419,15.031553,14.791393,14.516280,14.219620,13.880272,13.686643,13.610545,13.605452,13.645758,13.699950,13.727009,13.736619,13.739911,13.741394 
23/09/2014 13:00,735865.541667,166.791667,1,1,1,15.541838,15.380759,15.226052,15.004258,14.737956,14.438090,14.067455,13.817715,13.689856,13.647776,13.653701,13.696402,13.723423,13.734828,13.739496,13.741210 
23/09/2014 14:00,735865.583333,166.833333,1,1,1,15.604354,15.466623,15.331893,15.135202,14.890494,14.605390,14.230423,13.944720,13.775395,13.699135,13.668926,13.695888,13.720598,13.733031,13.738956,13.740992 
23/09/2014 15:00,735865.625000,166.875000,1,1,1,15.715775,15.581297,15.450889,15.261422,15.025709,14.748844,14.374002,14.064281,13.862565,13.756198,13.690522,13.698622,13.718830,13.731389,13.738326,13.740734 
23/09/2014 16:00,735865.666667,166.916667,1,1,1,15.548042,15.464547,15.376636,15.240373,15.054436,14.821645,14.480098,14.167232,13.945574,13.815230,13.717154,13.704574,13.718342,13.730062,13.737652,13.740435 
23/09/2014 17:00,735865.708333,166.958333,1,1,1,15.291719,15.251730,15.203845,15.122328,14.995657,14.822652,14.539689,14.245524,14.018474,13.872191,13.747113,13.713483,13.719270,13.729191,13.736987,13.740101 
23/09/2014 18:00,735865.750000,167.000000,1,1,1,14.456890,14.549518,14.618871,14.691638,14.720116,14.693520,14.542165,14.299126,14.081519,13.926143,13.778521,13.724119,13.721111,13.728646,13.736344,13.739747 
23/09/2014 19:00,735865.791667,167.041667,1,1,1,13.805552,13.937859,14.052664,14.199330,14.331548,14.431720,14.442862,14.296501,14.118540,13.969766,13.810329,13.737097,13.724429,13.728705,13.735778,13.739368 
23/09/2014 20:00,735865.833333,167.083333,1,1,1,13.460481,13.582970,13.695360,13.848446,14.010846,14.167001,14.287167,14.241161,14.122072,13.995993,13.839284,13.751552,13.729139,13.729449,13.735346,13.738978 
23/09/2014 21:00,735865.875000,167.125000,1,1,1,13.250747,13.361750,13.465936,13.611659,13.776917,13.950186,14.125005,14.156319,14.096802,14.002627,13.862330,13.766329,13.735005,13.730907,13.735099,13.738596 
23/09/2014 22:00,735865.916667,167.166667,1,1,1,13.063444,13.174291,13.278119,13.423592,13.591188,13.772365,13.975625,14.061195,14.052616,13.992354,13.877675,13.780220,13.741659,13.733043,13.735078,13.738241 
23/09/2014 23:00,735865.958333,167.208333,1,1,1,12.877407,12.989542,13.095166,13.244069,13.418117,13.609802,13.836782,13.963861,13.997521,13.969524,13.884944,13.792222,13.748658,13.735763,13.735311,13.737936 
24/09/2014 00:00,735866.000000,167.250000,1,1,1,12.636572,12.762910,12.880970,13.046274,13.237786,13.448361,13.702352,13.865680,13.935837,13.937717,13.884652,13.801644,13.755550,13.738923,13.735807,13.737702 
24/09/2014 01:00,735866.041667,167.291667,1,1,1,12.490494,12.607211,12.718999,12.879151,13.072169,13.291281,13.568333,13.765458,13.869147,13.899104,13.877619,13.808096,13.761928,13.742346,13.736556,13.737558 
24/09/2014 02:00,735866.083333,167.333333,1,1,1,12.318344,12.440287,12.556351,12.721892,12.920829,13.147518,13.440424,13.665322,13.798878,13.855087,13.864655,13.811400,13.767452,13.745847,13.737533,13.737518 
24/09/2014 03:00,735866.125000,167.375000,1,1,1,12.195655,12.311896,12.423875,12.585404,12.783445,13.012996,13.317973,13.566498,13.726499,13.806947,13.846534,13.811530,13.771854,13.749239,13.738697,13.737592 
24/09/2014 04:00,735866.166667,167.416667,1,1,1,12.054383,12.173548,12.287925,12.452473,12.653809,12.887621,13.202137,13.470153,13.653222,13.755799,13.823995,13.808558,13.774939,13.752352,13.739997,13.737785 
24/09/2014 05:00,735866.208333,167.458333,1,1,1,11.954512,12.068178,12.178316,12.338184,12.536907,12.770756,13.091897,13.376499,13.579869,13.702567,13.797729,13.802631,13.776572,13.755033,13.741374,13.738094 
24/09/2014 06:00,735866.250000,167.500000,1,1,1,12.087889,12.154952,12.226340,12.338432,12.495373,12.695737,12.997657,13.288626,13.507692,13.648122,13.768378,13.793939,13.776674,13.757155,13.742766,13.738513 
24/09/2014 07:00,735866.291667,167.541667,1,1,1,12.748626,12.696081,12.664792,12.645328,12.675459,12.760336,12.964818,13.224787,13.443439,13.595126,13.736696,13.782594,13.775115,13.758565,13.744102,13.739030 
24/09/2014 08:00,735866.333333,167.583333,1,1,1,13.403611,13.289620,13.196284,13.084495,12.999771,12.955870,13.014217,13.200831,13.395385,13.547670,13.704274,13.769354,13.772205,13.759325,13.745342,13.739616 
24/09/2014 09:00,735866.375000,167.625000,1,1,1,13.839437,13.713564,13.603109,13.459467,13.321635,13.204439,13.149128,13.244435,13.387955,13.521080,13.675695,13.754458,13.767353,13.758953,13.746316,13.740265 
24/09/2014 10:00,735866.416667,167.666667,1,1,1,14.293449,14.143652,14.009460,13.830102,13.643720,13.464445,13.313715,13.321443,13.407352,13.512106,13.653046,13.739769,13.761539,13.757832,13.747046,13.740922 
24/09/2014 11:00,735866.458333,167.708333,1,1,1,14.692036,14.529050,14.379999,14.176326,13.953741,13.725883,13.496198,13.423095,13.449643,13.520170,13.637810,13.726285,13.755149,13.756053,13.747511,13.741560 
24/09/2014 12:00,735866.500000,167.750000,1,1,1,14.970430,14.812093,14.663936,14.456843,14.220061,13.965949,13.681272,13.539555,13.509643,13.543340,13.630705,13.714876,13.748608,13.753749,13.747700,13.742155 
24/09/2014 13:00,735866.541667,167.791667,1,1,1,15.182623,15.031177,14.887570,14.684001,14.444143,14.178267,13.858816,13.662333,13.581909,13.578895,13.631765,13.706208,13.742338,13.751083,13.747624,13.742685 
24/09/2014 14:00,735866.583333,167.833333,1,1,1,15.240648,15.115304,14.992906,14.814749,14.594950,14.341277,14.014602,13.781757,13.660286,13.623388,13.640399,13.700709,13.736722,13.748239,13.747307,13.743133 
24/09/2014 15:00,735866.625000,167.875000,1,1,1,15.021507,14.955690,14.884036,14.770484,14.611974,14.412317,14.123869,13.883475,13.736450,13.672132,13.655316,13.698523,13.732078,13.745401,13.746787,13.743487 
24/09/2014 16:00,735866.666667,167.916667,1,1,1,14.844662,14.805284,14.760436,14.686371,14.575044,14.425938,14.189026,13.961501,13.804072,13.720560,13.674753,13.699507,13.728628,13.742744,13.746112,13.743741 
24/09/2014 17:00,735866.708333,167.958333,1,1,1,14.442890,14.463043,14.470859,14.466949,14.430175,14.356912,14.199473,14.008244,13.857003,13.764130,13.696603,13.703254,13.726482,13.740415,13.745337,13.743896 
24/09/2014 18:00,735866.750000,168.000000,1,1,1,13.749406,13.846424,13.929697,14.034068,14.121344,14.177516,14.153884,14.027623,13.897459,13.802890,13.719214,13.708558,13.725170,13.738333,13.744517,13.743989 
24/09/2014 19:00,735866.791667,168.041667,1,1,1,13.532942,13.609437,13.680696,13.778720,13.883084,13.981952,14.049493,14.001520,13.912184,13.829552,13.741037,13.715827,13.725178,13.736728,13.743668,13.743988 
24/09/2014 20:00,735866.833333,168.083333,1,1,1,13.451606,13.511893,13.569387,13.650884,13.745080,13.844805,13.944036,13.951192,13.903782,13.841401,13.759418,13.724140,13.726377,13.735674,13.742846,13.743903 
24/09/2014 21:00,735866.875000,168.125000,1,1,1,13.413102,13.461490,13.508445,13.576310,13.658427,13.750287,13.856345,13.895830,13.881523,13.840675,13.772740,13.732512,13.728518,13.735188,13.742101,13.743749 
24/09/2014 22:00,735866.916667,168.166667,1,1,1,13.372616,13.416436,13.458901,13.520319,13.595278,13.680705,13.786168,13.843835,13.853193,13.831476,13.780698,13.740119,13.731278,13.735232,13.741474,13.743542 
24/09/2014 23:00,735866.958333,168.208333,1,1,1,13.312574,13.357149,13.399984,13.461488,13.535828,13.620411,13.727140,13.796752,13.823146,13.817335,13.783854,13.746417,13.734322,13.735727,13.740990,13.743303 
25/09/2014 00:00,735867.000000,168.250000,1,1,1,13.232960,13.281287,13.327366,13.393061,13.471567,13.560320,13.672772,13.753000,13.792940,13.800429,13.783077,13.751140,13.737354,13.736562,13.740660,13.743048 
25/09/2014 01:00,735867.041667,168.291667,1,1,1,13.184980,13.230127,13.273773,13.336855,13.414194,13.503564,13.620749,13.710903,13.762698,13.781780,13.779181,13.754217,13.740136,13.737617,13.740483,13.742796 
25/09/2014 02:00,735867.083333,168.333333,1,1,1,13.155415,13.196708,13.236991,13.295766,13.369241,13.455795,13.573431,13.670839,13.732632,13.761919,13.772806,13.755688,13.742494,13.738774,13.740444,13.742560 
25/09/2014 03:00,735867.125000,168.375000,1,1,1,13.179724,13.210231,13.240959,13.287211,13.348445,13.424099,13.534279,13.634363,13.703494,13.741410,13.764473,13.755655,13.744312,13.739925,13.740521,13.742352 
25/09/2014 04:00,735867.166667,168.416667,1,1,1,13.174024,13.203642,13.232974,13.276491,13.332985,13.402282,13.504376,13.603221,13.676476,13.721037,13.754678,13.754253,13.745517,13.740978,13.740687,13.742178 
25/09/2014 05:00,735867.208333,168.458333,1,1,1,13.160734,13.189826,13.218498,13.260830,13.315294,13.381686,13.479267,13.576537,13.652044,13.701478,13.743919,13.751652,13.746078,13.741861,13.740911,13.742042 
25/09/2014 06:00,735867.250000,168.500000,1,1,1,13.112354,13.146595,13.179613,13.227329,13.286358,13.356100,13.454899,13.552388,13.629766,13.682958,13.732614,13.748039,13.745993,13.742515,13.741161,13.741944 
25/09/2014 07:00,735867.291667,168.541667,1,1,1,13.199764,13.202010,13.211822,13.234587,13.276631,13.335869,13.430871,13.529167,13.608786,13.665299,13.721024,13.743553,13.745253,13.742882,13.741405,13.741883 
25/09/2014 08:00,735867.333333,168.583333,1,1,1,13.958150,13.811645,13.698212,13.569732,13.479376,13.429256,13.444846,13.517867,13.591654,13.649035,13.709400,13.738423,13.743947,13.742962,13.741616,13.741850 
25/09/2014 09:00,735867.375000,168.625000,1,1,1,14.449765,14.301057,14.169834,13.998128,13.829565,13.677383,13.563180,13.559728,13.598278,13.643058,13.699851,13.732975,13.742022,13.742650,13.741741,13.741839 
25/09/2014 10:00,735867.416667,168.666667,1,1,1,14.693728,14.562898,14.441376,14.273458,14.088016,13.897683,13.705840,13.631262,13.625785,13.649264,13.694085,13.727984,13.739827,13.742075,13.741784,13.741834 
25/09/2014 11:00,735867.458333,168.708333,1,1,1,14.954080,14.818766,14.692530,14.516415,14.315326,14.099310,13.855081,13.720386,13.670231,13.667631,13.693352,13.724084,13.737584,13.741295,13.741737,13.741825 
25/09/2014 12:00,735867.500000,168.750000,1,1,1,15.243114,15.095590,14.957869,14.765242,14.542830,14.299497,14.009466,13.821435,13.728039,13.697018,13.698330,13.721859,13.735553,13.740394,13.741604,13.741803 
25/09/2014 13:00,735867.541667,168.791667,1,1,1,15.427218,15.286759,15.153029,14.962619,14.735797,14.480509,14.160200,13.928291,13.795399,13.735636,13.709179,13.721775,13.734002,13.739476,13.741398,13.741764 
25/09/2014 14:00,735867.583333,168.833333,1,1,1,15.365523,15.266519,15.166729,15.017591,14.825758,14.596644,14.283919,14.028934,13.866085,13.780414,13.725443,13.724122,13.733177,13.738660,13.741142,13.741704 
25/09/2014 15:00,735867.625000,168.875000,1,1,1,15.260265,15.189438,15.115826,15.002564,14.848833,14.656408,14.373248,14.114891,13.933988,13.827682,13.746113,13.728974,13.733279,13.738064,13.740865,13.741623 
25/09/2014 16:00,735867.666667,168.916667,1,1,1,15.091073,15.049590,15.003120,14.927344,14.815286,14.666014,14.426531,14.181209,13.994214,13.873886,13.769804,13.736187,13.734441,13.737800,13.740605,13.741524 
25/09/2014 17:00,735867.708333,168.958333,1,1,1,14.726250,14.738269,14.739269,14.726772,14.681733,14.600353,14.431794,14.220431,14.041421,13.915278,13.794822,13.745403,13.736711,13.737959,13.740401,13.741415 
25/09/2014 18:00,735867.750000,169.000000,1,1,1,14.027153,14.126352,14.208978,14.309404,14.387544,14.430728,14.386978,14.236065,14.077923,13.952339,13.820091,13.755710,13.739659,13.738400,13.740243,13.741303 
25/09/2014 19:00,735867.791667,169.041667,1,1,1,13.752194,13.835850,13.912577,14.016503,14.123626,14.221226,14.277469,14.206633,14.089939,13.977837,13.844001,13.767366,13.743702,13.739359,13.740192,13.741192 
25/09/2014 20:00,735867.833333,169.083333,1,1,1,13.633277,13.701547,13.765908,13.856093,13.957885,14.062927,14.160229,14.150350,14.078516,13.988661,13.864100,13.779533,13.748677,13.740862,13.740287,13.741097 
25/09/2014 21:00,735867.875000,169.125000,1,1,1,13.566063,13.622736,13.677134,13.754908,13.846980,13.947723,14.058178,14.086649,14.052025,13.986385,13.878764,13.791300,13.754337,13.742897,13.740560,13.741031 
25/09/2014 22:00,735867.916667,169.166667,1,1,1,13.530097,13.577425,13.623395,13.689990,13.771274,13.863483,13.974489,14.025335,14.018371,13.974859,13.887600,13.801883,13.760365,13.745407,13.741034,13.741012 
25/09/2014 23:00,735867.958333,169.208333,1,1,1,13.504277,13.545396,13.585522,13.643985,13.716434,13.800292,13.907023,13.970191,13.982761,13.957809,13.891132,13.810756,13.766431,13.748292,13.741720,13.741057 
26/09/2014 00:00,735868.000000,169.250000,1,1,1,13.481561,13.518532,13.554662,13.607422,13.673290,13.750405,13.852017,13.921853,13.948019,13.937998,13.890312,13.817670,13.772241,13.751433,13.742613,13.741178 
26/09/2014 01:00,735868.041667,169.291667,1,1,1,13.453794,13.488895,13.523109,13.572967,13.635103,13.708023,13.805775,13.879537,13.915349,13.917173,13.886169,13.822595,13.777564,13.754699,13.743700,13.741390 
26/09/2014 02:00,735868.083333,169.333333,1,1,1,13.345936,13.393695,13.438544,13.501593,13.575256,13.657441,13.761569,13.840957,13.884757,13.896234,13.879601,13.825646,13.782240,13.757966,13.744955,13.741701 
26/09/2014 03:00,735868.125000,169.375000,1,1,1,13.336299,13.373036,13.409196,13.462356,13.529482,13.608877,13.716313,13.802986,13.855058,13.875234,13.871256,13.827009,13.786175,13.761125,13.746346,13.742115 
26/09/2014 04:00,735868.166667,169.416667,1,1,1,13.287497,13.327149,13.365385,13.420595,13.488522,13.567843,13.675550,13.766915,13.826065,13.854075,13.861534,13.826876,13.789325,13.764086,13.747836,13.742634 
26/09/2014 05:00,735868.208333,169.458333,1,1,1,13.272939,13.307560,13.341603,13.391668,13.455249,13.531337,13.638044,13.732953,13.798029,13.832924,13.850729,13.825423,13.791680,13.766780,13.749388,13.743255 
26/09/2014 06:00,735868.250000,169.500000,1,1,1,13.282997,13.311325,13.339642,13.381986,13.437548,13.506010,13.606571,13.702039,13.771333,13.812037,13.839099,13.822816,13.793253,13.769157,13.750965,13.743971 
26/09/2014 07:00,735868.291667,169.541667,1,1,1,13.408145,13.402845,13.405450,13.418216,13.449669,13.498737,13.584603,13.676085,13.746967,13.791946,13.826900,13.819159,13.794030,13.771157,13.752530,13.744777 
26/09/2014 08:00,735868.333333,169.583333,1,1,1,14.070180,13.942609,13.842991,13.728458,13.643934,13.592745,13.599778,13.663382,13.727380,13.773556,13.814535,13.814738,13.794154,13.772812,13.754055,13.745652 
26/09/2014 09:00,735868.375000,169.625000,1,1,1,14.701276,14.536572,14.392737,14.205814,14.022853,13.856407,13.725546,13.707845,13.734070,13.766787,13.804418,13.809814,13.793461,13.773946,13.755474,13.746603 
26/09/2014 10:00,735868.416667,169.666667,1,1,1,15.294452,15.095977,14.917112,14.676221,14.420009,14.163175,13.907368,13.795452,13.767419,13.774824,13.798728,13.805375,13.792412,13.774746,13.756792,13.747589 
26/09/2014 11:00,735868.458333,169.708333,1,1,1,15.813176,15.594750,15.393759,15.117088,14.808772,14.483774,14.123487,13.917480,13.826676,13.799636,13.799434,13.802253,13.791285,13.775284,13.758004,13.748598 
26/09/2014 12:00,735868.500000,169.750000,1,1,1,16.176478,15.961604,15.759502,15.475280,15.145183,14.782933,14.349727,14.061308,13.907313,13.840674,13.807839,13.801279,13.790418,13.775666,13.759114,13.749616 
26/09/2014 13:00,735868.541667,169.791667,1,1,1,16.340512,16.151988,15.970036,15.707882,15.389665,15.026185,14.560595,14.211639,14.001875,13.895118,13.824341,13.803142,13.790171,13.776028,13.760139,13.750635 
26/09/2014 14:00,735868.583333,169.833333,1,1,1,16.427052,16.260621,16.097900,15.860270,15.563616,15.215105,14.744610,14.357031,14.102765,13.958993,13.848487,13.808299,13.790889,13.776527,13.761108,13.751649 
26/09/2014 15:00,735868.625000,169.875000,1,1,1,16.408765,16.271186,16.133902,15.929648,15.666057,15.347109,14.894431,14.488997,14.203188,14.028000,13.879160,13.816936,13.792863,13.777327,13.762064,13.752657 
26/09/2014 16:00,735868.666667,169.916667,1,1,1,16.170685,16.087034,15.996920,15.854459,15.653431,15.394191,14.994110,14.596912,14.295776,14.097368,13.914674,13.828952,13.796302,13.778585,13.763055,13.753664 
26/09/2014 17:00,735868.708333,169.958333,1,1,1,15.733475,15.716176,15.685959,15.624372,15.510053,15.338735,15.028429,14.669491,14.372574,14.161797,13.952822,13.843948,13.801308,13.780434,13.764136,13.754678 
26/09/2014 18:00,735868.750000,170.000000,1,1,1,14.765365,14.878765,14.968525,15.070161,15.129433,15.130512,14.988999,14.707962,14.434560,14.220709,13.991787,13.860668,13.807333,13.782702,13.765294,13.755700 
26/09/2014 19:00,735868.791667,170.041667,1,1,1,14.245153,14.361802,14.465650,14.601740,14.730812,14.834180,14.850975,14.683275,14.463941,14.265014,14.029651,13.879469,13.814896,13.785686,13.766612,13.756746 
26/09/2014 20:00,735868.833333,170.083333,1,1,1,14.012478,14.108997,14.198713,14.322394,14.456295,14.586773,14.683668,14.612513,14.458103,14.288726,14.062853,13.899308,13.823861,13.789455,13.768147,13.757832 
26/09/2014 21:00,735868.875000,170.125000,1,1,1,13.883157,13.963742,14.040205,14.148146,14.272159,14.402874,14.530528,14.524078,14.427064,14.292520,14.088654,13.918884,13.833908,13.794007,13.769947,13.758979 
26/09/2014 22:00,735868.916667,170.166667,1,1,1,13.798969,13.868218,13.934592,14.029424,14.141791,14.265143,14.401545,14.435068,14.382493,14.281264,14.106019,13.936998,13.844598,13.799276,13.772048,13.760211 
26/09/2014 23:00,735868.958333,170.208333,1,1,1,13.716405,13.781203,13.843212,13.931822,14.037509,14.155340,14.293845,14.352295,14.332604,14.260332,14.115355,13.952777,13.855454,13.805132,13.774469,13.761551 
27/09/2014 00:00,735869.000000,170.250000,1,1,1,13.648800,13.708572,13.766096,13.848799,13.948791,14.062096,14.201317,14.276789,14.281793,14.233825,14.117834,13.965741,13.866031,13.811406,13.777209,13.763019 
27/09/2014 01:00,735869.041667,170.291667,1,1,1,13.597056,13.651806,13.704782,13.781395,13.875257,13.983239,14.120978,14.208196,14.232109,14.204369,14.114814,13.975741,13.875961,13.817910,13.780251,13.764634 
27/09/2014 02:00,735869.083333,170.333333,1,1,1,13.534938,13.589002,13.641086,13.716148,13.807778,13.913329,14.050222,14.145942,14.184537,14.173595,14.107555,13.982853,13.884976,13.824457,13.783559,13.766410 
27/09/2014 03:00,735869.125000,170.375000,1,1,1,13.458312,13.514240,13.567883,13.644870,13.738212,13.845347,13.984847,14.088462,14.139223,14.142436,14.097107,13.987288,13.892900,13.830880,13.787088,13.768354 
