Date12[DDMMYYYYhhmm],JulianDayFromYear0[days],TimeFromStart[days],Simulation_Period,Run,IDpoint,5.000000 ,15.000000 ,25.000000 ,40.000000 ,60.000000 ,85.000000 ,125.000000 ,175.000000 ,225.000000 ,275.000000 ,350.000000 ,450.000000 ,550.000000 ,650.000000 ,775.000000 ,925.000000  
11/04/2014 07:00,735700.291667,1.541667,1,1,1,-2494.725281,-2492.320159,-2496.946919,-2513.983493,-2559.985447,-2636.297793,-2704.100651,-2482.285023,-2495.822115,-2499.566082,-2499.919026,-2499.936178,-2499.960804,-2499.977111,-2499.990003,-2500.067436 
11/04/2014 08:00,735700.333333,1.583333,1,1,1,-2505.731169,-2503.222665,-2507.675555,-2524.340567,-2569.485194,-2645.941425,-2712.412127,-2483.252665,-2495.777679,-2499.548203,-2499.916347,-2499.933620,-2499.958780,-2499.975663,-2499.989241,-2500.068980 
11/04/2014 09:00,735700.375000,1.625000,1,1,1,-2521.636153,-2519.025272,-2523.303514,-2539.616206,-2584.129928,-2661.415522,-2726.642131,-2484.286344,-2495.739310,-2499.530175,-2499.913676,-2499.931122,-2499.956769,-2499.974196,-2499.988453,-2500.070502 
11/04/2014 10:00,735700.416667,1.666667,1,1,1,-2543.770937,-2541.059036,-2545.173984,-2561.180702,-2605.312943,-2684.579933,-2748.620185,-2485.404125,-2495.705519,-2499.511918,-2499.910950,-2499.928642,-2499.954768,-2499.972719,-2499.987650,-2500.072011 
11/04/2014 11:00,735700.458333,1.708333,1,1,1,-2570.611553,-2567.804826,-2571.771992,-2587.524293,-2631.519977,-2713.421293,-2776.325597,-2486.630670,-2495.676674,-2499.493374,-2499.908128,-2499.926161,-2499.952771,-2499.971234,-2499.986834,-2500.073508 
11/04/2014 12:00,735700.500000,1.750000,1,1,1,-2601.375677,-2598.484832,-2602.323388,-2617.874480,-2661.969265,-2747.249807,-2809.061106,-2487.987801,-2495.653311,-2499.474510,-2499.905174,-2499.923655,-2499.950771,-2499.969740,-2499.986006,-2500.074994 
11/04/2014 13:00,735700.541667,1.791667,1,1,1,-2635.859385,-2632.901966,-2636.637446,-2652.045493,-2696.494959,-2786.441991,-2847.206118,-2489.498420,-2495.636160,-2499.455338,-2499.902065,-2499.921102,-2499.948759,-2499.968236,-2499.985167,-2500.076469 
11/04/2014 14:00,735700.583333,1.833333,1,1,1,-2669.237201,-2666.228882,-2669.884364,-2685.199131,-2730.169764,-2824.474242,-2884.241074,-2491.157769,-2495.625994,-2499.435909,-2499.898795,-2499.918484,-2499.946728,-2499.966720,-2499.984317,-2500.077935 
11/04/2014 15:00,735700.625000,1.875000,1,1,1,-2699.934001,-2696.889018,-2700.485319,-2715.748106,-2761.326900,-2859.340815,-2918.147935,-2492.951815,-2495.623535,-2499.416307,-2499.895367,-2499.915790,-2499.944668,-2499.965189,-2499.983458,-2500.079392 
11/04/2014 16:00,735700.666667,1.916667,1,1,1,-2727.206522,-2724.140581,-2727.698251,-2742.942122,-2789.157195,-2890.307525,-2948.182441,-2494.862257,-2495.629429,-2499.396644,-2499.891803,-2499.913014,-2499.942574,-2499.963640,-2499.982587,-2500.080840 
11/04/2014 17:00,735700.708333,1.958333,1,1,1,-2747.109291,-2744.032091,-2747.562019,-2762.795272,-2809.528496,-2911.781384,-2968.768558,-2496.846828,-2495.644088,-2499.377043,-2499.888130,-2499.910159,-2499.940439,-2499.962071,-2499.981706,-2500.082281 
11/04/2014 18:00,735700.750000,2.000000,1,1,1,-2760.156747,-2757.077358,-2760.588050,-2775.807866,-2822.874273,-2924.514692,-2980.631817,-2498.866001,-2495.667699,-2499.357632,-2499.884383,-2499.907232,-2499.938262,-2499.960478,-2499.980813,-2500.083714 
11/04/2014 19:00,735700.791667,2.041667,1,1,1,-2765.044496,-2761.970616,-2765.464793,-2780.652124,-2827.822708,-2926.417390,-2981.691979,-2500.876058,-2495.697737,-2499.338415,-2499.880599,-2499.904261,-2499.936055,-2499.958868,-2499.979912,-2500.085142 
11/04/2014 20:00,735700.833333,2.083333,1,1,1,-2766.969624,-2763.898381,-2767.379105,-2782.528353,-2829.567710,-2924.429778,-2978.785215,-2502.856332,-2495.737033,-2499.319602,-2499.876797,-2499.901236,-2499.933804,-2499.957231,-2499.978997,-2500.086561 
11/04/2014 21:00,735700.875000,2.125000,1,1,1,-2768.880037,-2765.806205,-2769.272380,-2784.375239,-2831.128596,-2922.581156,-2975.923711,-2504.803652,-2495.784814,-2499.301282,-2499.873018,-2499.898180,-2499.931515,-2499.955567,-2499.978068,-2500.087974 
11/04/2014 22:00,735700.916667,2.166667,1,1,1,-2770.777094,-2767.698277,-2771.147223,-2786.189042,-2832.535122,-2920.850014,-2973.107288,-2506.717753,-2495.840749,-2499.283519,-2499.869292,-2499.895115,-2499.929194,-2499.953877,-2499.977126,-2500.089379 
11/04/2014 23:00,735700.958333,2.208333,1,1,1,-2772.656501,-2769.572280,-2773.001287,-2787.965543,-2833.812371,-2919.223083,-2970.336468,-2508.598892,-2495.904511,-2499.266352,-2499.865635,-2499.892059,-2499.926849,-2499.952163,-2499.976170,-2500.090777 
