Date12[DDMMYYYYhhmm],JulianDayFromYear0[days],TimeFromStart[days],Simulation_Period,Run,IDpoint,Psnow_over_canopy[mm],Prain_over_canopy[mm],Psnow_under_canopy[mm],Prain_under_canopy[mm],Prain_rain_on_snow[mm],Wind_speed[m/s],Wind_direction[deg],Relative_Humidity[-],Pressure[mbar],Tair[C],Tdew[C],Tsurface[C],Tvegetation[C],Tcanopyair[C],Surface_Energy_balance[W/m2],Soil_heat_flux[W/m2],SWin[W/m2],SWbeam[W/m2],SWdiff[W/m2],LWin[W/m2],LWin_min[W/m2],LWin_max[W/m2],SWnet[W/m2],LWnet[W/m2],H[W/m2],LE[W/m2],Canopy_fraction[-],LSAI[m2/m2],z0veg[m],d0veg[m],Estored_canopy[W/m2],SWv[W/m2],LWv[W/m2],Hv[W/m2],LEv[W/m2],Hg_unveg[W/m2],LEg_unveg[W/m2],Hg_veg[W/m2],LEg_veg[W/m2],Evap_surface[mm],Trasp_canopy[mm],Water_on_canopy[mm],Snow_on_canopy[mm],Qvegetation[-],Qsurface[-],Qair[-],Qcanopyair[-],LObukhov[m],LObukhovcanopy[m],Wind_speed_top_canopy[m/s],Decay_of_K_in_canopy[-],SWup[W/m2],LWup[W/m2],Hup[W/m2],LEup[W/m2],snow_depth[mm],snow_water_equivalent[mm],snow_density[kg/m3],snow_temperature[C],snow_melted[mm],snow_subl[mm],snow_blown_away[mm],snow_subl_while_blown[mm],glac_depth[mm],glac_water_equivalent[mm],glac_density[kg/m3],glac_temperature[C],glac_melted[mm],glac_subl[mm],lowest_thawed_soil_depth[mm],highest_thawed_soil_depth[mm],lowest_water_table_depth[mm],highest_water_table_depth[mm]
01/03/2012 01:00,734929.041667,0.041667,1,1,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.500000,5.520944,0.528610,0.000000,10.342992,1.145496,0.511563,0.696926,2.326191,0.249231,0.249231,0.000000,0.000000,0.000000,305.018077,262.086853,226.978572,0.000000,-0.971768,-1.018776,-0.202223,1.000000,2.000000,0.020000,0.133400,2.048040,0.000000,-12.803205,-14.266105,-0.585140,0.000000,0.000000,-1.018776,-0.202223,-0.000291,0.000000,0.000000,0.000000,0.005860,0.005782,0.006054,0.005887,0.143773,2.100068,0.096995,2.897812,0.000000,318.748441,0.000000,0.000000,0.000000,0.000000,-9999.000000,-9999.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,47030.000000,0.000000,5000.595795,5000.595795
01/03/2012 02:00,734929.083333,0.083333,1,1,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.500000,7.927469,0.568527,0.000000,9.043001,0.944645,0.469803,0.511711,1.944499,-0.763885,-0.763885,0.000000,0.000000,0.000000,302.187026,257.512613,232.090290,0.000000,-1.868637,-0.923485,-0.181268,1.000000,2.000000,0.020000,0.133400,-0.545337,0.000000,-13.769119,-12.647882,-0.575900,0.000000,0.000000,-0.923485,-0.181269,-0.000261,0.000000,0.000000,0.000000,0.005782,0.005765,0.005966,0.005808,0.161975,2.389589,0.096995,2.853041,0.000000,317.971959,0.000000,0.000000,0.000000,0.000000,-9999.000000,-9999.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,47030.000000,0.000000,5001.191609,5001.191609
01/03/2012 03:00,734929.125000,0.125000,1,1,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.500000,359.917447,0.579505,0.000000,8.842992,1.022657,0.473465,0.563037,1.951108,-0.309159,-0.309159,0.000000,0.000000,0.000000,304.033766,256.973547,240.650984,0.000000,-1.446951,-0.941242,-0.196550,1.000000,2.000000,0.020000,0.133400,0.151326,0.000000,-12.673775,-12.219290,-0.605810,0.000000,0.000000,-0.941242,-0.196550,-0.000283,0.000000,0.000000,0.000000,0.005804,0.005766,0.006000,0.005831,0.166652,2.297848,0.096995,2.865755,0.000000,318.182985,0.000000,0.000000,0.000000,0.000000,-9999.000000,-9999.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,47030.000000,0.000000,5001.787444,5001.787444
01/03/2012 04:00,734929.166667,0.166667,1,1,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.500000,357.946318,0.626406,0.000000,7.442992,0.782371,0.390967,0.201510,1.412022,-2.021981,-2.021981,0.000000,0.000000,0.000000,300.679340,252.092424,244.942713,0.000000,-2.907880,-0.743736,-0.142163,1.000000,2.000000,0.020000,0.133400,-1.060175,0.000000,-12.749427,-10.837850,-0.851402,0.000000,0.000000,-0.743736,-0.142167,-0.000205,0.000000,0.000000,0.000000,0.005653,0.005732,0.005897,0.005691,0.190412,3.146223,0.096995,2.771615,0.000000,316.671929,0.000000,0.000000,0.000000,0.000000,-9999.000000,-9999.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,47030.000000,0.000000,5002.383299,5002.383299
01/03/2012 05:00,734929.208333,0.208333,1,1,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.500000,4.738801,0.640374,0.000000,6.842992,0.518645,0.324997,0.013528,1.156116,-2.603197,-2.603197,0.000000,0.000000,0.000000,300.560665,249.792569,251.715977,0.000000,-3.351518,-0.640870,-0.107451,1.000000,2.000000,0.020000,0.133400,-0.550248,0.000000,-11.596800,-10.299552,-0.747000,0.000000,0.000000,-0.640870,-0.107455,-0.000155,0.000000,0.000000,0.000000,0.005576,0.005704,0.005785,0.005609,0.201551,3.762635,0.096995,2.729004,0.000000,315.875813,0.000000,0.000000,0.000000,0.000000,-9999.000000,-9999.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,47030.000000,0.000000,5002.979173,5002.979173
01/03/2012 06:00,734929.250000,0.250000,1,1,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.500000,5.130625,0.667816,0.000000,6.242992,0.527701,0.272186,-0.091623,0.967602,-2.842676,-2.842676,0.000000,0.000000,0.000000,300.603075,247.897570,258.464206,0.000000,-3.514169,-0.571373,-0.100120,1.000000,2.000000,0.020000,0.133400,-0.307785,0.000000,-10.956122,-9.587588,-1.060749,0.000000,0.000000,-0.571373,-0.100124,-0.000144,0.000000,0.000000,0.000000,0.005534,0.005682,0.005789,0.005575,0.217338,4.287558,0.096995,2.702312,0.000000,315.421681,0.000000,0.000000,0.000000,0.000000,-9999.000000,-9999.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,47030.000000,0.000000,5003.575068,5003.575068
01/03/2012 07:00,734929.291667,0.291667,1,1,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.500000,5.130625,0.703242,0.000000,5.642992,0.668585,0.227925,-0.164271,0.805768,-2.969477,-2.969477,0.000000,0.000000,0.000000,300.688204,246.203588,265.129020,0.000000,-3.584512,-0.510053,-0.104982,1.000000,2.000000,0.020000,0.133400,-0.235547,0.000000,-10.502299,-8.814411,-1.452341,0.000000,0.000000,-0.510053,-0.104986,-0.000151,0.000000,0.000000,0.000000,0.005505,0.005664,0.005848,0.005561,0.237924,4.890620,0.096995,2.677823,0.000000,315.103581,0.000000,0.000000,0.000000,0.000000,-9999.000000,-9999.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,47030.000000,0.000000,5004.170983,5004.170983
01/03/2012 08:00,734929.333333,0.333333,1,1,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.500000,5.208802,0.724197,0.000000,5.242994,0.690454,0.398189,0.323854,1.132829,1.454396,1.454396,13.759466,0.000000,13.759466,301.489393,244.977982,272.367635,2.941586,-2.364062,-0.684310,-0.192562,1.000000,2.000000,0.020000,0.133400,1.436565,7.739910,-13.806702,-7.087909,-0.415448,0.000000,0.000000,-0.684310,-0.192559,-0.000277,0.000000,0.000000,0.000000,0.005704,0.005735,0.005858,0.005724,0.277170,2.712405,0.096995,2.812872,3.077969,317.169907,0.000000,0.000000,0.000000,0.000000,-9999.000000,-9999.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,47030.000000,0.000000,5004.766917,5004.766917
01/03/2012 09:00,734929.375000,0.375000,1,1,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.500000,5.228344,0.724196,0.000000,5.142992,0.594098,0.675461,1.071873,1.710753,6.084762,6.084762,24.835872,0.000000,24.835872,303.457842,244.526698,280.638611,5.309580,-0.453889,-1.009315,-0.219756,1.000000,2.000000,0.020000,0.133400,1.292945,13.970534,-17.607135,-5.322522,0.392975,0.000000,0.000000,-1.009315,-0.219738,-0.000316,0.000056,0.000000,0.000000,0.006022,0.005851,0.005817,0.005848,0.328510,1.686466,0.096995,2.987696,5.555758,320.367688,0.000000,0.000000,0.000000,0.000000,-9999.000000,-9999.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,47030.000000,0.000000,5005.362872,5005.362872
01/03/2012 10:00,734929.416667,0.416667,1,1,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.500000,23.637442,0.577012,0.000000,9.042992,1.150368,6.651256,14.959155,11.387112,131.912688,131.912688,377.565993,213.455182,164.110811,320.556991,257.814033,296.497786,83.273425,32.314252,-14.515289,-1.809721,1.000000,2.000000,0.020000,0.133400,4.162167,213.900198,-120.976426,37.269878,51.491727,0.000000,0.000000,-14.515289,-1.806427,-0.002617,0.063735,0.000000,0.000000,0.015590,0.008933,0.006056,0.009247,-1.450195,0.261494,0.137854,4.795044,80.392370,385.013664,0.000000,0.000000,0.000000,0.000000,-9999.000000,-9999.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,47030.000000,0.000000,5005.958847,5005.958847
01/03/2012 11:00,734929.458333,0.458333,1,1,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.659107,162.232332,0.463744,0.000000,12.842981,1.624238,13.646083,21.100072,16.732006,223.329881,223.329881,681.244941,576.062617,105.182323,274.713945,271.203581,90.965023,194.639718,20.269926,-13.255014,4.834776,1.000000,2.000000,0.020000,0.133400,2.759679,357.742724,-202.853305,58.655160,93.474580,0.000000,0.000000,-13.255014,4.819789,0.007029,0.131688,0.000000,0.000000,0.023040,0.014309,0.006266,0.011538,-1.743052,0.371707,0.178699,4.286563,128.862499,419.562247,0.000000,0.000000,0.000000,0.000000,-9999.000000,-9999.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,47030.000000,0.000000,5006.554841,5006.554841
01/03/2012 12:00,734929.500000,0.500000,1,1,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.946026,225.889419,0.391383,0.000000,15.342992,1.518616,17.840562,23.738287,19.685203,228.068700,228.068700,746.484324,634.853679,111.630644,283.346317,279.675225,93.856284,224.877012,12.195960,-12.254616,21.258888,1.000000,2.000000,0.020000,0.133400,2.987277,383.586738,-197.983340,71.028788,111.587333,0.000000,0.000000,-12.254616,21.191255,0.031029,0.159434,0.000000,0.000000,0.027114,0.018765,0.006219,0.012333,-2.858123,0.784638,0.244851,3.461305,138.020574,435.980446,0.000000,0.000000,0.000000,0.000000,-9999.000000,-9999.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,47030.000000,0.000000,5007.150856,5007.150856
01/03/2012 13:00,734929.541667,0.541667,1,1,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.570913,309.075586,0.319521,0.000000,19.242992,2.130101,21.060263,29.649646,23.715673,228.551463,228.551463,740.339127,625.654751,114.684376,298.436067,294.544100,98.871836,220.638547,26.598584,-13.324864,32.010532,1.000000,2.000000,0.020000,0.133400,15.555368,381.994096,-228.206094,66.910704,71.321930,0.000000,0.000000,-13.324864,31.908051,0.046867,0.100228,0.000000,0.000000,0.038666,0.022983,0.006498,0.011037,-0.746614,0.417805,0.166420,4.103119,137.706484,469.791465,0.000000,0.000000,0.000000,0.000000,-9999.000000,-9999.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,47030.000000,0.000000,5007.746891,5007.746891
01/03/2012 14:00,734929.583333,0.583333,1,1,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.946323,245.295432,0.296562,0.000000,20.142995,1.868305,21.520117,29.474849,24.375973,180.620595,180.620595,670.591444,558.817900,111.773544,297.435370,297.435339,86.256357,185.842911,22.999954,-22.214356,50.436626,1.000000,2.000000,0.020000,0.133400,-1.906206,355.984908,-212.579716,75.698172,69.613225,0.000000,0.000000,-22.214356,50.308769,0.073926,0.103088,0.000000,0.000000,0.038270,0.023650,0.006377,0.011311,-1.899193,1.066604,0.254540,3.234708,128.763625,469.180618,0.000000,0.000000,0.000000,0.000000,-9999.000000,-9999.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,47030.000000,0.000000,5008.342946,5008.342946
01/03/2012 15:00,734929.625000,0.625000,1,1,1,0.000000,0.000000,0.000000,0.000000,0.000000,1.259445,278.996632,0.281590,0.000000,21.442992,2.263443,20.671782,26.725340,23.794875,133.208129,133.208129,542.720373,438.111339,104.609034,302.868114,302.868114,87.831753,129.401210,14.259705,-23.455619,33.908406,1.000000,2.000000,0.020000,0.133400,-9.295497,302.637245,-173.509937,46.522217,91.900587,0.000000,0.000000,-23.455619,33.844999,0.049693,0.135729,0.000000,0.000000,0.032494,0.022433,0.006560,0.013664,-11.937513,1.726015,0.287004,2.976399,110.681918,453.726642,0.000000,0.000000,0.000000,0.000000,-9999.000000,-9999.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,47030.000000,0.000000,5008.939021,5008.939021
01/03/2012 16:00,734929.666667,0.666667,1,1,1,0.000000,0.000000,0.000000,0.000000,0.000000,1.348214,247.703340,0.270609,0.000000,22.042992,2.219797,18.639389,23.212539,21.845894,80.787548,80.787548,372.689301,278.487000,94.202301,305.045342,305.045342,88.463149,69.763994,8.128699,-19.307401,16.412545,1.000000,2.000000,0.020000,0.133400,-7.943542,219.979965,-136.496704,17.895393,73.531410,0.000000,0.000000,-19.307401,16.393945,0.024023,0.108229,0.000000,0.000000,0.026255,0.019741,0.006540,0.014326,5.537705,2.230721,0.261541,2.875526,82.945342,433.873279,0.000000,0.000000,0.000000,0.000000,-9999.000000,-9999.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,47030.000000,0.000000,5009.535116,5009.535116
01/03/2012 17:00,734929.708333,0.708333,1,1,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.500000,36.602973,0.266616,0.000000,21.842961,1.840741,15.630585,17.277825,17.894241,25.961881,25.961881,163.865049,53.471861,110.393188,303.705014,303.704977,88.074573,29.836251,-4.241138,-1.886632,1.519864,1.000000,2.000000,0.020000,0.133400,-10.029917,95.702950,-85.801740,-6.367028,26.298155,0.000000,0.000000,-1.886632,1.519311,0.002220,0.038486,0.000000,0.000000,0.018103,0.016284,0.006364,0.012856,0.240936,4.564667,0.096995,2.689838,38.325849,402.148050,0.000000,0.000000,0.000000,0.000000,-9999.000000,-9999.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,47030.000000,0.000000,5010.131231,5010.131231
01/03/2012 18:00,734929.750000,0.750000,1,1,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.500000,9.907142,0.330497,0.000000,17.742992,1.289503,12.049359,9.199162,10.706156,-24.538019,-24.538019,13.785599,0.024706,13.760894,292.280218,287.833244,98.751507,2.947798,-23.025642,1.097398,3.362777,1.000000,2.000000,0.020000,0.133400,-11.052847,7.746034,-32.687387,-16.151152,2.262646,0.000000,0.000000,1.097398,3.363930,0.004898,0.003286,0.000000,0.000000,0.010636,0.012877,0.006117,0.007409,0.166447,-0.613209,0.096995,2.057198,3.091766,362.223143,0.000000,0.000000,0.000000,0.000000,-9999.000000,-9999.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,47030.000000,0.000000,5010.727366,5010.727366
01/03/2012 19:00,734929.791667,0.791667,1,1,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.648853,12.400420,0.389386,0.000000,15.242992,1.357860,9.927132,6.491628,8.297500,-31.336141,-31.336141,0.000000,0.000000,0.000000,287.599149,279.083687,110.456918,0.000000,-24.343438,2.487829,4.504874,1.000000,2.000000,0.020000,0.133400,-4.183065,0.000000,-26.272080,-22.089014,0.000000,0.000000,0.000000,2.487829,4.506842,0.006549,0.000000,0.000000,0.000000,0.008835,0.011172,0.006147,0.006907,0.287440,-0.805437,0.125872,2.111628,0.000000,348.940664,0.000000,0.000000,0.000000,0.000000,-9999.000000,-9999.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,47030.000000,0.000000,5011.323521,5011.323521
01/03/2012 20:00,734929.833333,0.833333,1,1,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.500000,16.354218,0.427815,0.000000,14.242985,1.770986,8.642336,4.784370,6.494290,-28.494691,-28.494691,0.000000,0.000000,0.000000,288.715724,276.231659,123.779734,0.000000,-24.860443,1.628040,2.006208,1.000000,2.000000,0.020000,0.133400,-2.593544,0.000000,-19.819089,-17.225544,0.000000,0.000000,0.000000,1.628040,2.007004,0.002913,0.000000,0.000000,0.000000,0.007843,0.010241,0.006333,0.006769,0.150657,-0.754696,0.096995,2.096635,0.000000,340.794629,0.000000,0.000000,0.000000,0.000000,-9999.000000,-9999.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,47030.000000,0.000000,5011.919697,5011.919697
01/03/2012 21:00,734929.875000,0.875000,1,1,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.500000,3.256095,0.488198,0.000000,12.442992,1.975850,7.619608,3.647878,5.269765,-28.312052,-28.312052,0.000000,0.000000,0.000000,286.459286,270.377739,135.194568,0.000000,-24.763516,1.893319,1.655217,1.000000,2.000000,0.020000,0.133400,-1.744291,0.000000,-18.084473,-16.340183,0.000000,0.000000,0.000000,1.893319,1.655868,0.002401,0.000000,0.000000,0.000000,0.007240,0.009549,0.006426,0.006784,0.161986,-0.726113,0.096995,2.089718,0.000000,335.340812,0.000000,0.000000,0.000000,0.000000,-9999.000000,-9999.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,47030.000000,0.000000,5012.515892,5012.515892
01/03/2012 22:00,734929.916667,0.916667,1,1,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.500000,1.953600,0.527117,0.000000,10.942992,1.662848,6.776994,2.764599,4.302398,-28.105249,-28.105249,0.000000,0.000000,0.000000,284.515870,264.853989,146.309496,0.000000,-24.483315,2.118681,1.503252,1.000000,2.000000,0.020000,0.133400,-1.366157,0.000000,-16.903625,-15.537468,0.000000,0.000000,0.000000,2.118681,1.503839,0.002179,0.000000,0.000000,0.000000,0.006799,0.009011,0.006284,0.006607,0.174273,-0.692522,0.096995,2.080586,0.000000,331.116588,0.000000,0.000000,0.000000,0.000000,-9999.000000,-9999.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,47030.000000,0.000000,5013.112108,5013.112108
01/03/2012 23:00,734929.958333,0.958333,1,1,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.500000,351.264638,0.557553,0.000000,9.742993,1.328335,6.075145,2.122653,3.579579,-27.416285,-27.416285,0.000000,0.000000,0.000000,283.579885,260.374269,157.510569,0.000000,-23.795290,2.259939,1.361055,1.000000,2.000000,0.020000,0.133400,-1.225358,0.000000,-16.061509,-14.750726,-0.085424,0.000000,0.000000,2.259939,1.361573,0.001971,0.000000,0.000000,0.000000,0.006494,0.008583,0.006134,0.006483,0.187222,-0.676217,0.096995,2.076641,0.000000,328.014611,0.000000,0.000000,0.000000,0.000000,-9999.000000,-9999.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,47030.000000,0.000000,5013.708344,5013.708344
02/03/2012 00:00,734930.000000,1.000000,1,1,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.500000,339.149093,0.594976,0.000000,8.742992,1.294907,5.487942,1.696002,3.064185,-26.322065,-26.322065,0.000000,0.000000,0.000000,283.651900,257.047901,168.867417,0.000000,-22.682894,2.334548,1.304623,1.000000,2.000000,0.020000,0.133400,-0.930685,0.000000,-15.518110,-13.878278,-0.709148,0.000000,0.000000,2.334548,1.305100,0.001888,0.000000,0.000000,0.000000,0.006299,0.008239,0.006119,0.006315,0.203473,-0.672144,0.096995,2.075503,0.000000,325.888563,0.000000,0.000000,0.000000,0.000000,-9999.000000,-9999.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,47030.000000,0.000000,5014.304600,5014.304600
02/03/2012 01:00,734930.041667,1.041667,1,1,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.500000,339.268511,0.638886,0.000000,7.842992,1.435738,4.993374,1.413724,2.684019,-25.016745,-25.016745,0.000000,0.000000,0.000000,284.187691,254.337117,180.185684,0.000000,-21.391622,2.386850,1.238273,1.000000,2.000000,0.020000,0.133400,-0.986085,0.000000,-15.271396,-12.917235,-1.368076,0.000000,0.000000,2.386850,1.238702,0.001792,0.000000,0.000000,0.000000,0.006172,0.007959,0.006182,0.006217,0.224674,-0.670289,0.096995,2.074721,0.000000,324.420781,0.000000,0.000000,0.000000,0.000000,-9999.000000,-9999.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,47030.000000,0.000000,5014.900876,5014.900876
02/03/2012 02:00,734930.083333,1.083333,1,1,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.500000,1.143830,0.665828,0.000000,7.142992,1.344992,4.566311,1.169200,2.365197,-23.799768,-23.799768,0.000000,0.000000,0.000000,285.153096,251.951873,191.608909,0.000000,-20.221512,2.397926,1.180330,1.000000,2.000000,0.020000,0.133400,-0.844561,0.000000,-14.578378,-12.174221,-1.559596,0.000000,0.000000,2.397926,1.180720,0.001707,0.000000,0.000000,0.000000,0.006064,0.007724,0.006141,0.006118,0.242712,-0.677305,0.096995,2.076890,0.000000,323.154760,0.000000,0.000000,0.000000,0.000000,-9999.000000,-9999.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,47030.000000,0.000000,5015.497172,5015.497172
02/03/2012 03:00,734930.125000,1.125000,1,1,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.500000,5.618293,0.693768,0.000000,6.442992,1.247765,4.188461,0.952955,2.073047,-22.775907,-22.775907,0.000000,0.000000,0.000000,286.048997,249.575029,202.780285,0.000000,-19.185966,2.448881,1.141060,1.000000,2.000000,0.020000,0.133400,-0.739955,0.000000,-13.885537,-11.434436,-1.711146,0.000000,0.000000,2.448881,1.141420,0.001650,0.000000,0.000000,0.000000,0.005970,0.007521,0.006099,0.006031,0.265587,-0.671858,0.096995,2.075320,0.000000,322.038327,0.000000,0.000000,0.000000,0.000000,-9999.000000,-9999.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,47030.000000,0.000000,5016.093489,5016.093489
02/03/2012 04:00,734930.166667,1.166667,1,1,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.500000,2.155053,0.709235,0.000000,6.042992,1.170506,3.877501,0.845460,1.909763,-21.314402,-21.314402,0.000000,0.000000,0.000000,288.067509,248.193148,214.600848,0.000000,-17.898395,2.352414,1.063593,1.000000,2.000000,0.020000,0.133400,-0.364415,0.000000,-12.864261,-10.833642,-1.666204,0.000000,0.000000,2.352414,1.063907,0.001537,0.000000,0.000000,0.000000,0.005924,0.007358,0.006065,0.005984,0.280532,-0.707555,0.096995,2.086020,0.000000,321.408450,0.000000,0.000000,0.000000,0.000000,-9999.000000,-9999.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,47030.000000,0.000000,5016.689825,5016.689825
02/03/2012 05:00,734930.208333,1.208333,1,1,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.500000,1.751857,0.725198,0.000000,5.442990,0.902271,3.588561,0.695371,1.689966,-20.470050,-20.470050,0.000000,0.000000,0.000000,289.107717,245.910814,225.571740,0.000000,-17.008593,2.412215,1.049243,1.000000,2.000000,0.020000,0.133400,-0.505535,0.000000,-12.107523,-10.164359,-1.437630,0.000000,0.000000,2.412215,1.049540,0.001516,0.000000,0.000000,0.000000,0.005860,0.007209,0.005948,0.005911,0.308388,-0.696162,0.096995,2.082611,0.000000,320.620270,0.000000,0.000000,0.000000,0.000000,-9999.000000,-9999.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,47030.000000,0.000000,5017.286182,5017.286182
02/03/2012 06:00,734930.250000,1.250000,1,1,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.500000,0.940457,0.770101,0.000000,4.642992,0.962354,3.314195,0.540115,1.445902,-19.978353,-19.978353,0.000000,0.000000,0.000000,289.561771,243.493972,235.814129,0.000000,-16.285155,2.635086,1.058112,1.000000,2.000000,0.020000,0.133400,-0.520628,0.000000,-11.692664,-9.359294,-1.812742,0.000000,0.000000,2.635086,1.058405,0.001528,0.000000,0.000000,0.000000,0.005794,0.007070,0.005974,0.005861,0.364270,-0.642888,0.096995,2.066545,0.000000,319.821412,0.000000,0.000000,0.000000,0.000000,-9999.000000,-9999.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,47030.000000,0.000000,5017.882559,5017.882559
02/03/2012 07:00,734930.291667,1.291667,1,1,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.500000,5.130625,0.770101,0.000000,4.642992,0.962354,3.131669,0.603054,1.473488,-17.987741,-17.987741,0.007109,0.000000,0.007109,293.105469,243.493972,248.521967,0.001522,-14.742819,2.318231,0.928213,1.000000,2.000000,0.020000,0.133400,0.201305,0.003994,-10.234635,-8.877334,-1.554613,0.000000,0.000000,2.318231,0.928444,0.001340,0.000000,0.000000,0.000000,0.005821,0.006979,0.005974,0.005879,0.364975,-0.741328,0.096995,2.097177,0.001593,319.964971,0.000000,0.000000,0.000000,0.000000,-9999.000000,-9999.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,47030.000000,0.000000,5018.478957,5018.478957
02/03/2012 08:00,734930.333333,1.333333,1,1,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.500000,10.281364,0.786564,0.000000,4.242996,0.867220,3.157866,1.109087,1.814997,-12.665980,-12.665980,13.766058,0.000000,13.766058,294.952336,242.113095,259.733839,2.946795,-12.663330,2.122729,0.826716,1.000000,2.000000,0.020000,0.133400,1.650244,7.733497,-13.484364,-7.034668,-0.366444,0.000000,0.000000,2.122729,0.826861,0.001194,0.000000,0.000000,0.000000,0.006038,0.006992,0.005933,0.006050,0.468678,-0.879440,0.096995,2.130928,3.085766,322.035161,0.000000,0.000000,0.000000,0.000000,-9999.000000,-9999.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,47030.000000,0.000000,5019.075374,5019.075374
